Year,Conference,Title,Topic 0,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30,Topic 31,Topic 32,Topic 33,Topic 34,Topic 35,Topic 36,Topic 37,Topic 38,Topic 39,Topic 40,Topic 41,Topic 42,Topic 43,Topic 44,Topic 45,Topic 46,Topic 47,Topic 48,Topic 49
1996,"ICFP","Let-floating: moving bindings to give faster programs - Simon Peyton Jones, Will Partain, André Santos",0.0268465052,0.0268465052,0.0268465052,3.9763303105,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,3.0773627000,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052
1996,"ICFP","Optimality and inefficiency: what isn't a cost model of the lambda calculus? - Julia L. Lawall, Harry G. Mairson",0.0268465052,1.9272662261,0.0268465052,0.0268465052,50.8558399114,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,5.2974333781,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052
1996,"ICFP","Inductive, coinductive, and pointed types - Brian T. Howard",0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,54.5234909981,0.0268465052,0.0268465052,0.0268465052,1.3027899248,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,2.6318089345,0.0268465052,5.0091136959,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,20.6670289728
1996,"ICFP","A new look at pattern matching in abstract data types - Pedro Palao Gostanza, Ricardo Peña, Manuel Núñez",0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,3.3368430098,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,27.3051814563,0.0268465052,0.0268465052,0.0268465052,1.4007961314,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,12.2051848215,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,23.8862271071
1996,"ICFP","Simplifying subtyping constraints - François Pottier",0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,131.0724630082,0.0268465052,0.0268465052,0.0268465052,0.0268465052,15.4380817050,0.0268465052,0.0268465052,0.0268465052,16.2941433336,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,70.2434276588,0.0268465052,0.0268465052,0.0268465052,16.7067163454,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,3.4062469803,0.0268465052,0.0268465052
1996,"ICFP","Complexity of kernel Fun subtype checking - Giorgio Ghelli",0.0268465052,0.0268465052,2.4020060317,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,63.9699137897,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,1.5209047418,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,2.2145614577,0.0268465052,0.0268465052
1996,"ICFP","The semantics of Scheme with future - Luc Moreau",0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,4.2083935387,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,20.7209300839,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,1.1512158930,0.0268465052,0.0268465052
1996,"ICFP","First-class synchronization barriers - Franklyn Turbak",0.0268465052,0.0268465052,0.0268465052,0.0268465052,174.8568728486,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,1.1968201618,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052
1996,"ICFP","pHluid: the design of a parallel functional language implementation on workstations - Cormac Flanagan, Rishiyur S. Nikhil",0.0268465052,0.0268465052,0.0268465052,0.0268465052,344.6685875002,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,2.3851055102,0.0268465052,0.0268465052,0.0268465052
1996,"ICFP","Cogen in six lines - Peter J. Thiemann",47.0387487811,0.0268465052,0.0268465052,0.0268465052,0.0268465052,4.8838606351,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,15.6968034364,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,14.4879731683
1996,"ICFP","A probabilistic approach to the problem of automatic selection of data representations - Tyng-Ruey Chuang, Wen L. Hwang",0.0268465052,2.2800249531,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,3.2909675603,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,20.3416369566,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,1.1947565509,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052
1996,"ICFP","A reflection on call-by-value - Amr Sabry, Philip Wadler",0.0268465052,23.6301290638,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,17.7073693129,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,53.7430411389,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052
