Title,Conference,Topic 0,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30,Topic 31,Topic 32,Topic 33,Topic 34,Topic 35,Topic 36,Topic 37,Topic 38,Topic 39,Topic 40,Topic 41,Topic 42,Topic 43,Topic 44,Topic 45,Topic 46,Topic 47,Topic 48,Topic 49
"Total parser combinators - Andrew McCreight Tim Chevalier Andrew Tolmach","ICFP 2010",0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,5.5305128914,2.1000196039,0.0289783694,1.4291649239,0.0289783694,0.0289783694,0.0289783694,36.8008993513,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,2.4892541234,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,15.1925488572,0.0289783694,0.0289783694,0.0289783694,0.0289783694,25.3706689276,4.3187582765,0.0289783694
"Scrapping your inefficient engine: using partial evaluation to improve domain-specific language implementation - Nils Anders Danielsson","ICFP 2010",0.0289783694,3.4448351027,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,16.2527318906,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,8.4039191864,3.2376748413,0.0289783694,2.4376338519,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,1.5427441758,0.0289783694,0.0289783694,0.0289783694,0.0289783694,10.7056812434,0.0289783694,0.0289783694,0.0289783694,0.0289783694,1.6617837605,0.0289783694,0.0289783694,30.5738012722,0.0289783694
"Rethinking supercompilation - Edwin C. Brady Kevin Hammond","ICFP 2010",0.0289783694,46.3115589633,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,9.2588512151,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,1.5757319757,0.0289783694,0.0289783694,25.3004171741,0.0289783694,0.0289783694,0.0289783694,3.1839179773,8.5433929111,0.0289783694,0.0289783694,0.0289783694,0.0289783694
"ReCaml: execution state as the cornerstone of reconfigurations - Dimitrios Vytiniotis Andrew J. Kennedy","ICFP 2010",0.0289783694,0.0289783694,6.6043726453,0.0289783694,0.0289783694,0.0289783694,0.0289783694,2.3371276921,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,2.4804022802,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,90.4112624686,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,10.0631954255,9.5107242676,1.7957638066,0.0289783694,0.0289783694,0.0289783694,0.0289783694
"Program verification through characteristic formulae - Neil Mitchell","ICFP 2010",0.0289783694,37.1647719633,0.0289783694,0.0289783694,14.7674782613,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,8.6445141377,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,6.5822535166,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,10.6674184783,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,10.3474338592,0.0289783694,0.0289783694
"VeriML: typed computation of logical terms inside a language with effects - Arthur Charguéraud","ICFP 2010",0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,4.0855595300,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,73.0629708328,0.0289783694,3.5997110200,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,1.3676720948,0.0289783694,0.0289783694,0.0289783694,0.0289783694
"Parametricity and dependent types - Antonis Stampoulis Zhong Shao","ICFP 2010",0.0289783694,0.0289783694,0.0289783694,0.0289783694,5.6822961791,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,11.0906229784,0.0289783694,0.0289783694,0.0289783694,11.8460615133,0.0289783694,5.5147747272,7.6657923862,12.5620401458,17.4794112964,0.0289783694,5.6071302367,0.0289783694,0.0289783694,0.0289783694,3.6953122801,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,6.8051099816,0.0289783694,0.0289783694,58.3702103387,0.0289783694,0.0289783694,0.0289783694,0.0289783694
"A play on regular expressions: functional pearl - Jean-Philippe Bernardy Patrik Jansson Ross Paterson","ICFP 2010",0.0289783694,0.0289783694,0.0289783694,3.3612683314,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,108.0511917377,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,10.6366740687,0.0289783694,0.0289783694,8.5855029407,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,1.5102547686,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694
"Experience report: Haskell as a reagent: results and observations on the use of Haskell in a python project - Sebastian Fischer Frank Huch Thomas Wilke","ICFP 2010",0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,3.6756561737,0.0289783694,17.5766537031,0.0289783694,0.0289783694,1.3731653335,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,47.9801805764,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,3.3056344734,0.0289783694,0.0289783694,0.0289783694,0.0289783694,28.2625799564,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694
"Instance chains: type class programming without overlapping instances - Iustin Pop","ICFP 2010",0.0289783694,0.0289783694,0.0289783694,10.6796420728,2.9247021078,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,27.7593383920,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,55.5417418532,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,1.2394674213,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694
"Lolliproc: to concurrency from classical linear logic via curry-howard and control - Jérémy Buisson Fabien Dagnat","ICFP 2010",0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,26.6724758325,0.0289783694,0.0289783694,0.0289783694,52.9943200938,0.0289783694,32.3009664543,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,8.7000355598,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,1.4770939066,0.0289783694,0.0289783694,0.0289783694
"Abstracting abstract machines - Karl Mazurak Steve Zdancewic","ICFP 2010",0.0289783694,0.0289783694,0.0289783694,0.0289783694,12.0920645023,0.0289783694,0.0289783694,2.4552379625,4.6845686260,0.0289783694,0.0289783694,0.0289783694,70.4158581481,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,2.3042944809,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,24.7033745920,13.5474502740,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694
"Polyvariant flow analysis with higher-ranked polymorphic types and higher-order effect operators - David Van Horn Matthew Might","ICFP 2010",0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,2.1799671747,0.0289783694,0.0289783694,0.0289783694,0.0289783694,18.1315925845,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,78.5145046504,0.0289783694,0.0289783694,2.2898490681,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694
"The reduceron reconfigured - Stefan Holdermans Jurriaan Hage","ICFP 2010",0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,3.2694278646,0.0289783694,7.7700994303,0.0289783694,0.0289783694,0.0289783694,0.0289783694,67.6528547036,0.0289783694,0.0289783694,0.0289783694,1.5650620479,0.0289783694,2.9457908773,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,2.5876410318,0.0289783694,0.0289783694,0.0289783694,56.4119726304,0.0289783694,0.0289783694
"Using functional programming within an industrial product group: perspectives and perceptions - Matthew Naylor Colin Runciman","ICFP 2010",0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,87.1328299927,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,2.1136135314,1.8404915842,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694
"Lazy tree splitting - David Scott Richard Sharp Thomas Gazagnaire Anil Madhavapeddy","ICFP 2010",0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,35.8514887957,0.0289783694,0.0289783694,6.3414616966,0.0289783694,0.0289783694,5.0980959229,0.0289783694,0.0289783694,5.4567374719,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,32.3998641464,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,13.0262221829,0.0289783694,0.0289783694
"Just do it: simple monadic equational reasoning - Andrzej Filinski","ICFP 2011",0.0289783694,0.0289783694,0.0289783694,7.8938730237,0.0289783694,1.7530034378,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,87.7730599112,0.0289783694,0.0289783694,0.0289783694,0.0289783694,12.0044906612,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,13.6521282230,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,35.1329379987,2.9249371305,14.0973965692,0.0289783694,0.0289783694,0.0289783694
"Parametric polymorphism and semantic subtyping: the logical connection - Giuseppe Castagna Zhiwu Xu","ICFP 2011",0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,54.8440499437,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,1.3076356482,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,4.3688222146,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,4.1436211263,0.0289783694,5.5690826349,0.0289783694,0.0289783694,0.0289783694,0.0289783694,11.8733543092,0.0289783694,8.3682315751,0.0289783694,4.7570295034,0.0289783694,0.0289783694,0.0289783694
"Balanced trees inhabiting functional parallel programming - Nils Gesbert Pierre Genevès Nabil Layaïda","ICFP 2011",0.0289783694,0.0289783694,0.0289783694,0.0289783694,69.2574891154,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,4.4466728893,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,26.1770596388,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,15.1550906045,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,6.1085795991,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694
"Implicit self-adjusting computation for purely functional programs - Akimasa Morihata Kiminori Matsuzaki","ICFP 2011",0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,4.9920048131,2.5425514610,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,28.2041555056,1.3595552412,0.0289783694,0.0289783694,0.0289783694,3.8925976298,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,5.5380023796,0.0289783694,2.1280212341,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,20.8894050374,0.0289783694,0.0289783694,0.0289783694,0.0289783694,20.7145120230,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694
"Programming assurance cases in Agda - Yan Chen Joshua Dunfield Matthew A. Hammer Umut A. Acar","ICFP 2011",0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,15.1635590365,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,43.1513676203,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,7.1067306869,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,2.3735813085,0.0289783694,0.0289783694,0.0289783694,14.3496531948,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694
"On the bright side of type classes: instance arguments in Agda - Makoto Takeyama","ICFP 2011",0.0289783694,0.0289783694,4.8907298423,3.1703080816,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,21.5225396645,0.0289783694,0.0289783694,0.0289783694,86.5811964350,0.0289783694,0.0289783694,0.0289783694,0.0289783694,1.7879527014,0.0289783694,0.0289783694,0.0289783694,10.2242512244,0.0289783694,0.0289783694,0.0289783694,2.0258706366,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694
"Functional modelling of musical harmony: an experience report - Dominique Devriese Frank Piessens","ICFP 2011",0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,1.6725899317,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,5.0924452905,64.0679336371,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,5.0330629417,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,13.2788600461,0.0289783694
"How to make ad hoc proof automation less ad hoc - José Pedro Magalhães W. Bas de Haas","ICFP 2011",0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,6.0269760398,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,17.6608515935,0.0289783694,0.0289783694,11.2178076721,0.0289783694,0.0289783694,0.0289783694,0.0289783694,2.7556048030,9.7533221877,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,1.6648972922,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,19.1233889976,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694
"Temporal higher-order contracts - Georges Gonthier Beta Ziliani Aleksandar Nanevski Derek Dreyer","ICFP 2011",0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,1.5450438195,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,7.6583225553,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,72.5566158380,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,1.1895298941,0.0289783694,1.1953797402,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694
"Parsing with derivatives: a functional pearl - Tim Disney Cormac Flanagan Jay McCarthy","ICFP 2011",19.5488285500,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,5.1293028112,0.0289783694,7.0207143426,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,2.3444269009,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,3.9135408299,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,49.2170567819,0.0289783694,0.0289783694
"An efficient non-moving garbage collector for functional languages - Matthew Might David Darais Daniel Spiewak","ICFP 2011",0.0289783694,0.0289783694,0.0289783694,4.3031948899,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,43.1914468599,0.0289783694,0.0289783694,11.4702656798,0.0289783694,0.0289783694,0.0289783694,3.1137015184,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,10.2240975806,14.8711636879,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694
"Lightweight monadic programming in ML - Jeremy Gibbons Ralf Hinze","ICFP 2011",17.0656738945,0.0289783694,2.4928852295,47.5876099455,0.0289783694,0.0289783694,0.0289783694,6.9020002209,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,4.8228869379,0.0289783694,7.4887764196,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,1.8430159380,0.0289783694,0.0289783694
"Deriving an efficient FPGA implementation of a low density parity check forward error corrector - Katsuhiro Ueno Atsushi Ohori Toshiaki Otomo","ICFP 2011",0.0289783694,0.0289783694,0.0289783694,86.4683141866,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,8.6535538870,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,1.5674499343,1.3995911306,0.0289783694,8.0559827086,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694
"Geometry of synthesis iv: compiling affine recursion into static hardware - Andy Gill Andrew Farmer","ICFP 2011",0.0289783694,0.0289783694,0.0289783694,4.8805680053,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,3.2384987330,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,1.2418138812,0.0289783694,74.7550328580,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694
"A hierarchy of mendler style recursion combinators: taming inductive datatypes with negative occurrences - Dan R. Ghica Alex Smith Satnam Singh","ICFP 2011",0.0289783694,0.0289783694,0.0289783694,7.1002248864,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,7.2891762114,0.0289783694,62.9060049339,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,4.1947764864,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,2.8524095032,0.0289783694,0.0289783694,22.8312781953,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694
"Typed self-interpretation by pattern matching - Ki Yung Ahn Tim Sheard","ICFP 2011",0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,1.8469118934,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,10.1118126076,0.0289783694,0.0289783694,0.0289783694,0.0289783694,55.1810081123,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,4.8576173104,0.0289783694,0.0289783694,0.0289783694,0.0289783694,32.8489233154,22.3275969773,0.0289783694
"Using camlp4 for presenting dynamic mathematics on the web: DynaMoW, an OCaml language extension for the run-time generation of mathematical contents and their presentation on the web - Barry Jay Jens Palsberg","ICFP 2011",0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,21.3340637200,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,11.6832657708,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,21.4475465235,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,9.9002407147,0.0289783694,0.0289783694,0.0289783694,8.1420271663,0.0289783694,50.6667263212,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694
"Secure distributed programming with value-dependent types - Frédéric Chyzak Alexis Darrasse","ICFP 2011",8.8195778959,0.0289783694,0.0289783694,6.1194483468,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,1.8753262937,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,0.0289783694,58.2143851353,0.0289783694,0.0289783694,0.0289783694,0.0289783694,30.6919302907,8.4532022541,0.0289783694
