Year,PLDI # of papers,PLDI Topic 0,PLDI Topic 1,PLDI Topic 2,PLDI Topic 3,PLDI Topic 4,PLDI Topic 5,PLDI Topic 6,PLDI Topic 7,PLDI Topic 8,PLDI Topic 9,PLDI Topic 10,PLDI Topic 11,PLDI Topic 12,PLDI Topic 13,PLDI Topic 14,PLDI Topic 15,PLDI Topic 16,PLDI Topic 17,PLDI Topic 18,PLDI Topic 19,PLDI Topic 20,PLDI Topic 21,PLDI Topic 22,PLDI Topic 23,PLDI Topic 24,PLDI Topic 25,PLDI Topic 26,PLDI Topic 27,PLDI Topic 28,PLDI Topic 29,PLDI Topic 30,PLDI Topic 31,PLDI Topic 32,PLDI Topic 33,PLDI Topic 34,PLDI Topic 35,PLDI Topic 36,PLDI Topic 37,PLDI Topic 38,PLDI Topic 39,PLDI Topic 40,PLDI Topic 41,PLDI Topic 42,PLDI Topic 43,PLDI Topic 44,PLDI Topic 45,PLDI Topic 46,PLDI Topic 47,PLDI Topic 48,PLDI Topic 49,POPL # of papers,POPL Topic 0,POPL Topic 1,POPL Topic 2,POPL Topic 3,POPL Topic 4,POPL Topic 5,POPL Topic 6,POPL Topic 7,POPL Topic 8,POPL Topic 9,POPL Topic 10,POPL Topic 11,POPL Topic 12,POPL Topic 13,POPL Topic 14,POPL Topic 15,POPL Topic 16,POPL Topic 17,POPL Topic 18,POPL Topic 19,POPL Topic 20,POPL Topic 21,POPL Topic 22,POPL Topic 23,POPL Topic 24,POPL Topic 25,POPL Topic 26,POPL Topic 27,POPL Topic 28,POPL Topic 29,POPL Topic 30,POPL Topic 31,POPL Topic 32,POPL Topic 33,POPL Topic 34,POPL Topic 35,POPL Topic 36,POPL Topic 37,POPL Topic 38,POPL Topic 39,POPL Topic 40,POPL Topic 41,POPL Topic 42,POPL Topic 43,POPL Topic 44,POPL Topic 45,POPL Topic 46,POPL Topic 47,POPL Topic 48,POPL Topic 49
1993,28,51.7655164557,0.0227759387,1.53837080174,33.5898947518,337.835223804,0.0227759387,5.01761165755,6.92293669588,0.0227759387,30.299145674,39.7157724841,57.5979034271,3.5768183496,75.2446519323,90.7276920388,1.60606821162,0.980207167686,51.7655164557,0.0227759387,15.4714540333,64.202797756,0.464263684546,3.5462170638,11.5715038607,123.881791613,68.0231135813,129.745477375,38.6655665328,0.0227759387,0.0227759387,0.0227759387,188.675260978,2.62359963521,194.974088819,451.248743322,9.41807552138,508.778747283,0.0227759387,341.467975137,197.800718727,15.9005814757,1.60197783532,8.61541331829,0.0227759387,24.8689107954,20.2149017037,198.034571167,122.542780834,0.0227759387,247.460604159,41,73.003779109,68.116553512,0.064656856,36.2350799947,141.933209876,0.93780082259,78.1393582957,189.471618697,0.93780082259,2.03861658967,95.955544495,80.6701644672,85.535898029,137.561686634,3.05662909745,3.4942756299,0.0227759387,73.003779109,67.9424111674,12.5055327991,21.8345715357,4.55955058172,4.49830871738,40.4707877315,379.287182679,52.1236581241,175.19235463,71.7918973844,0.290880167554,0.0227759387,73.4580902479,0.0227759387,498.001923323,223.947294392,73.1477781364,0.0227759387,173.49948642,3.90673937176,50.1001514123,88.238352976,44.3514279863,16.4206590172,4.05530746392,73.4580902479,9.53083001445,91.8505340389,37.0250926139,6.2365826881,40.8322779444,206.309097087
1992,28,26.2872098749,0.0227759387,0.330324285954,66.0542585719,404.885443543,2.88896023196,16.3687975692,7.67103693941,2.88896023196,1.57069270249,168.937441767,86.3495265181,15.3107485912,23.5119220901,119.540695482,5.92975128672,0.0227759387,26.2872098749,0.0227759387,7.64185619103,338.136155272,0.0227759387,0.0227759387,91.2298007738,34.1071069501,27.9250070372,107.364078155,39.1557711816,0.0227759387,1.6654920669,0.0227759387,383.497244934,0.0227759387,139.53741983,56.9997375505,12.8695386921,406.932123987,106.563648327,135.916731514,83.9625292989,44.0709214794,40.4473655988,72.3065681397,0.0227759387,1.58351378137,57.1170044613,264.785076906,64.0273086642,0.0227759387,174.184628623,30,4.32879847258,67.7690327092,0.0227759387,62.2521223526,7.55682763305,64.0799372143,168.151217626,133.865983937,64.0799372143,0.0227759387,14.4662619578,2.11265724127,64.7044766186,112.173634631,8.90206698509,48.7625331792,0.396335525953,4.32879847258,309.373094397,7.7606375942,28.8837741798,2.11242373619,76.9922427435,9.64638159366,369.152520846,21.2662454171,373.445931159,0.260620203297,57.6923998621,12.8598231889,84.4033985684,19.1245135848,301.349635446,100.929615732,170.909509575,0.0227759387,9.68944698783,232.878830573,30.1933513039,71.5004909091,23.854831437,7.44715074703,87.7673958074,84.4033985684,18.0919598858,15.4370167526,7.64119365711,38.28659268,19.3930293937,270.559057486
1995,27,0.372095963989,161.06825311,0.807252522996,18.558321981,568.923656268,0.0227759387,0.897405401167,2.03527885099,0.0227759387,7.53364789783,21.6254445545,260.915029786,12.0908012419,9.15897659575,14.4619695743,1.28791031961,0.0227759387,0.372095963989,0.0227759387,3.49454781495,48.5495989341,0.0227759387,62.8016541686,22.9192839616,23.3907482214,11.1168224865,98.99672982,9.82018698674,0.0227759387,0.0227759387,0.0227759387,290.252420231,51.9856132928,395.193522945,178.177799967,0.784013100815,385.806948218,9.94517020007,294.900138568,6.67379665043,8.17375804279,77.1539802337,0.0227759387,0.0227759387,32.9606328262,77.4843545091,119.897944498,372.439025204,0.0227759387,378.787356623,34,13.5508500164,50.1001445794,0.0227759387,63.0802296029,21.4556006828,73.9985363671,158.109263516,121.672987607,73.9985363671,13.0825793961,60.2518839302,99.4805025992,164.886655603,78.2782689769,198.772649775,5.83107445147,0.0227759387,13.5508500164,231.711881887,22.6984312179,118.02636122,0.0227759387,2.68767522185,71.5540206723,438.771313423,30.5507793511,195.97710502,91.1342920493,6.81834315795,1.53731901007,45.5914718309,90.4790043498,429.080572787,319.412863041,1.72199222544,0.0227759387,11.9499329819,15.6442086174,0.785851412291,0.0227759387,0.579975398441,203.246722151,8.67843779808,45.5914718309,34.8103391773,58.5284263903,12.6039529847,16.9357328986,57.5626667499,429.69433537
1994,29,36.7006742644,0.843752474607,0.0227759387,69.0954258955,433.152274307,3.92726621212,33.5556965373,17.2568437845,3.92726621212,59.8850507241,163.141844081,353.22296167,18.0708402654,42.7953088746,72.1416422477,0.0227759387,0.0227759387,36.7006742644,0.0227759387,2.3686167695,0.0227759387,0.0227759387,4.92610119326,24.1775135689,53.0446152683,15.0228040489,262.440330582,68.4803316583,0.0227759387,0.240938721324,1.08054294258,319.470581021,26.0102569456,151.921011266,124.620815832,12.4188958085,263.135134805,9.15053687601,130.354533686,113.157768795,47.6703304544,1.4354929342,6.57823403592,1.08054294258,16.7460544342,52.2131148117,230.140180117,344.337688099,0.0227759387,383.729893097,38,15.9174936227,51.7572088188,0.201777565276,65.7953547539,103.185001994,6.43779567162,55.5405624933,199.84076815,6.43779567162,0.0227759387,289.562278407,0.0227759387,38.4996230068,195.421539345,68.9915744213,19.5529021075,0.0227759387,15.9174936227,234.404381338,4.40516411814,2.09046211188,4.44976204842,15.9430929276,3.07352365742,302.110678323,8.68341664939,169.110651651,1.13507551122,7.77481068376,0.0227759387,37.2909596873,86.5793083853,468.1061842,149.221852025,176.626376488,39.1251734166,99.6188229121,173.500377919,17.1760291365,19.5543586299,5.04997004663,76.6856335521,3.50620441988,37.2909596873,10.6299126397,16.524715668,8.80263362913,97.7287821037,241.620468754,212.484570683
1979,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,0.693258396808,0.0227759387,0.0227759387,123.834367288,40.4971508596,43.9418808318,2.36326569168,527.430769942,43.9418808318,2.17830631467,12.4792284949,0.0227759387,69.417616364,17.7702644384,114.84724254,113.6618703,0.0227759387,0.693258396808,1.80549219171,5.49835963967,0.0227759387,0.0227759387,36.0829941735,114.52505833,30.166913454,14.3011028939,825.874126007,1.21477903979,87.8525515708,140.52418738,3.89575176023,55.6444665139,0.470608692708,121.029972395,4.48701085188,0.0227759387,19.1680723371,188.402337164,0.0227759387,0.916969326492,35.3376177898,65.2872298937,23.0208182085,3.89575176023,12.3251658389,9.45641251683,1.64946808734,7.48856642585,0.0227759387,170.553976245
1978,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,1.04467859583,0.0227759387,0.185548197469,367.254971638,32.7462254916,3.10527091038,9.37762577453,203.856352502,3.10527091038,0.0227759387,41.7200893514,0.0227759387,311.637933558,58.7169811068,55.2593179838,173.229541397,7.11508820866,1.04467859583,2.55958796933,34.5171441041,3.14658426918,0.446645504088,13.4176705733,36.057064364,27.4341069572,2.8876306082,519.983702496,3.2371276951,29.4296669842,26.6834041399,0.0227759387,125.664829933,91.9792303235,37.1917913888,1.60526046208,0.0227759387,52.8522685046,10.7257334897,1.8952206698,19.8979418605,143.08163166,84.0767435964,231.671201277,0.0227759387,5.54779334027,30.5517712999,12.6117359651,0.0227759387,0.337476084508,283.6657487
1999,25,44.3544000962,9.2533190645,0.672510822252,13.7858131981,303.0065306,0.0227759387,50.8647085018,0.0227759387,0.0227759387,14.3224891719,10.5473723259,314.797651356,6.2524734523,162.742114845,114.863883182,2.97969889475,0.0227759387,44.3544000962,0.0227759387,0.557933162976,47.5185941978,0.0227759387,22.4926384805,35.5313494242,22.5051902487,4.88019270878,56.4990282135,5.77885169464,0.0227759387,0.0227759387,0.0227759387,495.028386948,207.439723815,99.8171611239,346.921478051,4.7700158695,252.867730274,0.725151324244,310.969419629,7.32285695792,124.23717966,0.0227759387,91.1019892549,0.0227759387,18.3651571703,182.056345487,199.538021848,347.321573225,1.9424535451,115.902473689,24,28.2256888154,390.613545113,189.445589936,30.7980265732,9.49619207365,47.6050949519,192.721587338,28.4906880356,47.6050949519,1.82423176206,199.923693799,247.058163335,58.072603092,268.881278566,51.4582974901,12.6067079264,0.0227759387,28.2256888154,317.137695067,2.38998843517,0.0227759387,5.91376999216,0.839418440279,148.214626866,182.945184821,67.6306837568,200.247185539,79.9044945015,0.0227759387,0.0227759387,49.2512317725,52.3581981985,480.390336585,48.4699113753,3.81331653169,0.558220651442,0.0227759387,0.0227759387,0.0227759387,191.118721106,9.1635316518,41.8015807716,160.168300734,49.2512317725,14.6224006445,201.938477446,3.85124639875,12.3829983289,529.573758738,48.1990159952
1976,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,6.62412162396,0.0227759387,0.0227759387,301.228355864,81.5623327821,18.8604766915,38.6037312037,5.68723185051,18.8604766915,1.31757719026,3.43580312647,1.44728765959,97.4724330886,23.4791396329,15.8052956627,42.223068125,0.0227759387,6.62412162396,0.0227759387,0.0227759387,13.3925119675,0.60685486885,86.5592840052,233.756178422,35.9576143936,15.3917976889,218.918959831,60.4739560498,37.8599399964,20.7691246378,2.15195755916,64.2100506042,0.0227759387,62.5233447733,0.0227759387,2.15296723965,145.206645761,247.22279101,0.0227759387,86.9051302211,89.6521223377,59.8714642323,268.433255739,2.15195755916,34.6195496612,2.22873279087,25.8449997567,11.206470261,0.0227759387,195.91247708
1975,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,130.060071935,0.0227759387,0.0227759387,378.226186167,21.0265855976,70.470173957,0.0227759387,12.0630716179,70.470173957,0.0227759387,1.00580205059,0.205387212355,208.639748053,10.4767430233,5.01466987654,52.1162667671,0.0227759387,130.060071935,0.0227759387,2.82368860949,52.73661937,0.373061555127,31.9628712141,15.0167070575,41.1688625427,7.15650306078,506.252479309,1.87213612219,163.832035407,159.372848345,0.0227759387,7.09798548413,0.0227759387,1.77994527003,0.0227759387,0.367814692982,0.958901594441,160.255471605,1.34204803252,43.5332279778,0.0227759387,2.21715436903,61.1219047844,0.0227759387,10.326345754,9.87497465113,1.22422992527,2.00843144274,2.00527944209,315.508145476
1996,27,14.0939874692,100.875741916,4.55893797816,50.9830026303,284.478834819,1.77474464951,111.395750378,58.5874356642,1.77474464951,60.0027983686,44.5537559433,37.0622559691,27.3838037835,98.5859271188,338.259581918,3.38449533899,0.0227759387,14.0939874692,0.0227759387,145.560135582,281.976159974,0.0227759387,2.41534478122,16.3846865942,100.35248362,42.4946713633,85.4164011964,6.70445509538,0.0227759387,0.0227759387,0.0227759387,708.013560021,49.4336504571,333.794563103,115.76807489,40.8548382048,81.8535660796,9.42880973332,228.138348503,12.702524578,89.6360096482,0.0227759387,0.0227759387,0.0227759387,37.9069200952,69.1969253648,24.4653774868,132.613016801,1.81430281379,264.49253477,32,2.66797306737,177.259561438,0.0227759387,45.5989294817,19.7118029697,5.87290074501,153.958638113,154.427008577,5.87290074501,0.0227759387,26.4168052655,141.083789366,28.2144345637,107.859974378,2.04917168527,4.23569977052,0.0227759387,2.66797306737,202.896090248,9.87727129268,88.7334569956,0.0227759387,12.1742175992,138.027273008,285.349414366,71.1705243712,357.728060731,1.61816945168,0.508393547416,88.5065141136,26.2075951697,271.207586124,351.117970302,206.599971791,7.99705641407,0.0227759387,77.395620506,15.3463902122,41.1328259352,47.9925860972,117.300774607,45.4871201591,9.00923258191,26.2075951697,18.8893860213,38.1539821119,196.813718081,8.04062630097,585.583902567,76.9915281316
1973,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,0.0227759387,0.889153560405,0.0227759387,644.672634394,45.0268003638,1.15005895788,4.40206606771,5.22507627298,1.15005895788,0.0227759387,62.4363760395,2.04030313666,98.6979379472,32.9935925575,23.7002140984,29.4127268948,0.0227759387,0.0227759387,4.77404130409,9.6871016167,1.36899647433,2.10701557991,2.00939458069,17.7790409587,72.9073905218,3.15510515696,502.498833919,0.0227759387,122.006160522,3.50909068755,1.43802402355,47.9032501475,8.76019051128,16.3504146739,0.0227759387,0.0227759387,31.948512305,25.3105825419,0.0227759387,125.320162722,23.0630090815,0.363650704776,535.441008909,1.43802402355,25.9732383547,3.81291899932,10.6834746406,2.59831804079,0.670636032095,162.54494149
2002,27,59.5157814629,226.219401131,33.1301546961,52.8050261775,304.803813097,3.1843849229,18.060561919,6.53735606987,3.1843849229,168.44459685,39.5136299805,123.992611035,18.0740358394,135.909642266,24.6932592975,117.045840626,0.0227759387,59.5157814629,0.0227759387,15.5855397942,98.970784779,0.0227759387,19.6835076871,43.8075466866,0.0227759387,445.810327647,0.0227759387,32.1602656047,0.0227759387,3.38424248221,4.66289733124,266.442607056,0.0227759387,12.7059510682,506.364748842,59.7505710776,318.719934696,12.167290977,32.0399428222,155.955103147,2.85730113375,1.75379170147,42.598957386,4.66289733124,122.356229951,274.802769674,234.900738937,646.957339306,40.5113930166,113.477164213,29,4.48307501009,172.85325661,147.866451434,35.9877151417,91.9859582642,13.2892985434,354.945532942,36.0655127011,13.2892985434,14.8550826843,48.6888175179,70.6285153994,197.544276289,307.155947761,30.5609652787,218.398055133,0.0227759387,4.48307501009,1.36448337341,4.25535950536,4.47141406874,217.958152789,8.45776252749,39.1499182076,101.188900776,296.232978474,38.6220546448,89.0891986243,0.0227759387,34.6817447971,77.134030413,13.4888372832,13.9757952546,29.2217051127,323.600093989,119.145698663,15.3245924762,8.97168544343,0.0227759387,5.64828868934,1.12299494167,5.74698954026,4.11419854257,77.134030413,74.5350284303,111.78518229,0.0843755275793,240.195715746,562.735827701,139.966389716
1977,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,0.186357903396,0.0227759387,0.0227759387,315.937056382,44.2561242491,25.4604719274,6.1506225419,90.2916615049,25.4604719274,0.24335227545,0.0227759387,0.0227759387,179.085772583,0.542122725758,14.0531835084,102.507893647,0.908138324921,0.186357903396,0.0227759387,0.0227759387,0.0227759387,0.0227759387,60.9883095492,4.23766595509,19.3986516124,23.6103215304,972.094469264,0.690076731175,0.0227759387,224.166944635,7.573663403,54.2497092252,0.0227759387,192.713991231,13.0646300342,0.0227759387,20.1812308369,36.1879430313,1.43649939967,0.0227759387,1.35593510662,0.0227759387,338.128403622,7.573663403,2.50546022416,0.0227759387,19.6676873524,9.62652533638,0.303625293025,200.836606281
2000,29,15.9160188652,37.197003534,13.5713200228,27.6324126654,234.319762778,0.0227759387,76.4206066523,0.0227759387,0.0227759387,59.6435075973,65.9279179962,223.643121739,9.08309087805,20.6571088395,43.6024469882,33.4984982388,3.9275328947,15.9160188652,3.87989740823,4.48182057144,3.12611391669,0.0227759387,0.0227759387,5.77684671893,0.662487442172,21.0816860012,17.3847570672,1.40463930206,0.0227759387,14.3830122337,0.195213494859,273.874684164,0.0227759387,53.2064971938,83.7206846612,16.160121995,210.218064011,1.95697958044,220.794031553,16.3366474269,0.551671212483,5.96541593099,2.45256114165,0.195213494859,24.1029955616,335.362357548,120.980598814,248.476812048,1.79466307085,227.944799108,30,0.0227759387,330.096558032,234.19555502,189.407438972,145.406553285,16.3796241275,33.1608112646,152.120511386,16.3796241275,4.01577666055,274.739865133,137.616777975,259.906239033,174.614487915,9.74003673189,44.4090837743,8.89359487766,0.0227759387,40.2877382107,23.857630821,15.1750348439,301.759794021,22.0600966247,30.15453721,52.3768265767,66.5304206176,211.912155511,1.84673495111,10.457070303,1.96106147725,49.5559804253,9.59773331359,369.676207417,28.5461475061,123.462429345,9.09108343571,3.98717304504,3.42074322316,0.0227759387,98.2988350497,104.279491857,1.39543850979,20.4457067341,49.5559804253,30.1840728735,77.4142100936,3.42998344457,5.028087499,384.05048207,253.922376702
2001,29,83.5421310915,206.644456914,68.1700550861,29.6672113545,84.0396539634,0.0227759387,15.8062791894,10.0927587864,0.0227759387,59.0057341685,28.4148498545,525.709328422,30.2233428637,93.9632849552,46.4223825007,131.909692262,0.194110960714,83.5421310915,9.09708000757,137.035572565,30.9741088009,0.0227759387,5.15290126408,53.4312736681,6.15736415516,101.908156341,37.9593475652,49.2332811705,0.892885878369,0.0227759387,2.32486110342,187.68509331,4.59146113751,5.26861087194,594.540460517,52.8526839391,309.46323321,2.06240576009,6.30232514891,73.6094973931,6.0725018281,0.0227759387,46.4745148766,2.32486110342,50.9475795978,376.422284671,143.397803627,521.473897603,0.0227759387,70.3780010698,25,2.12761330768,269.26914889,23.8067651053,81.2684528456,14.4510352497,0.376754802496,14.531949224,42.1854876181,0.376754802496,10.485440229,63.8826110159,13.9738766105,143.137631287,492.151528299,14.2064742352,115.446481745,803.520399794,2.12761330768,23.0957445709,174.812229727,0.0227759387,120.339755988,2.70901233024,5.91732689414,0.0227759387,65.7854735574,17.4775293323,62.6739650798,6.26215517363,3.06210405797,32.909254021,6.40114274696,58.9613834162,21.4527491857,54.1249448965,6.09244076783,154.391270278,3.45124244526,0.0227759387,21.6514952815,75.6465567578,2.2598002827,20.2683681299,32.909254021,37.8350511013,83.2557253906,1.65166874236,46.4678337657,572.748834157,55.5301386522
2006,35,19.0009307011,142.521238815,7.67525907984,44.4352854335,45.8825772753,0.0227759387,229.84092519,3.5358834581,0.0227759387,681.949738635,114.684785604,412.180713111,27.0106479964,96.8961272916,180.295101113,36.4900878346,0.0227759387,19.0009307011,0.0227759387,112.101065227,171.587935881,0.0227759387,17.3635748115,70.2623896068,13.9999490802,75.8973223317,1.3551525569,110.072275901,0.0227759387,0.0227759387,0.828887147146,95.2139378355,0.0227759387,76.5776136798,660.791553219,72.1647537512,307.600217763,2.02841115334,83.6205285486,130.93016453,2.44446825025,0.0227759387,168.731073568,0.828887147146,99.2604429185,211.502365391,262.005827771,560.685628612,0.92750025956,96.9230828794,35,42.0388319935,436.201383534,217.153156337,39.4584719306,63.0667208741,10.1312288025,53.8100751942,25.4261776924,10.1312288025,181.24952619,47.8153727571,7.33510369617,209.654982242,495.563649533,73.9771796778,237.197487829,0.0227759387,42.0388319935,117.961682458,182.650293278,8.50083169411,328.316885444,49.8811095355,113.486827914,82.5719656793,126.316899735,37.2205480856,0.167165147797,10.2004706811,14.4335870149,109.236880498,12.1642020265,0.0227759387,75.5716873895,0.0227759387,82.2269611007,87.4299556556,0.429960215989,61.4022254494,233.134938726,4.48622536098,147.470731641,50.5201332512,109.236880498,65.6279961497,399.873597372,18.4315392668,167.488726943,77.9123716659,37.9534944494
2007,44,39.6165877756,287.146250988,86.5945133835,24.8887619024,15.8317976988,0.0227759387,55.5690589114,12.940065479,0.0227759387,525.346262332,83.5557746764,299.620273455,60.713066248,79.1361046011,8.87523892847,263.56888163,0.0227759387,39.6165877756,0.0227759387,320.373530978,292.26127813,1.38833093937,106.075316597,165.386509471,5.23652197255,266.605271637,2.41989952446,138.903000625,64.3190746991,3.42625505546,9.72460310648,253.622376125,0.0227759387,42.6054698738,269.232266774,228.145145558,239.757040877,1.78871886239,1.74012541722,37.1166946777,0.597846784257,0.405932494507,21.3513986168,9.72460310648,340.023040578,107.569199908,37.3651175288,180.76581158,0.0227759387,95.4161703843,38,51.2453462104,185.524005907,140.912675646,33.4693567326,14.9776784668,64.6348776717,118.581421003,29.9797915859,64.6348776717,123.379852732,31.4575506778,71.5795377111,198.458617518,246.923077331,44.4906030781,296.216868287,0.0227759387,51.2453462104,1.21196887585,14.1244760089,0.0227759387,169.462741486,24.9725689861,46.4741241003,41.221249262,263.691206213,0.0227759387,29.6704603339,0.0227759387,17.6346652011,118.810704712,0.0227759387,208.872312534,108.031362369,91.3314779681,101.855581246,19.8590426633,1.27853225252,0.695903463853,95.2569426702,83.575010767,69.2018087987,5.24075948324,118.810704712,117.891089401,112.872658022,8.22340660232,110.425131457,150.933842293,134.499490393
2004,25,107.6664478,57.1080362593,83.012631048,33.328216145,57.4559587167,4.81524990422,4.87640772242,1.40551309559,4.81524990422,115.37949889,150.289599195,496.19075168,45.4193140235,122.792783483,10.4780564548,170.859053025,0.0227759387,107.6664478,0.584940624664,49.2345342747,173.675350653,67.1897673785,37.0807959738,117.434364005,0.0227759387,265.271040345,3.65233245314,102.265117577,0.0227759387,2.59404888184,0.0227759387,121.381735263,4.16220607198,4.80005651957,229.769970604,112.257585207,223.457181029,72.0221565305,70.4204481887,37.6163130252,10.907540179,0.992214707348,14.5685116733,0.0227759387,215.237124472,187.12061262,188.928239746,645.797996906,0.0227759387,274.940741248,28,17.0417303581,121.712806252,32.1309258233,53.6792017446,54.4708483111,2.21866621087,138.015418496,19.5929244967,2.21866621087,139.537231133,125.18370309,17.4529723388,300.543933776,332.358477638,45.0202232729,294.815277747,0.0227759387,17.0417303581,45.5791269928,100.406688061,4.59526768041,508.478518475,33.8781584423,22.4893196014,44.2752712626,305.306777946,62.7804553269,1.26740670944,1.47989654851,6.0830591662,272.370129116,5.06755758195,59.4016124023,28.1567907944,152.023369507,55.648804862,16.4070763099,9.19410482142,75.6275445911,10.9060397887,20.9209867766,0.0227759387,153.797345275,272.370129116,17.4918742639,215.30550004,0.0227759387,1.44125584423,254.538972279,28.9609779941
1998,30,2.20495223883,106.81049814,0.0227759387,29.966444473,442.865827129,28.4186257748,74.5238125138,0.0227759387,28.4186257748,77.8434422816,86.6800230455,270.51301135,21.0279412845,42.6929287954,63.3457846481,29.303016014,0.0227759387,2.20495223883,0.0227759387,33.3547326793,138.765942187,0.0227759387,11.9818074827,7.16366146479,39.0224717242,3.20957433331,56.1120801168,6.84806973875,0.0227759387,0.209340231627,0.0227759387,490.577812837,71.0273345257,141.489896966,404.541857061,0.58121379894,506.736534362,0.24776636417,70.3170828614,120.727722186,0.55985902503,0.0227759387,2.14961891797,0.0227759387,6.11976196051,85.7564117416,175.255146169,286.220052371,0.640385094717,169.064458251,31,0.0227759387,187.467883788,56.0374523222,29.305609994,227.105510108,6.1806440706,134.635018203,20.8011860926,6.1806440706,6.35662571501,34.9862631017,199.866964576,67.8433474236,127.544031823,26.0084869006,10.4149592827,0.0227759387,0.0227759387,37.2428570385,2.77911374036,76.0887737754,134.287982685,9.07692935495,18.5579324083,221.280915089,67.2221178661,186.099340281,38.4211659957,89.1784193075,6.24710138792,3.97484940845,44.6236426078,772.395089148,327.098654811,5.79824775959,5.32145897524,152.884588501,7.09581113675,2.30347247212,2.45764076251,2.18442863388,0.656618848139,1.31345361304,3.97484940845,15.4347447357,242.566820214,7.07056872552,61.5874364571,373.285683693,177.438036031
2008,33,41.4965962692,120.612416985,130.858645036,39.3512003821,32.9188987567,19.4591263311,4.31713250869,0.0227759387,19.4591263311,679.3716949,147.838379248,258.157194368,38.3600075722,250.805465772,10.583612882,344.300154384,0.0227759387,41.4965962692,0.0227759387,134.758316134,226.835247938,0.0227759387,273.089934016,95.4668135477,0.0227759387,230.04397663,23.7319047836,72.3095558176,0.0227759387,7.28125226627,0.254384228409,29.5951186294,1.38348245626,2.6174688015,400.771067572,359.49745543,314.68555967,0.0227759387,17.4481705148,1.39035721294,8.19691602646,7.0077862523,64.3507215676,0.254384228409,246.627938263,178.730430639,259.691954388,77.181308934,2.08148538877,78.0373987591,37,31.4110026071,152.235610481,14.9473016549,71.0265138158,0.925197820765,84.0223308243,472.828676705,7.46282545636,84.0223308243,138.72636947,45.6367541342,193.226637965,168.430847054,231.726824102,67.6985958604,308.367321201,0.0227759387,31.4110026071,17.2554849707,0.717900592965,0.369879919792,306.038813746,63.2407148832,141.016856579,78.3319427498,367.780914358,67.3798765922,64.6238642562,162.105419117,25.0849290194,297.033276921,0.381723550749,49.3715834844,0.532317217497,3.08643158383,84.4438703956,9.9339347273,0.794021851719,74.8234929869,95.0962706366,1.81464790995,13.2386625608,41.5670126615,297.033276921,110.775601261,269.428703141,0.908534381357,67.0373706194,53.1138880057,121.351363514
2009,40,7.14174528579,53.6337946043,450.222887544,28.0428825816,46.9221012752,23.5583723223,201.851143589,0.0227759387,23.5583723223,622.687122398,51.3373213876,310.30100292,30.5003659124,127.477525318,128.373249179,385.926087003,0.0227759387,7.14174528579,0.0227759387,7.70252507049,304.151123181,0.0227759387,84.7998848264,177.873424355,4.69513649972,171.779518811,0.0227759387,22.5664567381,0.0227759387,3.19116922509,14.0590495331,25.9113656188,68.2219372227,40.4556210953,425.289094389,340.633111438,79.8789705755,2.57343836125,56.5129188313,17.8023533276,2.81563225139,0.0227759387,154.773167665,14.0590495331,384.842207349,414.864221217,0.572956490293,180.443893496,0.0227759387,93.8876433973,38,34.562705467,118.646490082,2.58546253406,21.5490631759,51.63884211,68.8902139962,373.095109724,39.6475570127,68.8902139962,237.129876707,30.349650771,141.990305925,238.408528746,274.04152257,15.7299829288,487.637144311,0.0227759387,34.562705467,85.2961479272,76.4016306325,10.875092401,205.895626974,520.931734341,175.34043082,186.212838695,386.060376844,0.0227759387,0.638931951703,105.069293645,0.0227759387,160.77602329,40.4523547131,14.6011655625,12.0631426667,21.1526622343,61.8171766523,22.6905042657,38.9820549785,69.215038428,13.8379623055,44.7513386815,12.3774387641,3.70222680406,160.77602329,105.904408214,146.665078469,2.80155188241,42.7538383897,0.832857696645,115.866457865
