Year,Conference,Title,Topic 0,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29
1977,"POPL","Generalized common subexpressions in very high level languages - Amelia C. Fong",0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,91.8347825928,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,2.4498102583,0.0296909103,1.8044798797,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103
1977,"POPL","Expression continuity and the formal differentiation of algorithms - Bob Paige, J. T. Schwartz",0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,3.9440205294,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,4.3447952358,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,24.8002569655
1977,"POPL","Applications of a graph grammar for program control flow analysis - Ken Kennedy, Linda Zucconi",37.4182045656,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,189.2507005653,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,1.4201675999,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103
1977,"POPL","On the covering of left recursive grammars - A. Nijholt",13.9980602274,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,7.0613215932,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103
1976,"POPL","The influence of productions on derivations and parsing (Extended Abstract) - Benton L. Leong, Detlef Wotschke",42.3600187740,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,18.6993630466,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103
1976,"POPL","Induction variables in very high level languages - Amelia C. Fong, Jeffrey D. Ullman",0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,10.5136724938,0.0296909103,0.0296909103,0.0296909103,20.0609964921,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,16.6639293093,9.8801653459,0.0296909103
1976,"POPL","An algorithm for structuring programs (Extended Abstract) - Brenda S. Baker",0.0296909103,0.0296909103,0.0296909103,3.8179359226,0.0296909103,0.0296909103,123.8914240092,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,2.6270008694,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,1.7824028399,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103
1976,"POPL","On directly constructing LR(k) parsers without chain reductions - Wilf R. LaLonde",74.1576310133,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,4.9017508072,0.0296909103
1976,"POPL","PLAN2D - syntactic analysis of precedence graph grammars - Reinhold Franck",9.1973392654,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,17.2620960691,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,8.6296373963,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103
1976,"POPL","Program improvement by source to source transformation - David B. Loveman",0.0296909103,2.5383874878,0.0296909103,0.0296909103,2.5502833074,0.0296909103,0.0296909103,0.0296909103,0.0296909103,14.6464125205,11.1988775795,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,10.2144936562,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103
1976,"POPL","Goal-directed program transformation - Ben Wegbreit",0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,10.2377627775,15.0660915182,0.0296909103,0.0296909103,0.0296909103,5.4430639657,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,10.8406226748,3.5869318248,2.0036727008,0.0296909103,0.0296909103,0.0296909103
1976,"POPL","Primitive recursive program transformation - R. S. Boyer, J. S. Moore, R. E. Shostak",0.0296909103,14.9210648667,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,16.7893057356,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,3.3787021285,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103
1976,"POPL","Mathematical semantics and data flow programming - Paul R. Kosinski",0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,23.4948977594,0.0296909103,3.6846414375,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,6.1103815367,2.9468421413,8.7367818968,0.0296909103,0.0296909103,0.0296909103,0.0296909103,1.4534657127,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,12.5962682070,0.0296909103,9.2142485907
1976,"POPL","Procedure referencing environments in SL5 - Dianne E. Britton, Frederick C. Druseiks, Ralph E. Griswold, David R. Hanson, Richard A. Holmes",0.0296909103,27.1700517940,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,4.0360955946,6.4847302903,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,17.2441931268,0.0296909103,0.0296909103,2.2133837458,0.0296909103,0.0296909103
1976,"POPL","Verifying formal specifications of synchronous processes - Patricia P. Griffiths, Charles J. Prenner",0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,12.5138732147,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,6.6952654598,0.0296909103,0.0296909103,0.0296909103,7.6989736514,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,33.2106513152
1976,"POPL","A complexity theory of grammar problems - H. B. Hunt, III",31.6910559562,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,14.8085831614,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,3.5894336132,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103
1976,"POPL","Code generation for expressions with common subexpressions (Extended Abstract) - A. V. Aho, S. C. Johnson, J. D. Ullman",3.3647173419,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,25.9742486102,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,9.7991887110,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,0.0296909103,13.9821160242,4.0281838641
