Year,Conference,Title,Topic 0,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9
2010,"ICFPEE","Research on PET Output Stage Parameters Design and Control Strategy - Yan He Hu Zhang Jin Qiu Bing Zhang",0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512
2010,"ICFPEE","Equipment Failure Probability Evaluation Due to Voltage Sag Using Cloud Model - Sun Xiao-Lu Li Yuan-Bo Wang Ying Xiao Xian-Yong",0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512
2010,"ICFPEE","Bayesian Network Combined Fuzzy C-means Methodology for Turbine Blades Fatigue Performance Evaluation - Jihong Yan Xingman Xiong Shifeng Zhu",0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512
2010,"ICFPEE","Study on Modeling of Electro-Hydraulic Variable Valve Mechanism Based on CATIA - Yanhua Gu Hua Li Fafa Liu Yunkai Wang Yingnan Guo",0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512
2010,"ICFPEE","Research on Direct Power Control Strategy for PWM Rectifier - Zheng Zheng Cong Wang",0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512
2010,"ICFPEE","Copyright Page - ",0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512
2010,"ICFPEE","Wind Turbine Farm Network Grounding Design Using Integrated Simulation Methods and Techniques - J. Liu F. P. Dawalibi",0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512
2010,"ICFPEE","Electromagnetic Compatibility Analysis of Power Line and Railway Sharing the Same Right-of-Way Corridor - Y. Li F. P. Dawalibi R. Raymond",0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512
2010,"ICFPEE","Author Index - ",0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512
2010,"ICFPEE","Roster Page - ",0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512
2010,"ICFPEE","Message from the Conference Chairs - ",0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512
2010,"ICFPEE","Reviewers - ",0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512
2010,"ICFPEE","Research on Wavelet Image Threshold De-noising - Chenggang Zhen Yingmei Su",0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512
2010,"ICFPEE","Plan for the Wind Power Device to Make the Best of Earth Wind Energy - Bingwen Zhang Yingjin Zhang",0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512
2010,"ICFPEE","A New Type Heat Exchanger for Coal Burning Boilers - Bingwen Zhang Yingjin Zhang",0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512
2010,"ICFPEE","Speeding up the Development of China's Small Hydropower Resources by International Cooperation - Li Ming",0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512
1988,"LFP","Tutorial: abstraction in numerical methods - Gerald Jay Sussman Matthew Halfant",0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512
1988,"LFP","Expressing mathematical subroutines constructively - Gerald Roylance",0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512
1988,"LFP","A variable-arity procedural interface - R. Kent Dybvig Robert Hieb",0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512
1988,"LFP","Scheme86: a system for interpreting scheme - Andrew Berlin Henry Wu",0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512
1988,"LFP","Implementation strategies for continuations - Will Clinger Anne Hartheimer Eric Ost",0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512
1988,"LFP","An implementation of portable standard LISP on the BBN butterfly - Mark Swanson Robert Kessler Gary Lindstrom",0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512
1988,"LFP","Preliminary results with the initial implementation of Qlisp - Ron Goldman Richard Gabriel",0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512
1988,"LFP","Partial polymorphic type inference and higher-order unification - Frank Pfenning",0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512
1988,"LFP","Bounded quantifiers have interval models - Simon Martini",0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512
1988,"LFP","Type inference in a database programming language - Atsushi Ohori Peter Buneman",0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512
1988,"LFP","Type inference and semi-unification - Fritz Henglein",0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512
1988,"LFP","ML with extended pattern matching and subtypes - Lalita Jategaonkar John Mitchell",0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512
1988,"LFP","Exact real computer arithmetic with continued fractions - Jean Vuillemin",0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512
1988,"LFP","An implementation of standard ML modules - David MacQueen",0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512
1988,"LFP","Graphinators and the duality of SIMD and MIMD - Paul Hudak Eric Hohr",0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512
1988,"LFP","Faster combinator reduction using stock hardware - A. C. Norman",0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512
1988,"LFP","The spineless G-machine - G. L. Burn S. L. Peyton Jones J. D. Robson",0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512
1988,"LFP","A simple and efficient implmentation approach for single assignment languages - Kourosh Gharachorloo Vivek Sarkar John L. Hennessy",0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512
1988,"LFP","An improved replacement strategy for function caching - William Pugh",0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512
1988,"LFP","Object-oriented programming in scheme - Norman Adams Jonathan Rees",0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512
1988,"LFP","Objects as closures: abstract semantics of object-oriented languages - Uday Reddy",0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512
1988,"LFP","An open-ended data representation model for EU_LISP - Christian Queinnec Pierre Cointe",0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512
1988,"LFP","The common Lisp object system metaobject kernel: a status report - Daniel G. Bobrow Gregor Kiczales",0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512
1988,"LFP","Parallel execution of sequential scheme with ParaTran - Pete Tinker Morry Katz",0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512
1988,"LFP","A unified system of parameterization for programming languages - John Lamping",0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512
1988,"LFP","Intensions and extensions in a reflective tower - Olivier Danvy Karoline Malmkjaer",0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512
1988,"LFP","Reification without evaluation - Alan Bawden",0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512
1988,"LFP","Buckwheat: graph reduction on a shared-memory multiprocessor - Benjamin Goldberg",0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512
1988,"LFP","Abstract continuations: a mathematical semantics for handling full jumps - Matthias Felleisen Mitch Wand Daniel Friedman Bruce Duba",0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512
1988,"LFP","Continuations may be unreasonable - Albert Meyer Jon G. Riecke",0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512
1988,"LFP","&#955;-V-CS: an extended &#955;-calculus for scheme - Matthias Felleisen",0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512
1988,"LFP","Syntactic closures - Alan Bawden Jonathan Rees",0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512
1988,"LFP","Concrete syntax for data objects in functional languages - Annika Aasa Kent Petersson Dan Synek",0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512,0.0520384512
1984,"LFP","A critique of common LISP - Rodney A. Brooks Richard P. Gabriel",1822.4103506890,274.1142543916,44.7516244952,165.0951570969,0.0520384533,44.7516244952,44.7516244952,0.0520384533,0.0520384539,375.4896334886
1984,"LFP","Implementation of multilisp - Robert H. Halstead",0.0520384539,133.6079111157,378.6901855190,35.3412953120,0.0520384534,378.6901855190,378.6901855190,0.0520384535,1408.5597776411,363.7847285255
1984,"LFP","muFP, a language for VLSI design - Mary Sheeran",267.8955414901,38.4480293226,18.5879846416,1102.4718120186,0.0520384537,18.5879846416,18.5879846416,49.3015887195,0.0520384532,251.5353821296
1984,"LFP","LELISP, a portable and efficient LISP system - J&#233;rome Chailloux Ma&#180;thieu Devin Jean-Marie Hullot",1304.6462457761,331.7605886132,346.6964064746,142.2791890173,0.0520384536,346.6964064746,346.6964064746,0.0520384533,56.2984114474,228.3426533273
1984,"LFP","DIALISP - a LISP machine - G. Stefan A. Paun V. Bistriceanu A. Birnbaum",355.9599181096,22.4998768442,157.6355703373,28.0000442532,0.0520384536,157.6355703373,157.6355703373,0.0520384535,74.4415503959,501.6082069902
1984,"LFP","Recent developments in ISI-interlisp - Raymond L. Bates David Dyer Mark Feber",710.5900914895,1183.8085816100,0.0520384529,0.0520384537,0.0520384534,0.0520384529,0.0520384529,0.0520384532,292.7627741988,719.0467064949
1984,"LFP","TAO - Hiroshi G. Okuno Ikuo Takeuchi Nobuyasu Osato Yasushi Hibino Kazufumi Watanabe",1905.0118861310,652.7104976849,0.0520384532,580.4372474908,0.0520384536,0.0520384532,0.0520384532,0.0520384535,34.0585036414,108.0420572972
1984,"LFP","The design of an instruction set for common LISP - Skef Wholey Scott E. Fahlman",741.6411552055,171.2292963567,0.0520384538,0.0520384539,0.0520384534,0.0520384538,0.0520384538,0.0520384532,141.2087666194,1918.1289356088
1984,"LFP","Some practical methods for rapid combinator reduction - W. R. Stoye T. J. W. Clarke A. C. Norman",298.6342676934,88.6208997323,0.0520384529,611.6857140102,0.0520384531,0.0520384529,0.0520384529,0.0520384532,170.3792494567,947.9400613546
1984,"LFP","Experiments in diffused combinator reduction - Paul Hudak Benjamin Goldberg",0.0520384539,317.5764770609,0.0520384544,824.9360767348,0.0520384532,0.0520384544,0.0520384544,0.0520384539,92.3021605139,1765.3934394782
1984,"LFP","Expression evaluation in the icon programming language - Ralph E. Griswold",1506.4773252803,25.5410955222,0.0520384530,337.1376945366,0.0520384533,0.0520384530,0.0520384530,0.0520384537,0.0520384536,0.0520384535
1984,"LFP","A proposal for standard ML - Robin Milner",9.7196844283,0.0520384533,22.2662546384,169.7417439024,0.0520384532,22.2662546384,22.2662546384,0.0520384536,0.0520384529,0.0520384531
1984,"LFP","Engines build process abstractions - Christopher T. Haynes Daniel P. Friedman",1685.2190569352,154.3403278661,0.0520384532,70.9580754152,0.0520384532,0.0520384532,0.0520384532,0.0520384536,326.6906935756,0.0520384537
1984,"LFP","Modules for standard ML - David MacQueen",159.8927067131,291.3373051644,0.0520384530,2523.9261034620,0.0520384536,0.0520384530,0.0520384530,0.0520384533,0.0520384534,0.0520384534
1984,"LFP","Compiling a functional language - Luca Cardelli",1457.1116302545,0.0520384533,0.0520384529,2599.5458529974,0.0520384535,0.0520384529,0.0520384529,0.0520384535,33.1396953696,421.4109751716
1984,"LFP","A compiler for lazy ML - Lennart Augustsson",1163.7747892382,0.0520384529,0.0520384535,1218.1239072154,0.0520384532,0.0520384535,0.0520384535,0.0520384536,0.0520384539,418.2574188846
1984,"LFP","Recursion is more efficient than iteration - Emmanuel Saint-James",1115.9582288035,0.0520384534,0.0520384537,253.3688560991,0.0520384535,0.0520384537,0.0520384537,0.0520384540,0.0520384536,22.8290304337
1984,"LFP","Garbage collection in a large LISP system - David A. Moon",8.1676264276,85.1574367623,0.0520384530,0.0520384541,0.0520384530,0.0520384530,0.0520384530,0.0520384531,4378.5146563497,577.3684342535
1984,"LFP","Steps toward better debugging tools for LISP - Henry Lieberman",1381.8847915388,109.6838017083,700.2305329987,0.0520384543,0.0520384533,700.2305329987,700.2305329987,0.0520384537,0.0520384536,0.0520384539
1984,"LFP","Trading data space for reduced time and code space in real-time garbage collection on stock hardware - Rodney A. Brooks",452.8727104394,0.0520384537,0.0520384537,152.4697355324,0.0520384532,0.0520384537,0.0520384537,0.0520384533,1548.2928304408,381.5728773783
1984,"LFP","Type inference and type checking for functional programming languages - Takuya Katayama",0.0520384532,0.0520384541,0.0520384527,2318.0520384335,0.0520384537,0.0520384527,0.0520384527,0.0520384538,0.0520384528,0.0520384532
1984,"LFP","A powerful strategy for deriving efficient programs by transformation - Alberto Pettorossi",0.0520384533,0.0520384535,248.9153684709,1413.8419747580,0.0520384536,248.9153684709,248.9153684709,411.8083951966,0.0520384536,91.9157553308
1984,"LFP","Busy and lazy FP with infinite objects - Walter Dosch Bernhard M&#246;ller>",0.0520384532,145.9555122497,0.0520384529,3507.1485646352,0.0520384537,0.0520384529,0.0520384529,0.0520384537,0.0520384541,0.0520384535
1984,"LFP","Queue-based multi-processing LISP - Richard P. Gabriel John McCarthy",2394.6376310156,295.3204012552,0.0520384529,109.6474060875,0.0520384533,0.0520384529,0.0520384529,68.4187997211,610.0659736963,374.2220189245
1984,"LFP","Continuations and coroutines - Christopher T. Haynes Daniel P. Friedman Mitchell Wand",1676.0517570155,0.0520384540,0.0520384551,205.0523198646,0.0520384532,0.0520384551,0.0520384551,0.0520384532,0.0520384532,0.0520384531
1984,"LFP","Early LISP history (1956 - 1959) - Herbert Stoyan",1259.7604498057,774.9894309928,626.4206129944,1525.1036933787,0.0520384537,626.4206129944,626.4206129944,0.0520384539,0.0520384536,43.2488559906
1984,"LFP","Making control and data flow in logic programs explicit - Gert Smolka",145.7922968168,0.0520384543,0.0520384528,3056.3201392823,0.0520384536,0.0520384528,0.0520384528,1024.0436792395,0.0520384535,0.0520384537
1984,"LFP","TABLOG - Yonathan Malachi Zohar Manna Richard Waldinger",0.0520384540,0.0520384542,0.0520384527,1838.9218797383,25.2969370458,0.0520384527,0.0520384527,477.9372985539,0.0520384536,0.0520384540
1984,"LFP","The implementation of procedurally reflective languages - Jim des Rivi&#232;res Brian Cantwell Smith",5412.4756093619,221.4530933666,0.0520384534,516.6341752522,0.0520384534,0.0520384534,0.0520384534,0.0520384536,0.0520384533,547.6452758108
1984,"LFP","Reification - Daniel P. Friedman Mitchell Wand",1515.9645726504,0.0520384534,0.0520384529,434.1395042375,0.0520384530,0.0520384529,0.0520384529,0.0520384529,0.0520384527,0.0520384535
1984,"LFP","The scheme 311 compiler an exercise in denotational semantics - William Clinger",1306.9434576146,0.0520384538,0.0520384537,1098.2810494193,0.0520384540,0.0520384537,0.0520384537,0.0520384538,0.0520384534,355.9316083022
1984,"LFP","Listlessness is better than laziness - Philip Wadler",103.3976230066,11.5152281942,0.0520384530,2044.8389187547,0.0520384530,0.0520384530,0.0520384530,245.6558829857,0.0520384541,158.8525393046
1984,"LFP","Stream processing - Allen Goldberg Robert Paige",0.0520384535,152.2735941645,0.0520384535,812.7067975823,0.0520384536,0.0520384535,0.0520384535,562.0918958807,0.0520384528,1983.1358661643
1984,"LFP","Rewriting systems on FP expressions that reduce the number of sequences they yield - Francoise Bellegarde",0.0520384534,0.0520384533,0.0520384536,2850.8834537236,0.0520384539,0.0520384536,0.0520384536,37.6865596298,0.0520384532,6.5861019841
1984,"LFP","Schema recognition for program transformations - John S. Givler Richard B. Kieburtz",0.0520384537,69.5500651283,0.0520384534,2640.4334753917,0.0520384537,0.0520384534,0.0520384534,401.1725748170,0.0520384533,0.0520384540
1984,"LFP","Formes - Pierre Cointe Xavier Rodet",429.0946926508,811.8314499551,564.6305951384,21.5127787387,0.0520384536,564.6305951384,564.6305951384,0.0520384540,24.0335623908,0.0520384539
1984,"LFP","Arctic - Roger B. Dannenberg",629.5896333420,959.7690631310,18.3623802173,78.6971691579,0.0520384534,18.3623802173,18.3623802173,890.3471173226,20.2677417966,93.7104806566
1986,"LFP","Laws in Miranda - Simon Thompson",0.0520384540,14.4047555074,0.0520384534,2397.3420465178,0.0520384537,0.0520384534,0.0520384534,82.4093133119,0.0520384533,0.0520384537
1986,"LFP","A simple applicative language: mini-ML - Dominique Cl&#233;ment Thierry Despeyroux Gilles Kahn Jo&#235;lle Despeyroux",0.0520384538,0.0520384530,0.0520384531,3708.9512051559,0.0520384538,0.0520384531,0.0520384531,0.0520384534,0.0520384530,72.1528717297
1986,"LFP","The CURRY chip - John D. Ramsdell",927.9920838336,0.0520384540,0.0520384542,613.7180086447,0.0520384532,0.0520384542,0.0520384542,0.0520384533,121.2321374305,510.2659238801
1986,"LFP","Variations on strictness analysis - Adrienne Bloss Paul Hudak",0.0520384539,0.0520384532,0.0520384533,2068.9317399223,0.0520384533,0.0520384533,0.0520384533,198.1723369632,0.0520384531,0.0520384534
1986,"LFP","Expansion-passing style: beyond conventional macros - R. Kent Dybvig Daniel P. Friedman Christopher T. Haynes",1833.4881377351,0.0520384532,0.0520384535,326.6159391473,0.0520384531,0.0520384535,0.0520384535,0.0520384538,0.0520384555,0.0520384535
1986,"LFP","Hygienic macro expansion - Eugene Kohlbecker Daniel P. Friedman Matthias Felleisen Bruce Duba",1019.5315741208,0.0520384535,0.0520384558,1920.5725027541,0.0520384536,0.0520384558,0.0520384558,0.0520384553,0.0520384532,0.0520384541
1986,"LFP","Exact real arithmetic: a case study in higher order programming - Hans-J. Boehm Robert Cartwright Mark Riggle Michael J. O'Donnell",1603.5402523416,0.0520384541,0.0520384537,1741.7156566639,0.0520384534,0.0520384537,0.0520384537,254.8816931570,0.0520384535,883.0705516277
1986,"LFP","Reconfigurable, retargetable bignums - Jon L. White",3976.1950337273,51.4946829644,0.0520384535,58.1229878511,0.0520384537,0.0520384535,0.0520384535,0.0520384535,0.0520384534,2101.3954492479
1986,"LFP","LISP on a reduced-instruction-set-processor - Peter Steenkiste John Hennessy",330.1403440230,0.0520384535,0.0520384537,135.9954244016,0.0520384537,0.0520384537,0.0520384537,0.0520384533,16.7238508235,2238.3485345424
1986,"LFP","Partitioning parallel programs for macro-dataflow - Vivek Sarkar John Hennessy",0.0520384540,0.0520384534,52.5452966664,131.8557054493,3.4081118277,52.5452966664,52.5452966664,1582.0269231282,0.0520384533,1113.4376387470
1986,"LFP","NORMA - Mark Scheevel",0.0520384540,66.4109496995,0.0520384538,394.7714955998,0.0520384537,0.0520384538,0.0520384538,0.0520384540,166.6219312150,1508.4037772748
1986,"LFP","The four-stroke reduction engine - Chris Clack Simon L. Peyton Jones",0.0520384534,201.7644486210,0.0520384534,1414.9876040775,0.0520384528,0.0520384534,0.0520384534,54.9110391274,727.5825080309,280.0145923889
1986,"LFP","Integrating functional and imperative programming - David K. Gifford John M. Lucassen",29.2241184271,180.6828898289,0.0520384525,2469.2589868986,0.0520384536,0.0520384525,0.0520384525,57.3211375639,108.3952226259,180.4298753565
1986,"LFP","On the use of LISP in implementing denotational semantics - Peter Lee Uwe Pleban",861.3524337242,0.0520384539,929.5586412753,254.4398057366,0.0520384533,929.5586412753,929.5586412753,0.0520384533,0.0520384537,117.8440674111
1986,"LFP","Semantics directed compiling for functional languages - Hanne R. Nielson Flemming Neilson",113.5177572885,0.0520384534,65.2663856726,2024.8544459628,0.0520384536,65.2663856726,65.2663856726,42.0962379056,0.0520384532,282.0966709772
1986,"LFP","Connection graphs - Alan Bawden",214.1011798643,581.8888189137,49.2641754060,797.7427370570,0.0520384534,49.2641754060,49.2641754060,639.6127189267,16.8600655894,155.4702994898
