Year,FPCA # of papers,FPCA Topic 0,FPCA Topic 1,FPCA Topic 2,FPCA Topic 3,FPCA Topic 4,FPCA Topic 5,FPCA Topic 6,FPCA Topic 7,FPCA Topic 8,FPCA Topic 9,FPCA Topic 10,FPCA Topic 11,FPCA Topic 12,FPCA Topic 13,FPCA Topic 14,FPCA Topic 15,FPCA Topic 16,FPCA Topic 17,FPCA Topic 18,FPCA Topic 19,FPCA Topic 20,FPCA Topic 21,FPCA Topic 22,FPCA Topic 23,FPCA Topic 24,ICFP # of papers,ICFP Topic 0,ICFP Topic 1,ICFP Topic 2,ICFP Topic 3,ICFP Topic 4,ICFP Topic 5,ICFP Topic 6,ICFP Topic 7,ICFP Topic 8,ICFP Topic 9,ICFP Topic 10,ICFP Topic 11,ICFP Topic 12,ICFP Topic 13,ICFP Topic 14,ICFP Topic 15,ICFP Topic 16,ICFP Topic 17,ICFP Topic 18,ICFP Topic 19,ICFP Topic 20,ICFP Topic 21,ICFP Topic 22,ICFP Topic 23,ICFP Topic 24,ICFPEE # of papers,ICFPEE Topic 0,ICFPEE Topic 1,ICFPEE Topic 2,ICFPEE Topic 3,ICFPEE Topic 4,ICFPEE Topic 5,ICFPEE Topic 6,ICFPEE Topic 7,ICFPEE Topic 8,ICFPEE Topic 9,ICFPEE Topic 10,ICFPEE Topic 11,ICFPEE Topic 12,ICFPEE Topic 13,ICFPEE Topic 14,ICFPEE Topic 15,ICFPEE Topic 16,ICFPEE Topic 17,ICFPEE Topic 18,ICFPEE Topic 19,ICFPEE Topic 20,ICFPEE Topic 21,ICFPEE Topic 22,ICFPEE Topic 23,ICFPEE Topic 24,LFP # of papers,LFP Topic 0,LFP Topic 1,LFP Topic 2,LFP Topic 3,LFP Topic 4,LFP Topic 5,LFP Topic 6,LFP Topic 7,LFP Topic 8,LFP Topic 9,LFP Topic 10,LFP Topic 11,LFP Topic 12,LFP Topic 13,LFP Topic 14,LFP Topic 15,LFP Topic 16,LFP Topic 17,LFP Topic 18,LFP Topic 19,LFP Topic 20,LFP Topic 21,LFP Topic 22,LFP Topic 23,LFP Topic 24,OOPSLA # of papers,OOPSLA Topic 0,OOPSLA Topic 1,OOPSLA Topic 2,OOPSLA Topic 3,OOPSLA Topic 4,OOPSLA Topic 5,OOPSLA Topic 6,OOPSLA Topic 7,OOPSLA Topic 8,OOPSLA Topic 9,OOPSLA Topic 10,OOPSLA Topic 11,OOPSLA Topic 12,OOPSLA Topic 13,OOPSLA Topic 14,OOPSLA Topic 15,OOPSLA Topic 16,OOPSLA Topic 17,OOPSLA Topic 18,OOPSLA Topic 19,OOPSLA Topic 20,OOPSLA Topic 21,OOPSLA Topic 22,OOPSLA Topic 23,OOPSLA Topic 24,OOPSLA98ADDEND # of papers,OOPSLA98ADDEND Topic 0,OOPSLA98ADDEND Topic 1,OOPSLA98ADDEND Topic 2,OOPSLA98ADDEND Topic 3,OOPSLA98ADDEND Topic 4,OOPSLA98ADDEND Topic 5,OOPSLA98ADDEND Topic 6,OOPSLA98ADDEND Topic 7,OOPSLA98ADDEND Topic 8,OOPSLA98ADDEND Topic 9,OOPSLA98ADDEND Topic 10,OOPSLA98ADDEND Topic 11,OOPSLA98ADDEND Topic 12,OOPSLA98ADDEND Topic 13,OOPSLA98ADDEND Topic 14,OOPSLA98ADDEND Topic 15,OOPSLA98ADDEND Topic 16,OOPSLA98ADDEND Topic 17,OOPSLA98ADDEND Topic 18,OOPSLA98ADDEND Topic 19,OOPSLA98ADDEND Topic 20,OOPSLA98ADDEND Topic 21,OOPSLA98ADDEND Topic 22,OOPSLA98ADDEND Topic 23,OOPSLA98ADDEND Topic 24,OOPSLACOMPANION # of papers,OOPSLACOMPANION Topic 0,OOPSLACOMPANION Topic 1,OOPSLACOMPANION Topic 2,OOPSLACOMPANION Topic 3,OOPSLACOMPANION Topic 4,OOPSLACOMPANION Topic 5,OOPSLACOMPANION Topic 6,OOPSLACOMPANION Topic 7,OOPSLACOMPANION Topic 8,OOPSLACOMPANION Topic 9,OOPSLACOMPANION Topic 10,OOPSLACOMPANION Topic 11,OOPSLACOMPANION Topic 12,OOPSLACOMPANION Topic 13,OOPSLACOMPANION Topic 14,OOPSLACOMPANION Topic 15,OOPSLACOMPANION Topic 16,OOPSLACOMPANION Topic 17,OOPSLACOMPANION Topic 18,OOPSLACOMPANION Topic 19,OOPSLACOMPANION Topic 20,OOPSLACOMPANION Topic 21,OOPSLACOMPANION Topic 22,OOPSLACOMPANION Topic 23,OOPSLACOMPANION Topic 24,OOPSLAECOOP # of papers,OOPSLAECOOP Topic 0,OOPSLAECOOP Topic 1,OOPSLAECOOP Topic 2,OOPSLAECOOP Topic 3,OOPSLAECOOP Topic 4,OOPSLAECOOP Topic 5,OOPSLAECOOP Topic 6,OOPSLAECOOP Topic 7,OOPSLAECOOP Topic 8,OOPSLAECOOP Topic 9,OOPSLAECOOP Topic 10,OOPSLAECOOP Topic 11,OOPSLAECOOP Topic 12,OOPSLAECOOP Topic 13,OOPSLAECOOP Topic 14,OOPSLAECOOP Topic 15,OOPSLAECOOP Topic 16,OOPSLAECOOP Topic 17,OOPSLAECOOP Topic 18,OOPSLAECOOP Topic 19,OOPSLAECOOP Topic 20,OOPSLAECOOP Topic 21,OOPSLAECOOP Topic 22,OOPSLAECOOP Topic 23,OOPSLAECOOP Topic 24,PLDI # of papers,PLDI Topic 0,PLDI Topic 1,PLDI Topic 2,PLDI Topic 3,PLDI Topic 4,PLDI Topic 5,PLDI Topic 6,PLDI Topic 7,PLDI Topic 8,PLDI Topic 9,PLDI Topic 10,PLDI Topic 11,PLDI Topic 12,PLDI Topic 13,PLDI Topic 14,PLDI Topic 15,PLDI Topic 16,PLDI Topic 17,PLDI Topic 18,PLDI Topic 19,PLDI Topic 20,PLDI Topic 21,PLDI Topic 22,PLDI Topic 23,PLDI Topic 24,POPL # of papers,POPL Topic 0,POPL Topic 1,POPL Topic 2,POPL Topic 3,POPL Topic 4,POPL Topic 5,POPL Topic 6,POPL Topic 7,POPL Topic 8,POPL Topic 9,POPL Topic 10,POPL Topic 11,POPL Topic 12,POPL Topic 13,POPL Topic 14,POPL Topic 15,POPL Topic 16,POPL Topic 17,POPL Topic 18,POPL Topic 19,POPL Topic 20,POPL Topic 21,POPL Topic 22,POPL Topic 23,POPL Topic 24
1988,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,33,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,30,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,61,0.3664893276,1.89301537609,1.89301537609,0.030691859,108.459562094,8.77782096216,1.89301537609,3.39386534396,15.8714095227,1.89301537609,1.59787632497,0.50494371887,41.5892505552,87.2650330676,70.5938658072,1.89301537609,0.850819292741,431.888840075,1.89301537609,5.04247989616,52.5214660494,0.243529214172,11.2727901667,1.21565604399,2.13592965125,33,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,28,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859
1989,31,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,46,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,31,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,30,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859
2014,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,55,883.943836181,0.030691859,0.030691859,129.642949286,43.2990380303,26.9215061319,0.030691859,94.0422582526,423.081438967,0.030691859,1394.45319675,802.688016504,177.799999003,41.857165684,236.850656812,0.030691859,719.33007489,56.0774865785,0.030691859,147.521231579,33.5340038953,229.186199576,19.8904126479,128.520963738,212.833619905
2011,0,,,,,,,,,,,,,,,,,,,,,,,,,,40,1980.8546076,0.651829423958,0.651829423958,260.831495597,136.322728924,35.1184584337,0.651829423958,47.7223856047,114.192319405,0.651829423958,107.974614334,463.340794099,21.2691174775,54.6738229269,303.467335589,0.651829423958,956.49344979,134.999590517,0.651829423958,42.6788593902,25.0969768242,60.8052638524,164.005708666,153.706931914,3.45185899203,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,62,246.453102664,2.29616719183,2.29616719183,563.822586662,67.5864095573,90.1685910108,2.29616719183,1078.07037379,29.4138311931,2.29616719183,569.289936737,553.810026,836.354867565,293.354750967,233.720412586,2.29616719183,71.6013325869,16.8171779939,2.29616719183,127.737415264,149.017004124,43.187231933,85.649493512,554.25106907,104.894357525,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,55,172.031971149,0.239238541784,0.239238541784,349.636874206,62.1301064735,229.302199252,0.239238541784,817.402586106,109.811008738,0.239238541784,1205.05544667,399.460390379,992.959897018,204.804900326,107.35133372,0.239238541784,19.5592955923,37.011417469,0.239238541784,24.9764874935,45.5580190266,125.871265942,79.3200972672,167.26056602,389.955275106,52,710.627011829,2.37850791523,2.37850791523,83.6743456076,14.9830392497,120.922508391,2.37850791523,87.7129365256,416.149340846,2.37850791523,784.378577303,999.345034798,668.988396968,151.47212588,139.159209137,2.37850791523,361.112033217,32.1599000736,2.37850791523,42.345273465,59.2125658082,104.166932202,126.981743195,41.2739642459,576.292848702
2010,0,,,,,,,,,,,,,,,,,,,,,,,,,,36,2154.72945197,0.030691859,0.030691859,184.178435751,76.5008672727,81.2212944655,0.030691859,114.942484521,52.4840489887,0.030691859,81.5793978768,308.95948829,2.63439426753,30.246119853,156.367146775,0.030691859,411.988457054,11.7694545514,0.030691859,217.338244848,102.050262672,276.72769593,92.6331954848,108.010909471,198.416239725,34,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0,,,,,,,,,,,,,,,,,,,,,,,,,,63,102.896566056,0.286086506843,0.286086506843,743.828273885,240.818903909,68.9837015371,0.286086506843,831.937422311,54.036875878,0.286086506843,327.488975676,447.303477189,441.200920997,662.366398916,217.229340874,0.286086506843,23.255020915,40.0219518974,0.286086506843,23.8737084641,430.546184716,68.545909967,106.574833374,663.039761528,106.673977915,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,42,302.190257079,1.07748565776,1.07748565776,211.850492206,56.2411228511,134.133770265,1.07748565776,1215.62308775,64.8139363628,1.07748565776,841.81722452,368.374612627,849.82488336,157.790454094,215.360266319,1.07748565776,76.7966615728,11.3624599828,1.07748565776,12.9813779612,10.0443711189,43.2586747477,384.014005853,115.08682502,297.761708365,41,1153.19578828,3.98795314626,3.98795314626,38.5337745797,40.5173646842,24.5638502582,3.98795314626,58.0074071346,274.433056554,3.98795314626,1028.10413816,996.573979008,450.317496726,113.923604273,128.911742527,3.98795314626,361.127687075,37.744532159,3.98795314626,14.8580008225,29.659987011,247.473910483,35.1496012122,73.7593492579,413.179429343
2013,0,,,,,,,,,,,,,,,,,,,,,,,,,,42,1899.77753951,0.030691859,0.030691859,81.0535875492,56.7898121932,58.8542478664,0.030691859,114.80896619,141.891955893,0.030691859,256.902535373,489.033792802,86.1917949767,21.2920407422,292.090443853,0.030691859,685.953748018,9.11550414157,0.030691859,14.4337346307,50.1212139135,119.412913831,60.0699376493,185.975365696,334.671153351,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,50,87.2770832598,0.030691859,0.030691859,986.8630867,81.7169387664,134.186264622,0.030691859,997.154246054,15.2479429988,0.030691859,959.178922843,351.820102761,1140.63638033,421.529427122,35.5336683456,0.030691859,8.05766765965,111.825809704,0.030691859,27.1048128871,27.3370981529,142.400250262,408.595652464,310.799195575,238.678594812,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,48,209.280636899,0.030691859,0.030691859,313.908721878,66.2610525281,211.935009202,0.030691859,412.724437413,46.9575032084,0.030691859,968.79957019,805.324245589,645.600323012,145.388095369,218.261656659,0.030691859,99.0089352286,133.075100598,0.030691859,42.4967216014,48.6649549624,75.8937336092,220.922123331,143.819293125,583.719364252,48,1013.57611367,0.030691859,0.030691859,62.5784943389,28.8690437814,92.6865170529,0.030691859,31.2828015399,369.38996579,0.030691859,1052.25753934,847.540983781,453.846638205,23.3446620948,201.464118932,0.030691859,663.142761695,14.3662940405,0.030691859,8.97137539005,43.3155287729,123.138298173,163.12617406,81.7901252064,388.062376131
2012,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,1522.65974196,1.12849233316,1.12849233316,95.5153226302,13.8270679301,8.00365216641,1.12849233316,290.212011254,25.6073089534,1.12849233316,181.597620995,381.966408715,3.395563115,26.2092296862,73.5462112778,1.12849233316,269.571273772,1.45723352653,1.12849233316,46.2592304927,66.0600419473,48.5498443393,41.9042725813,90.9583668039,228.810226041,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,59,205.64185019,1.51581071302,1.51581071302,836.154235861,72.4380891701,206.835962893,1.51581071302,1245.8651858,19.3597539553,1.51581071302,659.729877727,936.690037795,705.736684143,347.965273215,236.051359324,1.51581071302,29.6834871565,119.712820902,1.51581071302,20.7626129866,37.4673138529,92.9613467545,118.285451615,329.652339094,244.458410775,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,48,174.346045672,6.56301596434,6.56301596434,439.609099439,63.5354548459,181.272684583,6.56301596434,851.22974522,29.5099294899,6.56301596434,950.22317302,294.974894444,1093.44213903,90.6363135589,167.19106802,6.56301596434,6.46658383558,23.7363443153,6.56301596434,11.2683378031,23.1829360102,114.549882002,186.149695945,74.0072824762,632.015924314,48,964.876925294,0.030691859,0.030691859,101.122304787,11.6750686335,24.1656698045,0.030691859,52.5287480417,200.943961201,0.030691859,934.617613135,1201.41506823,488.978714272,113.984050356,138.392628124,0.030691859,569.065960152,87.4269538332,0.030691859,20.1646488774,70.0061676298,313.526401801,28.7255192783,101.291835111,133.445740089
2005,0,,,,,,,,,,,,,,,,,,,,,,,,,,29,2022.47213748,0.030691859,0.030691859,36.2059702773,6.42558977116,53.5552686112,0.030691859,155.780323933,31.7420959,0.030691859,54.9772293458,565.326157545,270.471792869,114.748713081,466.253930334,0.030691859,445.652256653,12.9298065433,0.030691859,351.565753867,32.6578699344,2.41281386758,18.860360415,312.506239014,120.383663467,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,122,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,29,248.144061078,0.377829909,0.377829909,480.800514096,60.3907259188,747.869850042,0.377829909,686.148004166,3.13604630198,0.377829909,450.652493461,310.043448433,450.572440409,154.192483427,62.9054598387,0.377829909,0.030691859,267.471442697,0.377829909,29.6749513506,39.4083159833,65.1245674642,393.838630061,341.549503597,392.719100631,31,752.297349746,0.030691859,0.030691859,16.5895644028,35.9522815524,39.9429515355,0.030691859,14.8388080842,116.917319025,0.030691859,973.803701207,1092.12211671,327.759406486,324.358933152,178.681748437,0.030691859,364.197752716,109.661617392,0.030691859,27.9560505557,37.4823779697,235.734792064,35.69180534,79.36753601,317.194774872
1991,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,29,0.030691859,0.030691859,0.030691859,17.6607904899,926.959228923,32.2956850004,0.030691859,8.23560523943,141.920035917,0.030691859,26.9086935879,35.2681738691,15.3325459272,252.366221759,1.31389981908,0.030691859,22.8335255759,103.72807261,0.030691859,53.7326452164,336.127097219,0.030691859,72.0303230442,4.46444215105,21.6206373244,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,24,0.030691859,0.030691859,0.030691859,0.030691859,32.9271996791,5.86862405455,0.030691859,1.3109831141,8.46523858179,0.030691859,1.69816557661,0.349488423812,15.551010946,40.4915543923,35.9404563212,0.030691859,5.05358477603,255.766511766,0.030691859,0.030691859,12.437420554,0.030691859,6.37208931525,0.030691859,0.030691859,28,54.9298471192,0.030691859,0.030691859,39.7094578543,12.0248380213,1157.10305424,0.030691859,27.8981412885,132.488928914,0.030691859,75.8410945291,1.22101523705,3.35801754578,46.112519868,162.357663117,0.030691859,66.2227035569,232.02657685,0.030691859,722.961830047,28.775939116,0.030691859,309.789739391,35.1371566842,625.379644367,31,86.5519062186,0.030691859,0.030691859,0.030691859,7.08705950655,336.000340205,0.030691859,6.2437051083,701.950118821,0.030691859,25.3308812929,41.1632738874,5.96873674965,85.2274104141,218.292932,0.030691859,588.745080382,225.782662786,0.030691859,851.480035731,31.391027061,44.713503255,9.70252013922,26.371639717,106.581878251
1990,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,32,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,33,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,29,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,11.9925065792,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.544133824638,0.030691859,0.030691859,0.030691859,1.7278489663,0.030691859,0.030691859,0.030691859,0.030691859,31,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859,0.030691859
1993,33,160.811325702,6.51467224568,6.51467224568,41.5386291841,2.47113503497,152.10554597,6.51467224568,48.7646166787,215.603838443,6.51467224568,11.4820843756,14.6389957015,17.6439426062,34.6087970246,176.95410323,6.51467224568,439.56896124,302.197270886,6.51467224568,985.501266185,48.9969070804,0.269152396194,316.178692474,7.31302144512,98.6370379499,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,40,0.030691859,0.030691859,0.030691859,6.8950518581,656.642419395,6.49088162794,0.030691859,5.18498432866,18.7057448459,0.030691859,1.06312783028,2.41583198888,1.84365145275,215.074636869,3.92953971593,0.030691859,0.030691859,70.4083995323,0.030691859,1.94985117714,353.358095901,23.8246087981,1.82228003842,0.0306918590075,1.08196438447,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,29,14.184506655,0.030691859,0.030691859,25.1138769832,5.58103571313,1401.65753509,0.030691859,70.4544139339,87.7148735653,0.030691859,28.784212463,8.31894567248,14.991156326,86.6581513884,131.181669289,0.030691859,71.4333785581,234.352050612,0.030691859,264.876268962,7.78584685552,0.713528956769,583.108295085,65.3241951782,650.590583349,43,101.130462604,0.030691859,0.030691859,4.32865439046,16.4386636794,572.187971335,0.030691859,6.27041342857,432.825585804,0.030691859,47.8712290315,24.477384,21.5644639944,162.849856306,69.6505153751,0.030691859,356.309417662,52.515295315,0.030691859,849.719403013,37.5996041977,43.2177766723,75.2068003944,17.0441083512,225.259260697
1992,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,33,106.205431834,0.030691859,0.030691859,20.5020483546,15.3667020513,162.741412507,0.030691859,90.8171452872,412.013025995,0.030691859,1.79872393707,10.0338732042,44.6771964327,116.79826611,164.257450607,0.030691859,415.162321933,103.158178207,0.030691859,1298.39471399,7.57076685785,1.45760836372,373.722877307,51.2584053915,50.0106333201,120,0.030691859,0.128148824728,0.128148824728,1.75171667697,192.685259894,2.75785038089,0.128148824728,1.45893509194,1.10122649476,0.128148824728,0.776595102833,1.58152769627,0.286279768622,54.5140306953,1.74981378018,0.128148824728,0.180594775594,24.1861820168,0.128148824728,0.134899739801,268.907967149,0.894555731256,7.26090726042,0.406160247622,0.566542498593,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,30,0.717541772883,0.030691859,0.030691859,20.8044370514,11.0777811095,1192.31279137,0.030691859,151.415106997,150.288350095,0.030691859,27.9882437358,13.01953298,26.5197333802,40.9540004066,144.928767388,0.030691859,7.34295658134,270.505312909,0.030691859,335.952666425,15.2133635247,1.65040371699,133.207374665,36.9242263811,837.193888162,31,153.219307811,0.030691859,0.030691859,21.2561951873,15.9179919607,339.127438994,0.030691859,8.25666466528,873.416134505,0.030691859,61.2526629984,7.2907731888,92.2918376813,190.733934731,91.3986628958,0.030691859,474.993594645,102.674264745,0.030691859,971.957711178,11.4401892776,0.030691859,191.394917368,61.9950090399,64.4190335584
1995,30,227.529627676,0.030691859,0.030691859,14.3907033186,1.46724207565,153.912893431,0.030691859,20.5625952586,534.705909586,0.030691859,12.9498294242,11.9650968717,25.6999319458,61.603298462,171.213265082,0.030691859,496.13771658,238.560465293,0.030691859,1370.16460731,26.0842206039,0.030691859,335.180431358,8.45791391889,91.5333719388,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,40,0.594133207293,0.030691859,0.030691859,16.7268531563,858.286420886,5.26728272266,0.030691859,15.7211014265,96.791336825,0.030691859,2.08428505302,2.7024067682,0.466797222703,196.967519665,6.49244312442,0.030691859,0.030691859,9.65102815164,0.030691859,6.27511711078,395.763869509,0.849682573158,21.9547506925,2.48779583727,10.644629531,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,28,3.52787819966,0.030691859,0.030691859,19.4041175589,8.00795847765,2309.23971107,0.030691859,164.561602134,91.62665624,0.030691859,21.824832887,27.4952022392,90.3113425497,144.047822437,58.7054479248,0.030691859,4.86386261642,62.0914800461,0.030691859,282.837283562,25.4186188271,0.030691859,252.236650366,12.150214977,535.451771347,35,153.768106852,0.030691859,0.030691859,1.12183509612,10.7244234639,757.17427966,0.030691859,45.3785408233,640.121915802,0.030691859,92.1775714129,38.5441540539,40.0495180052,139.060722914,185.088389035,0.030691859,598.430916299,169.955795384,0.030691859,988.689612158,19.8034847785,0.030691859,79.8918927956,11.5359472707,173.60677623
