Year,Conference,Title,Topic 0,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24
2010,"ICFPEE","Evaluation of IRAN Dispatching Status for Next 10 Years with Neural Network - Seyed Siavash Karimi Madahi Saeid Amir Araghi Farzad Razavi Ali Asghar Ghadimi",0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915
2010,"ICFPEE","Method and Practice about Sequencing the Urban Rail Transit Construction - Xinhua Liu Zhuangzhi Sun Chun-Fu Shao Chun-Jiao Dong Chengxiang Zhuge",0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915
2010,"ICFPEE","Title Page iii - ",0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915
2010,"ICFPEE","The Difference of the Gaseous Fractions by Copyrolysis of Biomass and Polyolefin - Yanli Cui Teng Lai Jianwei Mao Yongping Yu",0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915
2010,"ICFPEE","Fault Prognosis of Steam Turbine Generator Set by Trend Analysis of Frequency - Changfeng Yan Hao Zhang Lixiao Wu",0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915
2010,"ICFPEE","A Novel Image Denoising Algorithm Based on Non-Uniform Triangular Partition and Interpolation - KinTak U Nian Ji Dongxu Qi Zesheng Tang Ruixia Song",0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915
2010,"ICFPEE","Non-conventional Transformers Cost Estimation Using Neural Network - Hamid-Reza Reza-Alikhani Peyman Salah Seyed Siavash Karimi Madahi Shahrokh Akhlaghi",0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915
2010,"ICFPEE","Characterization of Wind Power Forecast Error Using the WRF Model - Haifeng Wang Elena Novakovskaia Wen Jun Yin Jin Dong",0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915
2010,"ICFPEE","Research on PET Output Stage Parameters Design and Control Strategy - Yan He Hu Zhang Jin Qiu Bing Zhang",0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915
2010,"ICFPEE","Equipment Failure Probability Evaluation Due to Voltage Sag Using Cloud Model - Sun Xiao-Lu Li Yuan-Bo Wang Ying Xiao Xian-Yong",0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915
2010,"ICFPEE","Bayesian Network Combined Fuzzy C-means Methodology for Turbine Blades Fatigue Performance Evaluation - Jihong Yan Xingman Xiong Shifeng Zhu",0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915
2010,"ICFPEE","Study on Modeling of Electro-Hydraulic Variable Valve Mechanism Based on CATIA - Yanhua Gu Hua Li Fafa Liu Yunkai Wang Yingnan Guo",0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915
2010,"ICFPEE","Research on Direct Power Control Strategy for PWM Rectifier - Zheng Zheng Cong Wang",0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915
2010,"ICFPEE","Copyright Page - ",0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915
2010,"ICFPEE","Wind Turbine Farm Network Grounding Design Using Integrated Simulation Methods and Techniques - J. Liu F. P. Dawalibi",0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915
2010,"ICFPEE","Electromagnetic Compatibility Analysis of Power Line and Railway Sharing the Same Right-of-Way Corridor - Y. Li F. P. Dawalibi R. Raymond",0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915
2010,"ICFPEE","Author Index - ",0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915
2010,"ICFPEE","Roster Page - ",0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915
2010,"ICFPEE","Message from the Conference Chairs - ",0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915
2010,"ICFPEE","Reviewers - ",0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915
2010,"ICFPEE","Research on Wavelet Image Threshold De-noising - Chenggang Zhen Yingmei Su",0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915
2010,"ICFPEE","Plan for the Wind Power Device to Make the Best of Earth Wind Energy - Bingwen Zhang Yingjin Zhang",0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915
2010,"ICFPEE","A New Type Heat Exchanger for Coal Burning Boilers - Bingwen Zhang Yingjin Zhang",0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915
2010,"ICFPEE","Speeding up the Development of China's Small Hydropower Resources by International Cooperation - Li Ming",0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915
1988,"LFP","Tutorial: abstraction in numerical methods - Gerald Jay Sussman Matthew Halfant",0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915
1988,"LFP","Expressing mathematical subroutines constructively - Gerald Roylance",0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915
1988,"LFP","A variable-arity procedural interface - R. Kent Dybvig Robert Hieb",0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915
1988,"LFP","Scheme86: a system for interpreting scheme - Andrew Berlin Henry Wu",0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915
1988,"LFP","Implementation strategies for continuations - Will Clinger Anne Hartheimer Eric Ost",0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915
1988,"LFP","An implementation of portable standard LISP on the BBN butterfly - Mark Swanson Robert Kessler Gary Lindstrom",0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915
1988,"LFP","Preliminary results with the initial implementation of Qlisp - Ron Goldman Richard Gabriel",0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915
1988,"LFP","Partial polymorphic type inference and higher-order unification - Frank Pfenning",0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915
1988,"LFP","Bounded quantifiers have interval models - Simon Martini",0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915
1988,"LFP","Type inference in a database programming language - Atsushi Ohori Peter Buneman",0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915
1988,"LFP","Type inference and semi-unification - Fritz Henglein",0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915
1988,"LFP","ML with extended pattern matching and subtypes - Lalita Jategaonkar John Mitchell",0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915
1988,"LFP","Exact real computer arithmetic with continued fractions - Jean Vuillemin",0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915
1988,"LFP","An implementation of standard ML modules - David MacQueen",0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915
1988,"LFP","Graphinators and the duality of SIMD and MIMD - Paul Hudak Eric Hohr",0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915
1988,"LFP","Faster combinator reduction using stock hardware - A. C. Norman",0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915
1988,"LFP","The spineless G-machine - G. L. Burn S. L. Peyton Jones J. D. Robson",0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915
1988,"LFP","A simple and efficient implmentation approach for single assignment languages - Kourosh Gharachorloo Vivek Sarkar John L. Hennessy",0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915
1988,"LFP","An improved replacement strategy for function caching - William Pugh",0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915
1988,"LFP","Object-oriented programming in scheme - Norman Adams Jonathan Rees",0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915
1988,"LFP","Objects as closures: abstract semantics of object-oriented languages - Uday Reddy",0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915
1988,"LFP","An open-ended data representation model for EU_LISP - Christian Queinnec Pierre Cointe",0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915
1988,"LFP","The common Lisp object system metaobject kernel: a status report - Daniel G. Bobrow Gregor Kiczales",0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915
1988,"LFP","Parallel execution of sequential scheme with ParaTran - Pete Tinker Morry Katz",0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915
1988,"LFP","A unified system of parameterization for programming languages - John Lamping",0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915
1988,"LFP","Intensions and extensions in a reflective tower - Olivier Danvy Karoline Malmkjaer",0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915,0.0358407915
