Year,ICFP # of papers,ICFP Topic 0,ICFP Topic 1,ICFP Topic 2,ICFP Topic 3,ICFP Topic 4,ICFP Topic 5,ICFP Topic 6,ICFP Topic 7,ICFP Topic 8,ICFP Topic 9,ICFP Topic 10,ICFP Topic 11,ICFP Topic 12,ICFP Topic 13,ICFP Topic 14,ICFP Topic 15,ICFP Topic 16,ICFP Topic 17,ICFP Topic 18,ICFP Topic 19,ICFP Topic 20,ICFP Topic 21,ICFP Topic 22,ICFP Topic 23,ICFP Topic 24,ICFP Topic 25,ICFP Topic 26,ICFP Topic 27,ICFP Topic 28,ICFP Topic 29,ICFP Topic 30,ICFP Topic 31,ICFP Topic 32,ICFP Topic 33,ICFP Topic 34,ICFP Topic 35,ICFP Topic 36,ICFP Topic 37,ICFP Topic 38,ICFP Topic 39,ICFP Topic 40,ICFP Topic 41,ICFP Topic 42,ICFP Topic 43,ICFP Topic 44,ICFP Topic 45,ICFP Topic 46,ICFP Topic 47,ICFP Topic 48,ICFP Topic 49,OOPSLA # of papers,OOPSLA Topic 0,OOPSLA Topic 1,OOPSLA Topic 2,OOPSLA Topic 3,OOPSLA Topic 4,OOPSLA Topic 5,OOPSLA Topic 6,OOPSLA Topic 7,OOPSLA Topic 8,OOPSLA Topic 9,OOPSLA Topic 10,OOPSLA Topic 11,OOPSLA Topic 12,OOPSLA Topic 13,OOPSLA Topic 14,OOPSLA Topic 15,OOPSLA Topic 16,OOPSLA Topic 17,OOPSLA Topic 18,OOPSLA Topic 19,OOPSLA Topic 20,OOPSLA Topic 21,OOPSLA Topic 22,OOPSLA Topic 23,OOPSLA Topic 24,OOPSLA Topic 25,OOPSLA Topic 26,OOPSLA Topic 27,OOPSLA Topic 28,OOPSLA Topic 29,OOPSLA Topic 30,OOPSLA Topic 31,OOPSLA Topic 32,OOPSLA Topic 33,OOPSLA Topic 34,OOPSLA Topic 35,OOPSLA Topic 36,OOPSLA Topic 37,OOPSLA Topic 38,OOPSLA Topic 39,OOPSLA Topic 40,OOPSLA Topic 41,OOPSLA Topic 42,OOPSLA Topic 43,OOPSLA Topic 44,OOPSLA Topic 45,OOPSLA Topic 46,OOPSLA Topic 47,OOPSLA Topic 48,OOPSLA Topic 49,PLDI # of papers,PLDI Topic 0,PLDI Topic 1,PLDI Topic 2,PLDI Topic 3,PLDI Topic 4,PLDI Topic 5,PLDI Topic 6,PLDI Topic 7,PLDI Topic 8,PLDI Topic 9,PLDI Topic 10,PLDI Topic 11,PLDI Topic 12,PLDI Topic 13,PLDI Topic 14,PLDI Topic 15,PLDI Topic 16,PLDI Topic 17,PLDI Topic 18,PLDI Topic 19,PLDI Topic 20,PLDI Topic 21,PLDI Topic 22,PLDI Topic 23,PLDI Topic 24,PLDI Topic 25,PLDI Topic 26,PLDI Topic 27,PLDI Topic 28,PLDI Topic 29,PLDI Topic 30,PLDI Topic 31,PLDI Topic 32,PLDI Topic 33,PLDI Topic 34,PLDI Topic 35,PLDI Topic 36,PLDI Topic 37,PLDI Topic 38,PLDI Topic 39,PLDI Topic 40,PLDI Topic 41,PLDI Topic 42,PLDI Topic 43,PLDI Topic 44,PLDI Topic 45,PLDI Topic 46,PLDI Topic 47,PLDI Topic 48,PLDI Topic 49,POPL # of papers,POPL Topic 0,POPL Topic 1,POPL Topic 2,POPL Topic 3,POPL Topic 4,POPL Topic 5,POPL Topic 6,POPL Topic 7,POPL Topic 8,POPL Topic 9,POPL Topic 10,POPL Topic 11,POPL Topic 12,POPL Topic 13,POPL Topic 14,POPL Topic 15,POPL Topic 16,POPL Topic 17,POPL Topic 18,POPL Topic 19,POPL Topic 20,POPL Topic 21,POPL Topic 22,POPL Topic 23,POPL Topic 24,POPL Topic 25,POPL Topic 26,POPL Topic 27,POPL Topic 28,POPL Topic 29,POPL Topic 30,POPL Topic 31,POPL Topic 32,POPL Topic 33,POPL Topic 34,POPL Topic 35,POPL Topic 36,POPL Topic 37,POPL Topic 38,POPL Topic 39,POPL Topic 40,POPL Topic 41,POPL Topic 42,POPL Topic 43,POPL Topic 44,POPL Topic 45,POPL Topic 46,POPL Topic 47,POPL Topic 48,POPL Topic 49
1988,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,0.272003146493,0.742303895714,0.0666083235793,0.387176930052,0.0268465052,5.83633146988,0.0268465052,2.17337323716,0.341380741759,1.82817128144,0.332251491807,3.43497211058,1.53908309686,0.123957482941,0.0268465052,5.04781580534,0.80779862541,0.875013061886,10.5960386337,6.0119852245,4.02610314737,2.10406691075,1.32364633693,1.09997759914,0.211627118141,5.22738131707,0.353707784207,2.30806733155,0.556382312307,0.403478603203,1.12099577513,0.446980027514,0.569240884028,0.0268465052,0.451169981162,0.0268465052,0.0674662375448,0.192362383786,2.33419607148,2.06009098869,0.500870591238,0.930724406624,1.65432167302,2.08191030979,0.205065960252,0.404250537607,3.34548048391,2.16405793039,0.384484084607,0.918893801352,32,0.7009064517,3.84860748877,0.0721599882937,0.0268465052,2.56460324605,0.107535680847,1.41646887359,0.117136954875,4.4492371874,0.128148149841,3.58167891288,0.134711788497,3.76684749681,21.9090474781,0.288972628016,1.60719664662,0.0752283433625,0.0268465052,0.341199416525,0.237049024816,0.249774387978,0.361992983331,1.88878402129,2.73860245417,0.850646682513,2.29819040814,0.673923603428,1.92893803849,1.14264783579,0.0268465052,2.84034930942,0.981516829991,11.5427752911,1.55324828747,0.525573768297,1.72485652151,3.43032940527,4.55555968481,0.123169886069,0.0751437631406,2.71105290609,0.31111228225,1.73785857759,0.619087675594,2.57211960294,0.847611967253,3.66774665382,0.303084333888,0.304185605981,2.07391721981,27,0.483731951715,1.8323823112,0.701156581078,2.8063755967,0.90696891757,1.73006436016,3.62653800373,0.227783401148,5.49252211269,3.90236285273,3.87540515663,2.14386559731,5.37006154753,1.80240811502,0.198769235585,0.398479661741,1.70029796947,2.20217609078,0.210622790874,1.62815094418,1.93684490583,0.425454396681,2.94642885453,0.969507251881,2.65581912653,15.8851677514,6.60843888896,8.39247708294,2.31704575854,0.149899641544,6.94149709771,0.2030573529,1.32299461153,2.52374098831,0.637984074415,0.0268465052,5.20220480417,0.934917676922,0.372927591322,1.29157212854,0.149297459274,5.51225144561,3.88445438902,0.629563431448,2.35027150257,0.1606595109,0.847633987689,1.62334977726,1.21298333647,0.431355176681
1989,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,2.72271374847,2.58309407903,2.28913169268,0.4809144658,1.28858642628,1.82487681698,3.12403136474,2.01068711095,0.0662333452222,1.07572948097,0.331097133551,0.559040541351,1.0463187418,0.0268465052,0.0910275518378,0.511870123918,0.765301434509,2.31211140157,4.11259004077,3.4356656544,2.40478979922,0.365453082771,4.43738761147,5.41726517844,0.177317532347,0.9699228676,0.705270687976,1.41891542022,1.2437677395,4.45869375178,1.71632863317,0.546838492211,1.34495072133,0.833062002378,0.434871913851,2.50793665426,0.308404257084,0.0618806724711,0.73404992958,0.256739919507,0.482858464816,0.603747143127,1.22483467375,2.02533965727,2.13860520879,1.9103923445,2.64261689953,1.91030780808,1.28478328396,0.117125249078,30,0.0268465052,5.48801668046,2.70431100326,0.284841315,0.12760930737,1.12220737131,13.2853282921,0.800184195093,0.465940725317,5.27773990396,1.90573626757,0.55003726564,1.25158445797,0.665179606257,0.07743152573,0.244633112873,1.72757086844,0.606643998763,0.711854281297,2.11394473689,0.30263309662,0.0268465052,3.46647771435,0.0268465052,3.80504273314,9.36882948512,0.9139888068,4.02023543999,3.10551886436,2.02686857283,2.2504584293,0.238455713277,0.695609721413,0.9990788993,3.20289219005,0.0268465052,4.90491366181,0.13046258997,0.21400455928,0.778078634243,1.9268465052,3.30642868539,1.33517922754,0.2457838077,2.69317278144,0.50642858677,1.84054881421,5.36873120036,1.68396243168,0.0268465052,29,0.0268465052,2.878551456,0.409771271838,8.2502113849,0.0268465052,0.72216707221,9.30343400361,1.35419658468,3.60833143831,0.386630317993,0.451072167072,0.206104522152,2.89874846097,0.0268465052,0.541561367155,1.20140520901,0.14104412419,7.21231121429,0.280294146928,1.77517580223,0.179045697169,0.0268465052,5.78406152989,0.444339633403,0.695598450334,3.74172073849,0.323124046669,7.15978800123,0.373608859493,3.9931426893,6.28790212829,0.136526918331,1.92706442018,1.79358179988,3.22382613034,0.703053470945,1.96273255367,0.117534207662,0.1920363799,3.56965962182,3.16246768481,0.0268465052,2.68427199409,3.03869752109,0.129559659997,0.180416565931,3.65165059887,0.541661424728,2.30152748376,0.357447497517
2015,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,0.0268465052,2.38740444753,1.81688335918,6.15697820767,0.0494342909685,0.236537470154,1.00568765714,0.0268465052,1.58708879723,0.0268465052,1.66236539164,0.579687625015,4.3485489755,0.966435940559,0.0268465052,3.97198753843,4.20182406096,1.06356974956,0.426475836269,0.622185334454,0.59147184712,0.110242226409,0.129832942219,1.75413229903,2.4533375081,10.8539467013,5.00510651604,2.54395719629,2.62405160873,2.5305808962,2.08166890882,2.20435162587,7.85433279151,2.45869473554,0.461155722072,0.150806827019,0.785772417513,0.688086956574,0.225502694659,0.173109712374,0.992379406085,2.3982966564,0.524418430741,2.86160144321,0.398828896781,6.68683505682,3.32425833329,1.071785937,2.62822862501,0.622106675346
2014,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,0.0268465052,2.87429124466,0.202218562461,3.76631218129,0.0268465052,2.34991986751,0.208192286528,0.350543499094,0.574787276576,0.1221943398,0.853005606496,0.476187754467,4.76462380153,0.579571029185,0.461379887665,1.47187626201,5.92866710106,1.94214460666,0.479879519587,1.48558537701,0.785778130211,1.20936793998,0.370071304815,5.19058649637,1.01389022882,0.952753059381,1.96823418316,2.7054908591,3.86951305857,2.06241224964,1.05018316813,1.10823656932,2.08670397318,0.526776477596,0.347649116761,0.246541884422,0.167989223046,0.23402883488,0.586626848887,1.06095752954,0.552246900393,0.355548675643,0.385500982026,5.00932470289,0.621844484633,2.29876580938,10.2460533332,2.21562695442,0.604768628902,0.341558216556
2011,39,0.286917694887,0.0268465052,0.0781285150974,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.512279221305,0.0268465052,0.217019740172,0.0268465052,0.193248069741,0.103769619679,0.0618489389333,0.664184590682,0.0268465052,0.0268465052,0.0268465052,0.64911374371,0.109580472336,0.164042946128,1.03578505142,0.0535093766256,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.124365003395,0.0268465052,0.27642014421,0.0605992600436,0.120049199672,0.0268465052,0.0530884757897,0.0268465052,0.0268465052,0.0268465052,0.274264953718,0.103769582123,0.195419083331,0.0941773000385,0.0268465052,0.129410607764,0.0576835083795,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.129410607764,61,3.50672936006,3.4464938788,0.133709649602,0.652738355664,2.68838484736,0.319751017597,1.82820763105,0.138066958862,3.19288967472,0.0268465052,0.879559799674,1.01923045234,1.89533933682,0.986257590062,0.774131588844,1.85927281185,2.63800023496,2.91890099053,1.20605944143,0.182399828198,0.685493084469,1.85209788999,2.89491948817,1.9840280169,0.134123374513,0.28878099491,0.38432641267,0.326890050048,0.491538913807,0.232042970598,2.30543203378,0.837738522251,12.1068949821,0.338496897216,0.311442714211,1.61146185757,1.06905385939,0.206313526097,0.830304417821,0.0268465052,0.684997009015,2.2792795376,0.0268465052,1.25582656511,0.397512363708,2.97556692252,12.745273146,0.468321149,0.0971936428,1.21670539639,54,0.371311193719,1.50139959175,0.473051821102,0.0840643679241,1.28323798621,3.25398630976,2.10218081118,1.1784427412,0.524530818715,1.59700927831,0.172619263443,1.71116491875,0.606737012817,1.44962582074,0.288554179069,0.231964718835,0.0268465052,3.12473744035,0.334842531161,1.2021643557,0.256781388635,1.80271378998,0.585622759626,0.274328209554,0.388804040544,1.37735741357,1.19469554674,2.33117838784,0.822374161,0.262245611037,1.68609397915,0.0268465052,0.24025669507,0.781825701385,0.551014323844,0.529568899309,0.238065297817,1.9801423158,2.91460983117,3.32524382106,0.563113052381,0.492334003976,1.4161558054,0.742803207559,0.628374581276,0.136872890413,0.193513171867,1.32731181425,0.603165743859,2.20599620036,51,0.0488946800961,1.67883631279,0.558667097253,2.32214461509,0.535890344284,1.21148505319,1.1008343441,0.479447253751,0.921162235604,2.24374541047,0.759467205167,0.149397826171,2.96528268352,0.651278296292,0.1425490133,0.413475000465,2.89197497488,3.15018558938,0.756505455233,0.406469460635,0.804085737114,1.91258987289,2.6430309589,2.75332161978,0.734738154969,3.72606220053,0.810735758,1.68159407806,0.0268465052,2.66379226654,2.61586900463,2.47411853358,10.4301873615,2.64824832322,1.12810878309,0.820101233727,1.1556155894,0.362580524759,0.346568809435,0.0767578395863,2.43025266714,2.63811254261,2.19677401984,2.70139675626,1.17164121558,5.18989038277,7.99695550473,0.666699575606,1.01525291997,0.956233080816
2010,35,1.83006017735,1.7060779954,2.59891699473,0.0268465052,0.0849310897657,0.100963900646,0.416196650023,1.35382063698,0.0619687477771,1.84184435474,0.324679075257,1.0632862866,0.157126497689,0.632279641497,4.82808929228,5.31168722591,0.211273354609,2.59524250214,8.52801116486,0.0839893623429,1.72810056675,5.34111241846,1.41216695526,0.0268465052,0.349486704349,0.247703783969,0.887998751534,3.27459344401,1.18695885857,0.4220261059,0.128877772754,1.17038165782,0.186810186837,0.212442731369,0.154902859126,0.65419787918,0.122181117103,0.0268465052,3.00608014632,3.51046399393,0.0268465052,2.0462040105,0.0268465052,0.227031782869,0.0981870700914,0.511386748834,0.20698770468,0.74668180186,1.26668725349,0.949424049343,62,0.205416145197,2.12727334023,0.889933225002,0.167796178237,1.75454282849,0.633120268703,0.877905036829,0.0268465052,3.48297589693,0.0429755374581,0.764749934719,0.621565988466,0.764869141592,2.37807401062,0.183798862074,0.441971014008,0.186905798302,2.07933296991,0.355515319692,0.0268465052,0.277708432579,0.727433930702,0.320009267589,0.81417212291,0.33587877766,0.320357186335,0.65188857236,0.528330268282,2.11278572865,1.74286275349,3.57583307842,0.655281029631,3.5692519963,0.783244719706,0.197806098605,2.96582684695,0.113707810431,0.177634163124,0.132263586615,0.329754050327,0.737029750089,0.800250569463,0.123682340118,0.899226933085,0.387398144806,0.883176570047,4.27184522473,0.37552043275,2.25346067633,1.04048323952,41,5.13621572232,0.969724867802,0.729939976551,0.0268465052,0.0268465052,0.396171098327,0.0268465052,6.32524911339,0.0268465052,4.21909162029,0.0268465052,2.16949980517,0.221701708851,0.428734677427,4.92214976641,1.20796344899,0.695709310846,0.736025354724,0.493413107315,1.05656478196,3.98563716515,4.09755122008,0.481000123307,0.0268465052,1.74164976321,0.0268465052,1.83398126952,0.331072597193,0.34861309068,0.0268465052,0.631685589066,0.249680909783,0.175858076985,0.336781992566,1.15849911366,0.257560426268,0.390126760405,2.9641554667,3.8175459189,0.415457811527,0.215184901439,0.156890775646,0.0268465052,0.290660318363,0.172387286588,0.0268465052,0.0958458314073,0.301472794232,0.157300368832,0.100569690829,40,0.07457510679,1.05292097245,0.062770465875,4.94044199533,0.534957450545,2.28340109353,1.96263545656,0.28254724337,2.81648633998,0.676102656883,1.67602726431,0.448887787723,0.436253451378,0.829892771205,0.29859785727,0.614852023153,0.12438738915,1.07735041761,0.0268465052,1.0629066407,0.187072724822,2.46381716771,1.8185631271,4.68568598923,1.14849639684,0.0639772721625,0.73874320453,3.50026217295,0.532198591715,1.62447209201,1.05866189994,0.768538801775,2.3539321226,0.92582207789,0.941364077898,2.13470434733,1.83831594078,0.0268465052,0.169120533482,1.55088051441,0.846660560325,2.34058921851,1.75400108769,2.40459802771,0.546268121538,0.50145659248,6.40376250556,0.8282722867,3.31234065769,2.56505975248
2013,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,0.0268465052,1.08533904455,2.2329604966,4.7343337899,0.397351149798,2.0981391566,0.0268465052,0.744895906047,3.29202346692,0.198559310134,0.509391698404,0.0268465052,1.3904277207,0.115812268053,0.3098985353,3.28067240274,0.552246755615,0.861104461215,0.42312879746,2.13463366731,0.468190620179,3.39985924594,0.0681967243638,5.31429294996,1.14538528149,3.33913176626,1.22579065744,4.19742623352,0.498541554404,3.16193913471,2.3006585577,0.627040995417,4.40449979849,0.247376518172,0.0268465052,0.136476501823,1.57221452284,0.0268465052,0.25151621977,0.0609093152426,0.0591661499894,2.0102722054,1.18646673716,3.46724703932,4.68993247545,0.778999762653,6.23911823949,1.02141969726,0.738277634728,0.938955227187
2012,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,6.94670020082,0.887829493813,0.364295676111,0.0268465052,0.160285744666,0.21800406413,0.0268465052,5.2662654982,0.0268465052,1.0363728492,0.0546885694447,0.560256858577,0.300603664553,0.219047524726,1.17830240085,0.228370132626,0.099207517383,0.221946189521,1.74589282325,0.40617761083,4.00995354781,4.73714869222,0.175380404843,0.0268465052,0.748618323534,0.403438249404,1.57031110902,0.674480534417,0.131260784123,0.487946695549,0.434892150496,0.386899629009,0.0648907055021,0.0949748154213,0.0268465052,0.33856444176,0.0268465052,0.584337333128,4.91694280951,1.90882710955,0.422432506257,0.0268465052,0.0530205790064,0.0268465052,0.320226985413,0.0564293568723,0.054952181734,0.227151548891,0.0878395203638,0.533875747638,47,0.255938996362,2.18231277708,0.647888709143,5.77280342899,2.15878983599,3.73301509612,0.174059909168,2.60339480671,0.0268465052,1.72628297922,4.64592299512,0.0268465052,1.96952551084,0.919510819504,0.590652719517,0.936469717977,1.01593766744,0.69349285327,0.3724337702,0.600944755326,0.666807352198,1.46797661937,0.165917652223,3.57787403064,0.212363098877,2.21803667382,2.0543186494,4.06749808214,0.207104227836,2.11575362752,2.64637052573,1.64166571021,6.07788795937,2.33891160642,0.463200823587,1.77495814328,1.5674781009,2.11515679691,0.0268465052,0.0268465052,0.625043646887,1.34465373786,1.26168719248,4.10900965683,0.298116260185,1.87236502304,2.73520685019,0.846042411162,2.46010944776,1.75085649513
1985,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,0.0268465052,1.18567057912,0.420311679486,0.632261250659,0.916275389586,0.287006361041,17.9311860504,0.219984794628,0.47567219419,2.83457516598,0.430595189359,2.26620819986,0.729144411845,5.37163301547,0.0268465052,0.120514062479,1.52740515632,1.97246847797,0.628763882583,1.36526734568,0.455242847548,0.0268465052,3.40671005225,0.0268465052,2.06967475782,7.50358236897,7.48120433724,1.48585802622,5.45663711722,1.16660021084,6.49180030695,1.05523912491,2.4785511854,1.11373219661,0.246095059697,0.682759168728,6.30857568033,3.25704148065,0.233734659352,0.193355971248,0.0965899803966,5.30147614685,0.880977791172,0.0789504792655,0.104922128262,0.0268465052,1.20406724298,3.29009867842,0.573728723666,0.241461045783
1991,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0.0268465052,0.753959963983,0.240646740617,0.0268465052,0.0268465052,1.78642143963,5.51639424614,0.0268465052,3.61986507042,0.411367623508,0.282500517792,0.633082051675,0.370414818408,0.137989120617,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.888091612892,0.384026710933,3.71695057048,1.49826534187,4.0287764562,0.0268465052,0.1569660954,0.0268465052,8.0573098224,1.5676551913,0.0268465052,5.01597613791,0.0268465052,3.58111657595,0.394452844308,0.0268465052,1.63978136242,0.0268465052,0.0268465052,0.260541302675,0.63147086185,0.335647054583,2.23775114526,0.313912853183,4.14178072662,0.0268465052,0.0268465052,4.33211227067,0.2654876336,1.8907455571,14.5176284461,27,0.0268465052,2.3259685755,0.0903130306593,0.156211961104,0.0268465052,0.324246261552,0.0878795562926,0.0268465052,0.0955736824519,0.132269017341,0.0727759553444,0.0268465052,0.62461193943,1.09538744824,0.978963239337,0.266329501959,0.616432372185,2.53988373563,0.591541120363,0.144035653344,0.100164509952,0.338244353652,0.0680467376963,2.00648162676,0.228878237696,0.0268465052,0.0747879258519,0.0268465052,2.51188372627,0.550955012596,1.13200032113,0.0268465052,0.119052766585,1.27797218384,4.70743890974,2.13632028766,0.0691948705778,0.0268465052,0.386580699585,1.4522387692,0.901998843685,2.00742784659,1.43123018475,5.43776554572,1.74094154377,2.88519337075,11.1042353102,0.494645249663,1.06601082992,0.1258108743,30,0.0268465052,0.492563318853,0.339026453223,5.40156895324,1.81834766073,0.366207843607,0.0268465052,0.0268465052,1.30751515552,0.0268465052,0.16543113399,9.47404976288,1.70528257405,4.51516148574,0.0268465052,1.64283063576,4.90713939686,1.37613292362,2.39019664286,0.10508797447,0.268235726223,0.33915816303,0.148313590703,7.05331919427,0.57966237324,3.27143561839,7.99001636642,3.45036698645,0.676360532693,4.32582407795,5.06705643681,0.0268465052,9.49322792545,1.06951638116,0.501183257417,4.52104014981,0.34381992624,0.15254239301,1.83550302229,0.0934556661733,2.98904978193,1.47168408666,2.25333279391,0.727107772413,0.155198333177,0.679988723437,4.32712833074,0.922302945943,1.09502116801,0.240519256197
1990,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,0.0268465052,7.43197616313,2.73317398733,0.223141003711,0.595599449639,0.0268465052,2.55629147782,0.404784133786,1.62562610903,5.57043054094,1.29734335624,0.680482863107,1.4384835155,0.540071986089,0.0774508741643,2.91350451161,0.168393761886,4.17792719451,4.43705416241,2.68529988994,1.23625969064,0.0268465052,3.96109417441,1.73782262743,0.537532518514,9.89937859693,0.683651490346,3.5505541609,1.68600515167,0.892331137021,5.02793882717,0.227339250786,0.0268465052,0.451601188664,2.34430163466,3.45898585013,1.52480036659,3.07176669237,0.840080086279,2.64960280294,0.205129837286,1.6842472358,1.71662704747,3.06868420477,0.230931134939,1.13243792738,3.97336081121,0.732561713939,2.66415513434,0.0958658210179,30,0.0268465052,1.52317676129,0.0268465052,3.74287219124,0.102717641787,1.54176000098,1.69019476495,0.0268465052,4.70300211299,0.47411483348,1.81487619924,1.015414945,6.78446342554,3.25695722956,0.342690560153,2.73150142769,0.162924004917,3.70430750186,1.62428688956,0.0268465052,0.0268465052,4.45277315387,0.0752976644567,1.98270211845,2.2841230734,10.7600726697,2.15180792574,5.03020555832,1.32939874838,1.20235832636,3.40855154157,5.82696889298,3.49646131978,0.40737362046,0.0268465052,6.65215459837,0.0268465052,0.11606916551,0.235263528847,0.35861130743,0.889676754153,3.22819670679,1.15800326681,0.167585293607,0.501817642447,2.13425072834,3.3761989424,1.00706040624,2.39377756797,0.31237871103
1993,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0.972056943529,0.344923654962,0.0268465052,0.0268465052,0.0268465052,0.0268465052,0.0268465052,8.71877227456,0.0268465052,0.793914910197,0.429296402071,6.32404290035,0.184691277218,0.0268465052,7.68161060433,0.59196266965,0.0562582699059,0.235784054335,3.22780836297,0.0906515123088,1.60073473219,1.77443354793,0.0268465052,0.505651507062,0.3333415362,0.0268465052,0.879283869106,0.0960189330294,0.350019999635,0.0268465052,0.115081799318,0.115469933021,0.0268465052,0.0765885626853,0.16184405385,0.765791430085,0.204402095582,1.55281937344,1.92422035382,0.355338015759,1.00844462703,0.120781641515,0.0590321623118,0.0789197945618,2.12243611176,0.0268465052,0.0616737710765,0.0638222443,0.0594318235765,0.159282030662,28,0.226945804039,2.62634673528,0.622324905914,0.0268465052,0.699878339593,0.636989370361,6.34234111239,0.0268465052,0.410051680689,0.0876821494893,0.10153254255,0.0268465052,0.789573952554,0.891390572854,0.0647502266286,0.788527750368,1.00527510708,0.507756306268,0.454463725371,0.0752950384643,0.147043277618,0.576984870246,0.104875531207,5.26909841019,0.322857631736,0.0268465052,0.897586946507,1.52807918395,0.380087874382,2.8922632971,4.47238099956,0.302774687386,3.44414568493,0.255128693925,0.0268465052,9.55496294824,0.0268465052,0.113613684546,0.324150858418,0.499361184918,0.378752964964,0.822877530846,0.632304460296,4.03353355566,0.558359098936,3.9407511622,7.3291345297,0.339076355029,2.00427319578,2.939948005,42,0.0268465052,2.06151032312,0.0957510057357,7.20474149367,1.06543427855,1.34642426335,0.903563022324,0.0866024419214,1.23010069279,4.11018801361,0.422149969271,0.221778538831,5.5788315364,1.17993307701,0.0535900711357,0.958076549379,0.68605334891,3.76435989533,0.628334387974,0.477901824245,0.224825508776,3.1600880986,0.124640852424,1.4805416246,0.0777791853429,0.892394854714,7.97193810088,0.442463112717,0.720918552502,5.35665121928,4.19049433785,1.63780254054,9.54441125493,0.105809624952,0.534845189298,8.02355746133,1.05523160087,0.39538984016,0.826936136169,1.1450902312,0.474411764074,4.5725938508,0.0268465052,0.550019622019,0.445664605979,2.86886011503,1.23984579751,1.85495799605,0.696252316138,1.43222545473
