Year,PLDI # of papers,PLDI Topic 0,PLDI Topic 1,PLDI Topic 2,PLDI Topic 3,PLDI Topic 4,PLDI Topic 5,PLDI Topic 6,PLDI Topic 7,PLDI Topic 8,PLDI Topic 9,PLDI Topic 10,PLDI Topic 11,PLDI Topic 12,PLDI Topic 13,PLDI Topic 14,PLDI Topic 15,PLDI Topic 16,PLDI Topic 17,PLDI Topic 18,PLDI Topic 19,PLDI Topic 20,PLDI Topic 21,PLDI Topic 22,PLDI Topic 23,PLDI Topic 24,PLDI Topic 25,PLDI Topic 26,PLDI Topic 27,PLDI Topic 28,PLDI Topic 29,PLDI Topic 30,PLDI Topic 31,PLDI Topic 32,PLDI Topic 33,PLDI Topic 34,PLDI Topic 35,PLDI Topic 36,PLDI Topic 37,PLDI Topic 38,PLDI Topic 39,PLDI Topic 40,PLDI Topic 41,PLDI Topic 42,PLDI Topic 43,PLDI Topic 44,PLDI Topic 45,PLDI Topic 46,PLDI Topic 47,PLDI Topic 48,PLDI Topic 49,POPL # of papers,POPL Topic 0,POPL Topic 1,POPL Topic 2,POPL Topic 3,POPL Topic 4,POPL Topic 5,POPL Topic 6,POPL Topic 7,POPL Topic 8,POPL Topic 9,POPL Topic 10,POPL Topic 11,POPL Topic 12,POPL Topic 13,POPL Topic 14,POPL Topic 15,POPL Topic 16,POPL Topic 17,POPL Topic 18,POPL Topic 19,POPL Topic 20,POPL Topic 21,POPL Topic 22,POPL Topic 23,POPL Topic 24,POPL Topic 25,POPL Topic 26,POPL Topic 27,POPL Topic 28,POPL Topic 29,POPL Topic 30,POPL Topic 31,POPL Topic 32,POPL Topic 33,POPL Topic 34,POPL Topic 35,POPL Topic 36,POPL Topic 37,POPL Topic 38,POPL Topic 39,POPL Topic 40,POPL Topic 41,POPL Topic 42,POPL Topic 43,POPL Topic 44,POPL Topic 45,POPL Topic 46,POPL Topic 47,POPL Topic 48,POPL Topic 49
1990,28,2.94077396119,0.0174858388,0.0174858388,0.284974910329,3.9364953733,0.0174858388,2.50353569889,0.160342981657,3.5670220568,0.0174858388,0.447173718418,0.621084709611,1.30854380043,0.0532001245143,0.960311687193,0.0174858388,0.852511668068,0.350593021396,0.0174858388,0.666800402343,0.0174858388,9.19872650002,0.0701700546571,1.55380784926,0.0743467807,0.137486132875,2.8181939141,0.0174858388,0.263992409746,9.2883899996,4.11477893964,0.0174858388,0.886387182518,0.226264241325,2.60816866648,0.0174858388,1.34148538839,2.79491697307,3.83961033715,0.439961649971,0.0174858388,0.0174858388,1.84282714435,0.22137919395,0.0637741623143,3.18747722774,3.61967225277,0.297448361068,0.0858463212071,5.53598607735,30,0.17633898719,1.21682154891,9.18194948207,0.229686518923,0.342306668697,0.204271959683,0.13830217194,0.10253534109,2.29289550407,2.40896301264,1.61476776356,0.260151103457,0.239982752097,0.193742030973,0.693640860213,0.0174858388,0.870466419023,0.0174858388,0.0174858388,5.80907677896,0.0174858388,1.57876914082,0.0174858388,5.03310709377,3.24811585641,0.280050175943,5.44135729803,1.72571005717,4.81203774686,0.0174858388,0.06055037833,5.2783118866,0.99483970038,2.41545844522,2.39741113063,0.0174858388,0.949014007283,0.353703985453,0.0920590907267,0.69099181899,1.93653108487,0.0174858388,0.0726082384167,0.0174858388,0.4758853097,2.33346990474,1.92549389265,0.61266236143,0.47995256653,0.619595982983
1993,28,1.05334065935,0.390185075554,0.0174858388,3.27421629472,1.1682751179,0.825703220918,2.07564620367,0.2674858388,0.0174858388,0.129819050025,0.0174858388,0.26158294095,1.53828501324,1.00501669794,0.0174858388,0.0174858388,0.111224371011,0.5510073044,0.21902097795,1.13017471626,0.0174858388,1.5574716527,0.0174858388,0.394460840236,1.53553550019,0.666842426082,2.42794493932,0.245528866361,0.0174858388,3.91401243921,1.48424675255,0.907739408729,0.0174858388,4.92529894583,0.4139996468,0.0174858388,10.9201819023,3.79595052076,3.98978256371,0.585612217732,0.564811934979,3.25520502486,0.523308011996,2.12065358481,0.715546588621,0.290718178989,2.75783083525,2.6591019095,2.73260229747,1.45692022316,42,0.427544531502,1.18522479214,5.79772503783,0.0174858388,2.28766864678,0.0174858388,0.151631880395,0.268900317307,2.58393341064,0.131512153971,0.956065977929,0.155592837079,0.938104066012,0.328320616379,0.0662308077143,0.820705300098,4.5535258194,0.411314891612,0.0484271951881,2.83595584701,0.820705300098,2.63127418195,0.0807337221738,3.25835834576,2.79194467507,0.8218360481,2.63241448538,0.138166962264,1.61412738633,1.29447503842,0.194509190343,2.81959929378,0.823469544062,0.875030179755,0.09958150745,0.311078555267,1.42257628771,4.28051859237,1.75305268231,5.69562137991,1.45652933519,0.0174858388,0.0174858388,0.0174858388,0.768071478274,0.165892721279,0.215849682145,0.832393960098,3.36587001688,0.531940921745
1992,29,0.889331606014,0.234056800279,0.0174858388,0.28823427199,0.781392253152,0.112886897134,2.12707895273,0.0174858388,0.231982988041,1.6874326328,0.174534412321,0.144509209966,6.19834588852,0.0174858388,0.0174858388,0.817824442252,0.0174858388,1.00233340912,0.322315846141,0.719150796186,0.817824442252,7.78252392225,0.135301033924,1.38853845231,0.062682388469,1.90929896044,0.109410440386,0.0559863346,0.0174858388,3.97330400941,0.6104150829,1.77152595268,0.643668785841,1.62086888642,6.33541661312,0.0174858388,4.74054148115,4.42255236144,5.37897405568,0.0174858388,0.0941350590897,0.0174858388,0.651383974466,1.07822663341,0.118023227259,0.0822876426655,4.25638071002,6.62761495051,1.89478385673,1.5962535198,30,0.182726856697,0.131045647223,2.12845813327,0.808890474087,0.08856079546,0.0174858388,1.36803383478,0.42478559352,3.17663927427,0.420367312587,0.659512500833,0.06119632534,0.0174858388,1.20740212566,1.02839917889,0.0174858388,2.66584986036,0.119295845233,0.827588733677,5.6582200607,0.0174858388,0.165312197107,0.0174858388,3.65106133124,0.0174858388,0.0174858388,2.58261374214,0.0174858388,0.822787362247,4.04247231554,0.379642300357,1.33360764488,3.36125072303,4.79351417867,0.0174858388,0.0174858388,1.56693132219,1.04975084209,0.11737769806,8.3535583426,0.146393125023,0.0174858388,8.28015875067,2.83850415786,0.150345713117,0.0829863535833,0.699845004253,0.0174858388,0.571890378317,0.0174858388
1995,27,1.5300860273,0.159867100874,0.0174858388,0.0174858388,10.9529575803,0.0174858388,3.29899959546,0.636537364378,1.06332415311,0.0174858388,0.0852893993148,0.239054875711,3.3231941794,0.0174858388,0.622996337104,0.0174858388,0.0174858388,0.059409267437,0.0174858388,0.0174858388,0.0174858388,3.88018767225,0.16339711427,0.142403196726,2.39307740941,0.0174858388,0.484884533304,0.0174858388,0.0174858388,2.43640751493,2.06502734678,0.830245048241,0.627977296785,3.41856095148,1.50687165064,0.393955288311,8.42433184137,4.53606015837,3.61561064431,0.0174858388,0.0174858388,2.59975045847,0.0174858388,0.630994242426,1.90644359877,0.338130490489,4.2096681715,5.22641596552,0.817847013296,2.19677725336,34,0.1716476495,5.62400096485,2.0525636249,1.16370143564,0.0174858388,0.0174858388,1.7028708362,0.0174858388,0.852842471674,0.0174858388,1.48296623388,0.157529532062,0.266476277547,0.421014592929,0.818459004229,0.622404968715,3.26126732196,0.688199055379,0.547243758668,3.15470517576,0.622404968715,1.14497814342,0.383123441362,1.04238742809,7.68933512394,0.780375638079,2.37554155759,0.148619809376,2.08101090085,0.682921934612,1.92173410435,6.53357538561,2.19245211532,0.0994634537265,1.86573870419,0.0174858388,1.29501100322,1.64180521923,0.0174858388,7.86234521877,0.628393306762,0.0174858388,0.0174858388,0.721767876282,0.0493163653412,3.34743556129,1.8130445889,0.0528371184294,3.14089026928,0.835885441894
1994,29,2.31059411845,0.143883588614,0.0174858388,0.0174858388,5.78197406171,0.0638303752862,0.563412662945,0.0174858388,0.102296162231,0.380389207703,0.0772579428793,0.0174858388,6.24171069925,0.0174858388,0.0174858388,1.0268755057,1.89662897524,0.0174858388,0.0174858388,0.982564670366,1.0268755057,5.68747990444,0.0523416298069,1.19465598861,4.64801972072,0.270978360652,1.35563093276,0.0174858388,0.0174858388,4.52754341121,1.15944900789,0.0755202883483,0.717216823448,0.577382102941,4.6381334602,0.181831087928,1.8002683314,5.37735777773,5.28903554364,1.00781837274,0.614684807928,3.91585790682,0.0174858388,2.63524360024,3.03348753669,0.0174858388,0.822018557572,9.01772615236,2.10417366723,0.0174858388,38,0.0174858388,4.69443805906,6.08537540091,0.12440324635,5.2973117311,0.269264298105,0.0523214172763,0.0174858388,0.603914802355,0.326450695026,0.984439521897,0.0174858388,0.08805293365,0.849472249539,0.0174858388,0.784835971763,4.3125117572,0.0174858388,0.430509867887,0.968120634547,0.784835971763,0.143312658747,0.113441358629,4.57363749879,1.06816153507,0.400509380695,2.21401690061,0.0174858388,1.59236536354,4.76504780058,1.45989326569,3.61439080158,0.153731674392,1.99470670357,0.144099718568,0.398400106753,0.805617189905,0.676419471455,0.392943193168,1.86596528888,0.417969606126,0.434268361663,0.492392277221,0.0174858388,0.0174858388,1.66576323413,1.54147426045,0.891618237121,5.98059372411,1.72477548077
1979,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,2.98698032798,1.27663420137,0.752655570677,7.2147032876,0.211323139358,0.230559721677,0.0911677749538,0.0174858388,0.111477045708,0.895710057227,2.76377367413,0.0174858388,1.45329024533,0.590728989412,0.387735493788,0.0964723617115,0.0174858388,9.6422784235,0.0174858388,6.44379653983,0.0964723617115,0.245781344715,1.18616698574,2.60671423747,18.6857920012,0.361946808496,0.814088714131,0.0174858388,5.13686972652,0.0174858388,1.33308999913,1.75272469818,2.7600684605,0.833337629638,0.0174858388,0.0174858388,0.0174858388,0.197907377235,0.0174858388,1.41338446862,0.0174858388,0.0174858388,9.37708771706,0.0174858388,0.0174858388,0.0174858388,6.0516670898,1.35180518216,0.355711477981,0.0174858388
1978,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,1.07803467023,1.71081192513,0.340989249377,1.1436528706,0.680546368862,0.0174858388,2.57691298365,0.0608218774538,0.788827515365,0.728335227365,3.21398603977,0.0174858388,1.2211384376,0.0692567097577,0.324546403181,0.0174858388,2.21833411824,6.15526495121,0.0174858388,1.04713645852,0.0174858388,0.602199974319,0.117664391992,1.90163625818,36.7572618709,0.0817433499308,1.00607392293,0.0174858388,0.0174858388,10.44475723,2.09221208965,4.58916469754,5.42516573933,0.0174858388,1.64856570622,0.0174858388,0.0174858388,0.599315669208,0.0174858388,0.505859926435,0.174275057696,0.222166697015,1.03303961489,0.0174858388,1.10914148646,0.0174858388,0.0174858388,0.3920735435,0.0174858388,0.320322094681
1999,25,2.63101633893,0.196416070912,0.0174858388,2.5155885417,3.6219476929,0.0174858388,1.54094326428,1.84617471404,1.02319733953,0.0174858388,0.0174858388,0.0174858388,3.63975895261,0.0174858388,1.13613461456,0.054940447632,3.96447391824,0.0174858388,1.04914034796,0.158888058316,0.054940447632,3.91137373158,1.45196342223,0.0174858388,0.081385274444,1.46489636155,1.89107851902,0.07659627346,0.385481478216,0.0174858388,0.091358647452,0.066195896916,0.0174858388,4.5398761289,6.48309991797,3.2593384852,7.27667704064,6.93946071728,6.80189232656,0.0174858388,0.0174858388,7.46573101071,0.0174858388,1.32413667166,0.80820144938,1.61833210096,0.184641110352,6.76333997471,0.264249530376,2.42410921678,24,0.0841759301708,0.0174858388,0.490146754271,0.184152505467,0.0683647682958,0.309152505467,0.0174858388,0.128158256662,0.1424858388,0.0174858388,0.061648190125,0.111127007208,0.0174858388,0.0620395740375,0.0174858388,0.0776619556042,0.0174858388,0.0174858388,0.0783342082583,0.0174858388,0.0776619556042,0.175931777867,0.0174858388,0.0591525054667,0.147133605192,0.0174858388,0.817373233067,0.0174858388,0.0174858388,0.0814325457458,0.0755842535333,0.100819172133,0.0174858388,0.0174858388,0.323162061775,0.0174858388,0.0174858388,0.363604759829,0.117462414096,0.0174858388,0.268403366017,0.0174858388,0.0591525054667,0.104924526167,0.0174858388,0.444538137942,0.0174858388,0.0174858388,0.0174858388,0.0174858388
1976,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,1.90093069035,0.944030689774,0.862640818237,6.79631586311,4.03211674228,0.0174858388,0.8235428692,0.618345328995,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.401460651837,0.101075858832,3.88545356102,0.984141447621,0.0174858388,7.25975226261,1.49602602672,1.00863549712,0.984141447621,0.0174858388,0.0174858388,0.314409419674,2.56907665096,2.05649138186,0.0174858388,0.0937580174,1.93988098698,6.61188727458,0.944489984911,0.8343385995,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.590504328226,0.0174858388,0.0174858388,0.409409921058,0.0174858388,0.0174858388,9.82202191164,0.0174858388,0.0174858388,1.0284814938,0.0174858388,2.67019263349,2.26037907105,0.0174858388
1975,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,15.0585061434,4.30087481908,0.289742948582,4.17598241597,0.193551753455,0.0174858388,0.388119867509,0.0174858388,0.0174858388,1.16320519942,0.0174858388,0.0174858388,0.658000825032,0.0174858388,0.0174858388,0.105138119541,0.636676556805,6.26470126709,0.0174858388,2.82971299206,0.105138119541,0.529265691632,0.355007037936,0.0174858388,4.06719263593,0.0973173851455,0.138393347391,0.0174858388,6.81234065767,0.0174858388,0.208826231055,0.4105060408,6.17172639898,0.0174858388,0.0768649974955,0.0174858388,0.431540442395,0.0174858388,0.260108106255,0.0174858388,0.0174858388,0.0174858388,2.00691935313,0.0174858388,0.0174858388,2.06294038425,0.0174858388,0.0174858388,1.41857647606,0.0174858388
1996,27,0.597337560752,0.0174858388,0.0174858388,0.0174858388,0.83668102523,1.84048748614,5.69679804631,0.0174858388,0.578706402044,1.54526619751,0.328572627559,0.446696055659,4.40758294507,0.244857549489,0.0174858388,1.20867202052,0.28702952807,0.209564943552,0.0174858388,0.29063724063,1.20867202052,2.29432084829,0.064087912563,1.08318196031,4.31141732965,2.94249694981,1.67848749778,0.250369346007,0.642772815174,0.0174858388,3.32071650665,0.426288921607,0.0174858388,0.326269655996,7.29156511587,0.0174858388,8.25154852214,3.13237598149,0.371912766285,0.0174858388,2.0696905908,1.09702488034,0.0174858388,2.05577129044,1.46670219042,0.0174858388,2.73164597919,1.62372357734,0.737885230119,15.3221999126,33,0.0488745679576,0.250113325176,0.23071343277,0.0174858388,0.171020529194,0.0174858388,0.169000990315,0.0174858388,0.047788869103,0.0780918994061,0.0174858388,0.199304020618,0.0780918994061,0.145879505264,0.0174858388,0.0953131892303,0.203861290224,0.0494630188091,0.0174858388,0.108394929709,0.0953131892303,0.0174858388,0.169000990315,0.114590237645,0.139506068342,0.313822310052,0.0780918994061,0.0174858388,0.047788869103,0.185726235639,0.0476314224515,0.108394929709,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.0174858388,0.259910081224,0.188234927512,0.285655841918,0.187132307076,0.0718965914697,0.0174858388,0.0174858388,0.0772837910758,0.0174858388,0.279202298606,0.0590154088606,0.0174858388,0.417166237818
1973,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,3.51163782154,1.52877457541,0.103896436195,14.9850161303,0.0174858388,0.0174858388,0.374373274538,0.0174858388,0.305265453171,0.0174858388,0.0174858388,0.0174858388,0.248085548795,0.0174858388,0.0174858388,0.772326478186,0.421458125562,1.41760658556,0.0174858388,2.31835885445,0.772326478186,0.442916405533,0.0174858388,0.0174858388,5.70045511083,0.0174858388,0.704208922829,0.160342981657,3.11071682357,0.0174858388,1.66014467249,0.407464455824,0.722171051057,0.0174858388,0.179124194348,0.160342981657,0.0174858388,0.0174858388,0.0174858388,0.623274580762,0.0174858388,0.0174858388,11.1434697792,0.0174858388,3.72073823788,0.129105828005,0.468970243848,1.9472903253,0.8005603018,0.0174858388
2002,27,2.49572010631,0.0665824570556,0.0174858388,0.601625091622,2.4292232067,0.0174858388,3.41034901297,4.06836946643,4.0879395468,3.4309772043,0.0174858388,0.447972595889,0.105284185881,0.770035800352,0.0174858388,1.00607644868,0.074191491163,0.913666735093,3.06245519634,0.0174858388,1.00607644868,0.949207197526,0.0174858388,0.0174858388,0.0174858388,0.309576872115,2.08849743114,0.418059400481,0.0174858388,0.0174858388,0.288771297856,0.0785170597815,1.02170326782,10.6771252887,11.6038023855,2.59650578838,2.40703385852,2.11827790542,6.77947281819,0.406088491974,3.16081485396,1.02662603384,2.27299518205,4.02467828222,1.3437722903,0.0174858388,2.7001103801,4.40925198921,0.18664084323,2.09713305979,29,0.426482895759,2.16333197067,3.52851061093,0.0174858388,0.325218844472,2.62839786856,1.05038208951,2.7401683887,2.76158286029,0.811809952755,0.925599975983,0.717440907534,2.93242567377,6.41320041567,1.22438239052,0.900038393072,0.0174858388,2.53758495238,3.45348899101,1.06388125058,0.900038393072,0.295814304907,0.0999065761897,0.878980800062,0.500394398017,3.68408819833,4.92279407217,0.537741387507,1.83566141372,0.0679753707655,0.375460901879,2.61154736984,1.19335487037,5.9488042118,0.254006570845,0.0174858388,0.0174858388,1.57944376166,0.0174858388,0.850100985662,1.72680665399,2.75371785525,0.0648500120172,0.134343329448,0.347429687279,0.115747654628,0.947660392083,0.320623760976,1.04574174944,0.0174858388
