Year,ICFP # of papers,ICFP Topic 0,ICFP Topic 1,ICFP Topic 2,ICFP Topic 3,ICFP Topic 4,ICFP Topic 5,ICFP Topic 6,ICFP Topic 7,ICFP Topic 8,ICFP Topic 9,ICFP Topic 10,ICFP Topic 11,ICFP Topic 12,ICFP Topic 13,ICFP Topic 14,ICFP Topic 15,ICFP Topic 16,ICFP Topic 17,ICFP Topic 18,ICFP Topic 19,ICFP Topic 20,ICFP Topic 21,ICFP Topic 22,ICFP Topic 23,ICFP Topic 24,ICFP Topic 25,ICFP Topic 26,ICFP Topic 27,ICFP Topic 28,ICFP Topic 29,OOPSLA # of papers,OOPSLA Topic 0,OOPSLA Topic 1,OOPSLA Topic 2,OOPSLA Topic 3,OOPSLA Topic 4,OOPSLA Topic 5,OOPSLA Topic 6,OOPSLA Topic 7,OOPSLA Topic 8,OOPSLA Topic 9,OOPSLA Topic 10,OOPSLA Topic 11,OOPSLA Topic 12,OOPSLA Topic 13,OOPSLA Topic 14,OOPSLA Topic 15,OOPSLA Topic 16,OOPSLA Topic 17,OOPSLA Topic 18,OOPSLA Topic 19,OOPSLA Topic 20,OOPSLA Topic 21,OOPSLA Topic 22,OOPSLA Topic 23,OOPSLA Topic 24,OOPSLA Topic 25,OOPSLA Topic 26,OOPSLA Topic 27,OOPSLA Topic 28,OOPSLA Topic 29,PLDI # of papers,PLDI Topic 0,PLDI Topic 1,PLDI Topic 2,PLDI Topic 3,PLDI Topic 4,PLDI Topic 5,PLDI Topic 6,PLDI Topic 7,PLDI Topic 8,PLDI Topic 9,PLDI Topic 10,PLDI Topic 11,PLDI Topic 12,PLDI Topic 13,PLDI Topic 14,PLDI Topic 15,PLDI Topic 16,PLDI Topic 17,PLDI Topic 18,PLDI Topic 19,PLDI Topic 20,PLDI Topic 21,PLDI Topic 22,PLDI Topic 23,PLDI Topic 24,PLDI Topic 25,PLDI Topic 26,PLDI Topic 27,PLDI Topic 28,PLDI Topic 29,POPL # of papers,POPL Topic 0,POPL Topic 1,POPL Topic 2,POPL Topic 3,POPL Topic 4,POPL Topic 5,POPL Topic 6,POPL Topic 7,POPL Topic 8,POPL Topic 9,POPL Topic 10,POPL Topic 11,POPL Topic 12,POPL Topic 13,POPL Topic 14,POPL Topic 15,POPL Topic 16,POPL Topic 17,POPL Topic 18,POPL Topic 19,POPL Topic 20,POPL Topic 21,POPL Topic 22,POPL Topic 23,POPL Topic 24,POPL Topic 25,POPL Topic 26,POPL Topic 27,POPL Topic 28,POPL Topic 29
1988,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,0.733310288552,0.8023316815,1.00277172105,1.89950426544,11.8411047277,0.934027271383,0.496812387583,3.43984954619,0.649876793117,4.13081839895,3.16003412871,0.717263884907,12.14283034,0.342781721086,6.57458211581,1.34423594163,0.280303285362,2.9298227658,0.168282865159,0.33210122931,1.54348687201,1.3761958141,7.55551149512,2.23139976713,1.77590319519,0.118388847603,0.0262454927,5.06079903891,3.65826635533,0.173694957366,32,0.0262454927,1.33789661191,7.41356557047,3.67922268857,3.0276122055,0.182105705916,4.24856449889,2.31756583677,2.82583813359,5.1344589293,3.1912157174,14.7800380169,0.216596147041,14.3341674844,4.0766978259,0.0262454927,0.0262454927,2.19974799271,1.14181680055,4.50611788494,1.47056196454,0.544967479372,0.0262454927,10.9220270534,1.16806550416,1.03065454233,1.47803113883,0.112778274966,0.0262454927,8.03457330901,27,2.69118373478,4.55789371919,3.91722124428,0.0262454927,2.62901651082,0.455731661437,0.915493285141,5.58013887613,5.4712953168,12.7367909133,0.0262454927,11.1911274772,1.21129372334,1.70867265583,31.3973417977,3.88153187539,1.00688508761,7.94602134319,0.0262454927,0.3239579322,0.0262454927,0.795272103856,4.2579927333,1.165638478,0.683573187567,0.142075819607,0.111188353748,3.95419341053,0.478357394237,9.91693861938
1989,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,1.88045224076,5.25694344476,4.29197624326,0.93843929236,4.55821725371,2.75526359359,4.48067944199,1.03725064424,0.0969690301111,1.73676633976,0.703514701976,1.13864885519,6.00566497342,0.478013875827,1.04981110295,2.94235693665,1.95438934662,0.0262454927,2.62247693672,2.98231665922,0.0996449871578,1.41482547687,2.87584297998,1.48136555508,2.34077663492,2.3516659723,6.45785194976,5.48934522634,3.82743319387,1.51221639884,30,0.115437374587,0.80749503572,5.16349219527,1.31642291634,4.56210880491,2.0891981048,1.08925100258,2.16331790784,0.43466705254,2.97681140881,0.344032175657,5.00946170428,1.97283966622,0.08712944549,23.8851183844,5.2842234562,6.94263840502,1.95981960002,0.260559802327,2.16451170343,1.23599082714,0.37193978826,3.6178442063,7.62939633646,0.0262454927,1.76278971106,5.55406683064,0.669937256033,4.06480731305,4.7591442061,29,6.65240906374,5.65852620906,4.06229822131,2.6505977186,5.32199132035,1.99033547394,0.0262454927,8.1059251573,0.0262454927,6.96786853904,2.99721142302,6.05447668972,2.15967496057,2.63990262157,10.0382534259,1.88838088125,1.12588407989,1.0571786161,0.371485817972,0.356249742728,0.0262454927,0.0262454927,0.601209349817,15.474428931,1.66871720787,0.4495451577,1.50857092942,1.79841475405,2.1254987585,6.02631327699
2015,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,2.48307388493,8.54348565143,1.31373442394,2.07653897777,5.30171657327,8.07167228139,2.40390696265,5.80682194362,0.59735443278,2.51221032022,3.05470357772,2.38740330329,2.46523324358,8.12584338186,8.65320367356,1.90151432298,4.58235260811,4.72986324186,3.59648628422,3.36210769296,0.152838193454,0.499874160169,0.0756259264852,0.140932812009,0.0995147672148,1.05800846209,2.96207480033,0.442047078009,0.609450097811,9.81480873823
2014,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,8.75044952342,1.89153598621,2.29334377178,0.371768901917,8.32646654623,3.4152882909,2.34235815969,7.99480614698,0.0751403868352,3.21962648173,1.45070242975,1.42086161732,1.9537499595,1.87489559044,1.0131019136,0.779087439106,4.69720198087,0.958486343272,3.89085933396,7.25848381489,0.334422431241,0.29195483908,1.30973272615,0.669218583415,0.842447237024,1.66470091078,3.12805016106,1.01100502349,0.198533253324,5.13686277471
2011,39,0.0262454927,0.0262454927,0.0262454927,0.9062084846,0.0262454927,0.0262454927,0.0484897674103,0.143531791795,0.0262454927,0.0467484063692,0.0262454927,0.0262454927,0.179677047687,0.127932885941,0.0527023286026,0.0262454927,0.0262454927,0.0262454927,0.0262454927,0.0262454927,1.53542591344,0.179395795533,0.589287770136,0.0262454927,0.776874630467,0.210419008228,0.0262454927,0.439344010667,0.157040081641,0.0775275448769,61,0.807336635625,3.53635245596,6.41005804248,1.13668545839,13.2891183069,0.929030219715,3.57653372411,0.891482811456,3.23321772366,0.687094676338,3.14101418645,1.87556734561,5.94936197293,12.600436486,0.114030578638,3.35530402223,1.16559271468,1.08025737082,3.09061090187,2.32209250562,0.32731987673,0.409829304205,0.365323634062,2.3166131342,0.390470184133,0.612878185648,2.15713899201,0.0702849543082,1.26150640466,3.70121541404,54,1.94858566302,3.90793615756,1.95946689824,0.569134388531,0.492661552846,0.0655198973796,0.756544908815,0.0262454927,1.16065816474,4.01908988359,0.661741921544,1.80725741335,1.41692512649,0.3585485744,0.542825618548,6.48179245729,0.749014758189,0.802710915589,0.1041566216,0.34024967667,2.31491730568,5.4457871973,0.890614275454,3.0537196276,2.5877240007,1.58857786521,2.16503039184,2.29702897969,1.39933877792,0.929115823996,51,3.77280878097,3.57347262174,2.42221534748,0.235434493829,10.6052236383,3.1426731476,3.16913019462,4.82232825729,1.03933158976,2.10313063139,1.18728639339,4.48687404907,1.66355532206,8.58531199475,3.30073589237,1.77303279022,2.38374117006,0.868877691822,4.54188512131,3.90273420168,0.438949913804,1.08581122895,2.37416274385,4.91399567522,0.102794870388,3.02495400873,1.90884764108,1.16577149179,0.547771689839,6.46805159934
2010,35,0.4540769963,1.19358335609,3.47316210005,0.421994461611,0.553172299423,0.226721628357,0.0262454927,0.0262454927,1.71262490823,2.9256230211,2.33244983177,0.358046216211,10.9574487555,0.387021571523,0.579639144611,3.59412774371,0.74131348606,2.95153840834,0.0262454927,0.399168668729,2.42753894768,2.26720858062,4.83783079993,1.14077977178,3.22217392909,3.36113494623,0.138650086983,2.46248176739,9.80361354693,0.356931900049,62,0.640622926502,2.81103037012,2.0461065487,0.232341045323,3.26590028297,2.55752791336,4.83540993475,1.18826709959,1.71828942048,0.823343156548,1.5263140389,0.917887333337,1.22278201647,4.09349855125,0.806689998765,1.81437486132,2.29128886445,1.59446340297,3.01206194005,1.65148516595,0.206499764177,0.145985502418,0.709730081168,1.19062157081,0.0262454927,2.25692005159,2.93017893684,0.993219538452,0.597968611923,1.45450390743,41,1.91052957445,0.0262454927,2.23941554115,9.36774105098,0.196925154378,0.0598791692024,0.0262454927,0.19197816958,0.417849638922,0.25348784482,0.503371736983,2.58142973313,1.7786431433,0.201024893539,0.0773500896951,0.372464906071,0.357384932222,0.258412523559,0.0262454927,0.0262454927,7.75140390563,4.86217438702,7.54200217591,0.0262454927,6.78195123041,1.62197494295,1.90415295072,0.117587245215,2.56112379794,0.0873419942854,40,1.26709496942,3.35534718024,2.19291163648,0.446675779242,7.25716441192,0.267542540765,4.60159995587,4.36466809451,1.57649203399,6.28530723014,1.52983503009,3.24295128705,0.099436570135,5.13985176186,0.105459947718,3.47798915933,0.086979652595,0.522850306837,6.12409156873,2.12782461323,0.0262454927,0.555094026745,3.05595063295,3.48684204961,0.296891592227,0.0262454927,1.09780592867,2.06209114348,1.21228110037,4.8708435913
2013,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,2.94106777744,4.78165730858,1.03489378156,0.131985502232,7.57890591609,2.72354714183,1.19303417285,5.43902372396,0.213836927836,5.16682980827,5.75962911461,3.21702422687,0.384885035702,4.53361408439,2.60155696951,0.180508319285,2.53323795377,5.02684478767,1.85183417338,4.16941391327,0.078857746083,0.0262454927,3.33392427508,0.732362020189,1.36619036254,0.0676481277064,0.809546643749,3.59644479059,0.0262454927,5.98869685005
2012,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,0.197314548968,0.292194544143,1.68728755733,4.42398591273,0.125806854674,0.139507787843,0.0793969257213,0.319290397183,0.337072838228,0.662503664121,0.0262454927,0.540879440019,1.8216356243,0.389443474347,0.612307033394,0.123199393781,0.104558424528,0.16006223123,0.221336331253,0.177947954291,4.00802858367,3.22307517142,5.40534624218,0.0475220884404,4.70958727051,2.55300168966,0.0262454927,1.01397413862,9.49819864467,0.0518983899766,47,2.76613470147,5.36728699793,4.09934008728,0.0262454927,3.23159841251,2.94667909464,0.871105304287,6.67324050124,3.43176742509,7.2033374174,0.95566722936,5.6106827867,0.936417770653,7.99218660872,2.94739728373,1.71901967616,0.214552101568,2.42356269857,4.90547110205,3.54354386872,0.860121841185,0.0668815670277,1.85596896559,1.62587436679,2.61879829023,1.05626289055,1.95189550888,2.17068924915,1.12536406254,2.0370799888
1985,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,0.11641374631,7.40852006234,0.943659438645,0.0262454927,3.05030080352,1.96121208272,1.34417331992,3.61826753248,3.5297644882,6.67084437533,0.541573632459,12.5245271955,1.06874174892,0.5154709304,13.6744620779,3.26095932119,5.48600810613,0.730872236438,1.21526460196,0.0262454927,0.0262454927,0.650088035507,4.74613945558,19.7507255352,0.205969844224,1.81675725384,0.611113047852,3.49767859979,0.445836762921,2.28880130893
1991,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,11.4100170867,6.17054378766,0.0262454927,0.0262454927,2.04717786751,0.0262454927,14.6368917963,0.770485460483,0.0262454927,17.3725735971,0.533389556208,0.0262454927,1.31130842985,4.55615494007,0.0262454927,0.964799341267,0.230507638425,3.68104104411,2.29943913609,0.506249279258,0.0262454927,1.04377130113,0.0262454927,0.598022389133,0.0262454927,0.0262454927,0.558459487508,3.48349874903,1.07433347337,0.0262454927,27,1.75618842402,4.62231522982,2.06807881393,0.26213902963,10.8261626916,1.98484793174,2.38536920364,0.0262454927,0.0262454927,0.241508616156,0.841765533604,0.0262454927,0.0262454927,0.814534101626,0.0750788223741,1.21366198065,2.28810195196,1.77951373165,5.50135914186,5.18185206094,0.100320900633,0.0848323674259,0.48022542823,0.459404187504,0.0262454927,0.0995131510407,6.92939931329,2.22991451577,1.46931322013,0.331107338533,30,14.2699678983,6.84026642431,0.169441371333,1.70709872331,10.1542424171,0.456697560667,2.68223289485,8.18930909693,0.0262454927,3.26922077,3.02869954532,6.38020235564,1.62966441022,7.99764377907,5.0396040571,0.749785799363,0.56845157227,7.00579940799,3.3565516576,1.10070429063,0.0262454927,0.150939951203,0.825810647943,0.43038576073,0.675908709327,0.0262454927,1.5813549284,0.735547662163,0.0262454927,12.553517785
1990,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,4.69561441296,4.513081202,11.8718136122,0.0262454927,7.70360080819,0.963824490561,1.49036417986,1.69552630716,3.90659366459,4.02793564082,0.660551451618,2.47153838776,2.19351746135,0.0262454927,12.7253126703,5.37126533471,6.48966462823,3.24040696919,1.50330021745,1.55203881565,0.397189386879,6.30269599826,2.0102836063,4.04247087326,0.0262454927,0.133292458243,1.22583162059,0.820421373786,3.09658736525,3.21104822279,30,0.939159847633,5.5153284621,1.31049835068,0.0262454927,4.50731093628,3.98553046627,7.71248044424,5.47685723489,1.23972639369,5.43558597125,0.373938952243,1.46686964551,0.0262454927,2.52274458095,9.40090638273,4.4816290224,0.854329038613,11.481078018,4.60802745959,6.33303210578,0.970261709783,0.0262454927,0.33342919792,3.10424165941,0.0262454927,1.65054167886,1.00581127025,2.6952134594,0.0262454927,12.2516050289
1993,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0.0556572574059,0.0262454927,1.40670127813,7.56300913523,0.155865507118,0.0262454927,0.10643768265,0.147665530044,0.235889398371,0.158813344009,0.449982930944,0.0262454927,2.53873101418,0.0689821020588,0.0262454927,0.173069325209,0.0262454927,0.0889170381559,0.0262454927,0.0262454927,4.57643873025,4.82985395913,1.41752014934,0.105969269624,9.18513473412,7.45021163765,0.814464572538,1.53627645828,0.656041741906,0.0584841239382,28,3.58963068519,6.8710007327,2.13995837686,0.682205978364,4.52399306421,2.80085789569,6.50317212585,0.0892210319821,0.102396854739,2.47921934593,1.29631434024,1.69765197728,0.526867358582,7.78163530886,0.0262454927,1.24768940499,0.9339750801,0.696409541921,9.59568634492,5.1317442133,0.0262454927,0.110215017454,0.0262454927,5.53890193321,0.0262454927,0.0262454927,2.35852155337,0.878867024393,0.0262454927,2.26804234886,42,2.06077436764,5.55614109854,2.45857450362,0.0262454927,3.13543883895,2.51316656771,8.66083912085,3.56070475613,1.08253848069,1.14234942728,0.629675624748,6.69265779145,0.12810129506,11.1662974582,5.24096739213,1.4048149693,2.40452185093,3.35706216527,5.5640217818,3.80783573733,0.2037811715,0.442348134514,3.94652003305,5.4987009953,0.680801918788,0.0262454927,1.75411821013,0.501419588081,0.0262454927,9.94778835718
