Year,ICFP # of papers,ICFP Topic 0,ICFP Topic 1,ICFP Topic 2,ICFP Topic 3,ICFP Topic 4,ICFP Topic 5,ICFP Topic 6,ICFP Topic 7,ICFP Topic 8,ICFP Topic 9,ICFP Topic 10,ICFP Topic 11,ICFP Topic 12,ICFP Topic 13,ICFP Topic 14,ICFP Topic 15,ICFP Topic 16,ICFP Topic 17,ICFP Topic 18,ICFP Topic 19,ICFP Topic 20,ICFP Topic 21,ICFP Topic 22,ICFP Topic 23,ICFP Topic 24,ICFP Topic 25,ICFP Topic 26,ICFP Topic 27,ICFP Topic 28,ICFP Topic 29,ICFP Topic 30,ICFP Topic 31,ICFP Topic 32,ICFP Topic 33,ICFP Topic 34,ICFP Topic 35,ICFP Topic 36,ICFP Topic 37,ICFP Topic 38,ICFP Topic 39,ICFP Topic 40,ICFP Topic 41,ICFP Topic 42,ICFP Topic 43,ICFP Topic 44,ICFP Topic 45,ICFP Topic 46,ICFP Topic 47,ICFP Topic 48,ICFP Topic 49,OOPSLA # of papers,OOPSLA Topic 0,OOPSLA Topic 1,OOPSLA Topic 2,OOPSLA Topic 3,OOPSLA Topic 4,OOPSLA Topic 5,OOPSLA Topic 6,OOPSLA Topic 7,OOPSLA Topic 8,OOPSLA Topic 9,OOPSLA Topic 10,OOPSLA Topic 11,OOPSLA Topic 12,OOPSLA Topic 13,OOPSLA Topic 14,OOPSLA Topic 15,OOPSLA Topic 16,OOPSLA Topic 17,OOPSLA Topic 18,OOPSLA Topic 19,OOPSLA Topic 20,OOPSLA Topic 21,OOPSLA Topic 22,OOPSLA Topic 23,OOPSLA Topic 24,OOPSLA Topic 25,OOPSLA Topic 26,OOPSLA Topic 27,OOPSLA Topic 28,OOPSLA Topic 29,OOPSLA Topic 30,OOPSLA Topic 31,OOPSLA Topic 32,OOPSLA Topic 33,OOPSLA Topic 34,OOPSLA Topic 35,OOPSLA Topic 36,OOPSLA Topic 37,OOPSLA Topic 38,OOPSLA Topic 39,OOPSLA Topic 40,OOPSLA Topic 41,OOPSLA Topic 42,OOPSLA Topic 43,OOPSLA Topic 44,OOPSLA Topic 45,OOPSLA Topic 46,OOPSLA Topic 47,OOPSLA Topic 48,OOPSLA Topic 49,PLDI # of papers,PLDI Topic 0,PLDI Topic 1,PLDI Topic 2,PLDI Topic 3,PLDI Topic 4,PLDI Topic 5,PLDI Topic 6,PLDI Topic 7,PLDI Topic 8,PLDI Topic 9,PLDI Topic 10,PLDI Topic 11,PLDI Topic 12,PLDI Topic 13,PLDI Topic 14,PLDI Topic 15,PLDI Topic 16,PLDI Topic 17,PLDI Topic 18,PLDI Topic 19,PLDI Topic 20,PLDI Topic 21,PLDI Topic 22,PLDI Topic 23,PLDI Topic 24,PLDI Topic 25,PLDI Topic 26,PLDI Topic 27,PLDI Topic 28,PLDI Topic 29,PLDI Topic 30,PLDI Topic 31,PLDI Topic 32,PLDI Topic 33,PLDI Topic 34,PLDI Topic 35,PLDI Topic 36,PLDI Topic 37,PLDI Topic 38,PLDI Topic 39,PLDI Topic 40,PLDI Topic 41,PLDI Topic 42,PLDI Topic 43,PLDI Topic 44,PLDI Topic 45,PLDI Topic 46,PLDI Topic 47,PLDI Topic 48,PLDI Topic 49,POPL # of papers,POPL Topic 0,POPL Topic 1,POPL Topic 2,POPL Topic 3,POPL Topic 4,POPL Topic 5,POPL Topic 6,POPL Topic 7,POPL Topic 8,POPL Topic 9,POPL Topic 10,POPL Topic 11,POPL Topic 12,POPL Topic 13,POPL Topic 14,POPL Topic 15,POPL Topic 16,POPL Topic 17,POPL Topic 18,POPL Topic 19,POPL Topic 20,POPL Topic 21,POPL Topic 22,POPL Topic 23,POPL Topic 24,POPL Topic 25,POPL Topic 26,POPL Topic 27,POPL Topic 28,POPL Topic 29,POPL Topic 30,POPL Topic 31,POPL Topic 32,POPL Topic 33,POPL Topic 34,POPL Topic 35,POPL Topic 36,POPL Topic 37,POPL Topic 38,POPL Topic 39,POPL Topic 40,POPL Topic 41,POPL Topic 42,POPL Topic 43,POPL Topic 44,POPL Topic 45,POPL Topic 46,POPL Topic 47,POPL Topic 48,POPL Topic 49
1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1.90778325066,0.0289783694,2.9381918667,0.638043322057,0.229592029889,0.385742348686,0.717484730639,0.0815363094786,1.04978078249,1.17117338194,2.3489311669,1.60120951435,0.498745057982,5.15513737797,0.165141620682,0.0765284536929,1.06901092923,3.34604761482,6.80120904487,3.27683267813,0.812763070907,0.210588623639,1.6376589607,2.03358993645,0.733449330482,1.96150313404,0.0289783694,0.0289783694,1.14013466936,0.0289783694,0.595412736832,0.236069835861,6.11346350273,2.35014450555,0.0289783694,0.14453071035,8.41814413576,4.83975924642,0.104546198318,1.20691134373,0.5657867613,0.0289783694,1.57423174441,6.10232441752,1.5576411795,1.50218386244,0.138507319754,0.0289783694,1.7081962362,0.0289783694,24,0.465195126554,6.25934606922,0.683524450254,0.972900628262,0.0289783694,0.291233528083,0.086552512725,0.172379859542,0.446868295279,8.94713801981,1.93298127289,1.2796701506,0.0289783694,1.03807066987,1.717437784,0.0289783694,0.965351532071,3.36110158467,3.39680260012,0.482022537988,0.214597023212,0.585838757583,3.8917766228,0.0289783694,2.56636998683,0.983013873208,0.519159598467,0.0289783694,0.399487818846,0.0289783694,0.916185539033,1.4224152884,4.10177347376,1.03363552281,0.328256407408,0.801904462529,1.12270113848,0.338786980067,2.95284392367,1.15709959336,0.0289783694,0.0289783694,3.16000366291,4.20085547404,1.03137485554,0.799002364483,0.839007812546,1.24791974011,2.15885993676,0.0289783694,23,0.12129151563,0.0289783694,0.585073064891,4.46966082435,4.6742573517,2.46589801664,2.4974639341,6.88018832222,0.241464962065,0.619123526361,7.64751534124,0.0289783694,0.971220701987,1.02085106025,0.894544828791,0.261551313639,4.10578818812,1.39783988863,1.67931829118,3.87012504827,1.19209476367,3.6497347108,0.952208682235,3.16719728137,0.311188154039,1.05134811387,0.546456943457,0.0289783694,9.12893698899,0.816509631983,0.203304373513,1.01819942225,0.228363742826,12.1773368794,0.0678662730391,2.70916527723,1.37215603094,1.02007260735,0.723491746752,0.567449759626,0.357374339739,0.0289783694,0.778413755774,2.25085416847,3.85992432789,0.267845577978,12.9721826018,1.28705267037,2.66633117251,0.151986205743
1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1.30543862695,3.09044109827,1.45328100598,0.941758609332,0.0640788712727,0.159580356839,0.288313309639,0.0736518136318,0.355035416668,4.97016163552,1.23668937932,2.30972934203,0.0715519028591,1.58928809129,0.916599548934,2.03528573393,1.51958461982,1.64179356061,3.24691240632,1.17031047475,0.405377637816,0.359637449855,0.258443162436,0.230649142293,3.40014451098,7.81688178025,0.39334828128,0.38369981997,3.07935006268,0.880900916823,2.10211699993,2.19990584349,3.49547048474,2.91281902742,0.254294228695,0.120936834061,1.90014545273,0.25241881493,2.10642567445,0.152162519423,0.211724591157,0.210727038659,0.0289783694,3.75331841942,1.21334300398,1.14423325869,0.971096628286,0.115084535532,3.69363991813,1.25761280402,27,0.241840339719,5.9825127908,2.49714227923,1.36297452805,0.125366010785,0.0289783694,0.2464865895,0.0289783694,4.17843142932,2.26675613909,1.53328424575,0.75542295133,0.0289783694,1.05115365282,0.110784888081,0.723988541415,1.33541310791,2.60420691851,8.26448632325,2.28039813698,0.445286519311,0.0289783694,1.93957843759,2.66345152299,0.0289783694,1.58807795363,3.81071304694,0.198594763878,0.0749593405148,2.45157365417,1.8548529892,0.226476400719,2.65754249372,0.490579020956,0.0289783694,1.11921155017,7.5935467019,0.19119577887,5.49861744697,0.54675830847,3.0616797544,0.0289783694,0.0289783694,5.72299619607,2.47072502856,0.689791577956,0.42889672513,0.489371592993,1.37595043082,0.0289783694,27,0.111379058033,0.442456106304,1.725594769,3.41848551197,1.10136873527,0.131603143385,0.71731560983,1.17051630125,4.59408015883,2.32312336395,2.83292354177,0.376298914974,4.32248621712,1.22655136063,3.93795729402,0.380011929548,0.548227692526,3.32948163679,1.62984179489,1.64425884835,4.02040309073,0.795923804033,1.15068981622,0.0289783694,0.320318805433,0.272000590496,1.30791059921,0.629431046519,6.18420351457,0.66750618263,2.59741308494,0.481922331222,0.0289783694,5.2260743163,0.0289783694,6.07475212388,1.89544738223,0.466597631352,0.319747149237,13.0901336139,0.113012650489,0.159301555537,0.952695008185,7.01809001887,0.350767293696,0.668192178174,0.273095360489,2.33894783026,0.802262731544,0.517477959574
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,1.19212675351,0.0289783694,3.00145749996,2.01311740073,0.332714214863,0.898986208426,2.7205213325,0.368725585002,0.513523322863,5.52813964188,4.88387184211,0.425519432772,0.408414455243,1.58147771704,2.37453122208,0.94783694512,0.433399310637,4.80983276979,3.88081264479,1.01537915975,6.32437415299,2.2742120529,1.52943454904,0.560064701902,0.796760997046,0.628322650648,1.50170534375,0.375928938402,7.45157994911,0.22835031832,3.98723484928,0.587528160544,0.798756544374,6.38696178886,0.873901701761,1.86929206424,1.80968293145,1.20661157044,0.10540817333,5.80160532226,3.06119080678,0.0289783694,8.60541591257,3.66378120842,1.46753585559,1.9584422507,0.686484353939,0.273116440961,0.983634484724,0.0595524941852
2014,30,0.187528473613,0.0289783694,2.70993234005,2.64706511816,3.62172200319,0.169186474313,0.563817734553,0.716775361337,0.67764478163,0.0913986550967,0.16019596165,3.73390830424,5.68519326702,0.0289783694,7.11423244092,0.96178786792,2.54917711136,0.766094619053,0.603615098247,3.2453823737,0.429698248353,0.181481020653,0.73506745354,0.116210645323,10.9226652521,0.270788476007,5.74606819871,0.485211254347,0.641175990883,0.965533211267,1.0759193378,0.74337844509,0.0289783694,0.27688709749,11.7910060236,0.59602839808,0.152262006913,3.23259756781,0.33982446877,0.450380122773,2.27360865278,0.50026281332,6.87389934446,4.73097956061,3.62783676911,1.9217787095,1.71005581085,3.73146298451,1.6396124751,0.0289783694,51,4.35567358805,3.17217327355,2.88459751876,0.827308949396,2.16894486033,3.19124841476,0.837190149214,0.716599054745,4.17205773529,0.470502156663,1.3841363616,0.246968030857,0.170963723857,1.35607671779,0.561356631055,0.137577931304,0.493337450512,1.15602185519,4.43259361659,1.56361826838,2.91562398137,0.885927153712,0.326496144769,0.404439439576,1.36149095294,1.25295149467,0.890136637565,0.257315738182,0.191805862861,1.20796658016,1.55913369448,1.49993429428,5.38594247262,0.0289783694,0.380096714863,1.11303279341,0.550968567267,0.623603368392,2.71433883363,2.40688815596,0.28273842041,0.804277754688,3.59689278832,3.68358191012,2.88920673126,0.527077953604,1.86194203927,2.5689775452,2.19392394794,1.84310537066,58,0.501986347091,3.30050846486,0.886577661207,6.68533169232,2.79220453614,0.0289783694,3.28416141444,0.600854089267,2.98634864092,1.32772192717,0.814057497945,0.0289783694,6.00283684316,4.09483485748,6.68678163356,0.193832426386,2.96521296761,1.7145478449,2.48162230382,1.94579305136,0.54701087791,0.386678662216,0.762800806922,3.38664219197,0.279678907409,2.54132840766,0.370810351955,0.0289783694,1.84847349573,2.13505844171,0.509957097091,2.69851790305,0.491886271934,2.0479685275,0.359596326643,0.889729545793,2.95844666356,1.020506665,0.662737746164,6.26042860649,1.54596323119,0.233704891579,6.33033182064,1.3444960085,3.12260098958,0.329739303241,8.13201113937,3.57436201966,2.04245214552,0.0587121852017,52,0.204017842363,0.0289783694,1.32313923289,3.05523868862,0.980898156287,1.15173066981,0.231140970617,0.800037466556,0.283279679619,2.87313025536,4.89115843514,2.66975094006,0.0707628217192,0.981451055546,0.84667900334,0.491605745,0.399577932546,2.77436380891,2.23986538795,2.56134438984,1.12991275767,0.364433994956,0.628365978181,0.835113765919,0.771201735113,0.731408681015,2.75283650122,0.297196118642,1.68198279227,0.811958467925,1.73399586009,1.3331074167,1.35727929211,4.12947707634,0.22452849239,1.25820616244,4.1175575643,0.397615329858,1.4388059105,5.53999250989,5.48333271485,0.0289783694,0.467687274823,12.1972541262,2.09337224821,1.29975073639,0.639936980383,0.519928283408,2.5462982485,1.08694453649
2011,39,1.2536106101,0.0289783694,0.820567594179,5.77136093523,2.28056435433,1.47869879614,0.956056299477,0.281630347221,0.366022861213,0.149872816292,0.195108930779,0.206703179951,8.91177821353,1.66250627115,5.36082999835,2.51958986875,3.73040779135,0.80162654001,0.72488827539,1.51868358633,2.67706791699,3.58806136609,1.0350409996,0.177987333056,3.60946410995,1.91855047537,1.23381282516,0.733678619421,0.456702569554,9.90815126566,0.848849122462,0.321208635336,0.221168697303,0.820586283603,2.07380781923,0.920907000364,2.2289653839,2.83991884949,5.98990518154,1.0593677557,0.945446582967,0.115598783179,5.87643786635,0.674788277321,3.84187812292,0.991941777964,0.824388431985,7.14054197418,1.56079414702,1.15338901624,61,0.129152776744,0.248332489346,4.55544052847,0.704631332687,0.0289783694,1.85496362375,0.137988493623,1.81724560408,0.521440458162,4.31505113965,2.18591006756,0.948609909023,0.0289783694,1.0873651818,0.244353634749,0.220283943789,1.81270984738,2.46929446552,6.21728549047,2.36064167442,1.42408085062,0.259029609134,0.729355864628,0.207338313274,0.0289783694,0.487519255534,2.56534717115,0.334502321415,0.473977613977,0.909237194728,3.12995185333,2.27040414324,4.62449200455,0.87075520422,0.806211219715,1.35824881565,0.235213096018,0.506848081344,2.11702699669,1.74525142377,1.43745274127,0.0289783694,0.130564533977,13.9861264089,1.95998632325,1.05994390384,3.19071096991,0.361595141613,0.306004617151,0.211849969802,54,0.425337094965,1.45523573778,2.55793671239,1.47764935708,1.61024936924,1.04877231607,3.70519627445,1.82063818666,3.90995728129,1.67413603025,5.75706116605,0.954895490428,0.798060440943,0.573528747989,0.215951271343,0.849398087359,0.273983514472,2.06453555622,3.58186208974,0.358169274493,0.42088621167,0.82920162577,0.88427895202,0.224028364094,0.0592427333259,0.405950400531,4.56198534805,0.167432399789,2.15922931991,0.849954227022,4.37050304915,0.911945583048,0.865296978181,8.72220871636,0.89399370523,0.876422088356,0.186943570124,0.111224005669,0.395560812306,4.64529909882,0.817253351972,0.0918571791685,1.76093413426,8.54401470039,2.72401375235,0.236897075248,2.43307724203,0.386356797426,0.0289783694,0.160283568085,50,0.45561036355,0.172044511206,1.48382867323,2.18017189595,1.85007697874,1.5024526181,1.68784542958,1.37939688326,2.6018475033,1.73256330569,5.46980726367,0.639643476838,0.583293785712,1.63463819225,1.3480905787,0.129314317368,1.10961764067,2.51801038882,1.5520058732,3.53883637694,2.8398371607,1.23424536265,1.24666290349,0.162420416912,0.264560824546,0.884399629916,1.18822340359,0.243203440916,8.51951180317,1.15041316237,1.88413573527,1.04706132058,0.578764415792,5.01710287211,0.572927976868,1.65936981896,3.19286104067,4.84851218364,0.528477953934,3.90049780833,0.554087007618,0.18074119665,3.02363587357,8.31132284136,1.87307529215,2.25214234716,1.50759612919,2.67292011617,1.72482622043,0.21628615459
2010,35,0.0289783694,2.60682331788,0.216846777283,6.2366213623,2.49338876897,2.61024411564,0.0727511271743,0.942384576931,2.84927264899,0.340331979077,0.445838301874,0.275661627417,7.75330634697,0.144880688274,7.14477324308,4.34078914469,0.16299514568,0.82989723202,0.779911778957,1.0745442207,2.59008581769,0.436795799157,4.48377125445,2.4320555022,1.04926525522,0.5768327465,2.55639021418,0.0289783694,0.14816782248,2.06376072128,0.168627650914,1.91622864943,2.69707757644,0.0289783694,1.6169126687,0.476898106963,1.48897490751,0.577447617894,0.230172684671,0.0289783694,2.01216549215,3.04823591379,1.94672223218,5.2989838136,1.77918996315,4.27222614641,0.653714582563,8.79080768502,1.09290821377,0.0930378359657,61,0.0289783694,0.866875390152,2.40338192221,0.784844561266,0.600067115582,0.566980232089,0.205141702152,2.59231855923,4.0414380337,5.6181506269,6.01803541127,3.15551130582,0.234488984828,0.326303008277,0.445766107964,0.804199188857,0.923000772241,2.1495695108,4.88837940563,2.77411290169,1.0158848355,2.24010505662,1.47842745065,0.184202732569,0.932969560528,1.42067040393,1.34391578023,0.0988517647557,0.967172767769,0.573912881464,1.65314372529,0.630525213854,4.24352648157,0.17967419149,0.0289783694,0.851424864987,1.88536743805,0.77072327511,2.34551803498,0.877116310649,0.925891804534,2.06618308698,0.700749940689,9.37233395521,2.34216081521,0.512244039836,0.163523500548,0.0865282408574,0.170116711861,0.172646878998,41,0.202850465129,0.0289783694,3.0345838202,0.416513497941,1.65260679068,0.23860658028,0.704871607093,1.61418075766,1.97955056476,1.36565284944,1.77946392004,3.52428160028,0.572909248924,0.951725794012,1.29147411313,3.67488905786,1.10664722003,1.42061304599,1.69921398008,2.75914958142,1.58757123429,0.449106411112,1.3664277764,0.115277853607,0.261970154293,0.61008382988,2.87545425127,3.39632525976,3.06004659231,0.125515056163,0.768438148339,4.58555112034,0.118176649878,0.344852792424,2.96214532524,0.179479413856,0.0289783694,0.740982873093,0.179784897139,3.4292733451,1.35931254876,0.767786996739,1.40610994621,2.37090369623,2.73347806774,0.333320926059,0.395637382305,2.30844279017,1.09524753948,1.37691338254,40,5.10439491876,0.644529822738,0.54578242159,2.57945337847,0.818443606643,0.140172968197,0.715335530785,0.439921385755,0.569391788658,1.78440153102,1.91146916002,0.275281947523,2.01273656125,2.38455144908,0.153137043202,0.747883124453,2.0785556565,2.2724422398,1.80443022388,8.2807149743,0.0289783694,1.62088234029,0.295713196948,0.2568072688,1.22972299445,3.06251601832,0.0671351962825,0.0289783694,3.21189347728,0.962904451373,1.04822921716,0.301084044523,0.14137609012,1.46017601981,0.0289783694,0.221757991158,4.55302352535,0.0289783694,3.19209549619,4.71178453976,0.45096322838,0.98421460791,0.33142269848,7.24961058494,1.13639055558,0.0836363475825,2.17893272812,1.84452701498,2.61163900323,0.211536622825
2013,41,0.0289783694,0.271215528929,1.74168694921,0.602521567368,1.39083292775,1.21999094468,0.679956130217,5.69886946662,0.2477354301,0.0289783694,0.0289783694,1.09677913324,2.27143144048,0.233089106751,4.34410986123,5.0654157932,0.597114451107,1.18224512765,0.660242928844,0.875099907983,4.30620367443,1.39729232143,0.34862370632,6.15123311268,3.57768814961,1.1662396154,1.13197049622,0.75865651212,1.36293279727,6.32540081981,0.978866466441,1.32623155306,0.0289783694,0.77079614452,4.07730616663,0.287522014505,0.452411493276,0.955542282749,0.685193324351,0.468950472312,0.272613452178,0.767357648871,8.68859794304,0.921841946485,6.12845660748,0.595349097715,4.78707883707,1.90889175432,0.5457981719,5.741329032,49,0.0631096726612,0.104774790276,7.73135497202,0.948505286949,0.103997268627,0.343695108467,0.184390443361,0.142057498041,3.17842635704,6.19191369864,6.47491196957,3.65345744281,2.60329139617,0.697242491027,2.86081673733,0.184776574949,0.666079639008,2.82373182026,7.72193606742,1.14925892983,0.606399849449,0.0289783694,0.0703306360531,0.347930071127,0.593199740437,0.406234298804,2.0785505034,0.185878201733,1.53018979623,0.359740534261,2.84067347545,1.09422982762,1.04836774606,1.3747646526,0.699168402904,2.64142093984,3.39240813028,0.224937190386,0.938368429508,3.89688970263,0.218977223716,1.10755647259,1.64630655407,6.22814639789,0.912799104549,0.110412018482,0.564653859694,1.02321349394,1.55276421306,0.897700469441,46,0.0289783694,0.344614431193,2.56897392426,0.709369320293,2.89737317432,0.178178110648,0.33340586803,0.293821673746,4.83130576311,5.82098819041,6.37707782107,0.549035284491,0.501183338115,0.131228474383,1.53181088613,0.495052011963,0.523668014657,2.87405782233,1.93373327355,1.31159499776,0.423418857624,0.161785473113,0.365107597824,0.344318051389,0.0908102117957,0.689864506957,4.59740893357,0.695518689335,2.72597585276,1.05113705928,2.73405142077,1.79969536158,3.17603669365,4.5712726675,0.110569958637,2.23332814942,0.976489705367,0.569979132943,0.079047023163,8.03292313658,1.75692079331,1.20807761781,0.0710671165543,8.79835993157,0.49953498805,0.151918753015,9.30687773543,0.302510818804,1.61504940455,2.0961512083,43,0.0926987200047,0.229638503858,0.169751181102,3.82232376094,0.553250908421,0.286182467879,0.844041708184,0.258345222121,1.64211761857,1.15821982095,4.98883942362,0.653963281167,0.887427904849,4.46885647663,3.15591711391,0.21761303767,1.27231918027,2.03841201555,1.00555660724,3.59560071098,3.20328298864,1.77651923797,0.308180364512,0.305156902667,0.770881962544,1.00044790998,0.110935685207,0.2435995185,4.78765246252,2.13526034293,2.02306278826,0.515201122395,0.661902046867,3.62766400126,0.0289783694,3.03006637467,4.46524155997,0.954719445028,3.22754071626,0.823754486647,0.885255466465,0.0289783694,1.7123408511,7.32599455208,1.60898752608,1.16400856161,0.0289783694,0.0289783694,3.88303063457,0.138916238426
2012,34,0.0289783694,0.440287077715,1.16012481984,4.28986135388,0.0691241985382,0.593997151859,2.77787402514,0.869483198076,0.0289783694,0.751046419829,0.108873334179,1.20657260594,0.817887691324,0.304297425103,1.84839304599,7.28516398037,0.642987170235,1.26393786414,0.368842659691,3.32474905553,0.0289783694,1.55756754676,0.241767508753,0.0745151557176,2.0579919402,0.9123634154,2.12795964281,3.77310093588,1.23031773621,5.11834193309,1.06778500369,2.59083772015,1.146248261,2.46378910283,2.73754335009,0.521256347088,0.0289783694,3.86956049626,0.78808331645,0.451846931468,3.26635479741,2.19029166852,9.80460276694,2.77460062831,1.87774618585,2.20923171036,0.153513074879,1.08821522665,0.273880850968,0.281365131974,58,0.0289783694,0.227033139722,3.71205852918,0.643612972636,0.604400033807,0.336817504764,0.793026468195,0.142530823772,0.546732804734,4.20525071187,3.77868450616,1.73912736533,0.218077336183,0.0832843055328,1.77510101342,0.8092482808,0.623939414493,4.68668771236,3.36608816753,0.754602538252,0.295441278605,0.0289783694,0.385848336072,0.115666552374,0.0544842580655,0.45696489826,4.81908930595,0.882727882781,1.43885601721,0.619146068898,2.89007887111,3.03283558798,2.79591358167,1.36386658684,1.88629364474,1.60838347631,1.22413416505,0.304939828631,0.134599378941,4.80691360179,1.30511349793,0.21784455114,1.56437345364,10.4804184414,1.54810726917,0.190636488122,1.17384848958,0.255387642764,2.78078808641,1.71195686116,47,0.0289783694,1.39106201105,3.18230550875,0.598891349355,2.47194612345,5.22127688014,0.37771407894,0.729288192389,0.16938307863,1.04674756311,4.37731722229,0.406632745691,0.508411013645,1.57038087347,0.0289783694,0.0992346365894,2.22868411047,2.10965716918,2.64471087477,1.44602504738,1.62653938005,0.917057198245,0.118069606096,0.925706378562,0.290045732915,0.4244748336,4.51406765221,0.144738604262,4.34382519541,0.100588456404,3.44841972434,1.38666401093,2.76781360338,0.94917137374,0.470209972821,3.5926272154,0.318567980519,1.16806665447,3.30215777281,9.57933734405,2.05349425882,3.50889547137,1.07166843461,7.10082121243,0.453420597451,0.222707492155,0.175392938849,0.705395009015,0.380072597679,0.83638293237,45,1.39426684178,0.204868185358,0.204141546371,3.51042112671,1.63256112351,3.40998807071,0.0289783694,1.66835971084,0.345181376469,4.63765225615,2.110574249,1.41934812617,0.738360244704,1.9248209179,3.09145232613,0.574833406707,0.3902246673,4.55258709175,1.51436833776,3.18480759723,0.617999399958,0.295821340664,0.529394790242,0.533251483738,3.0642259662,1.72378914916,0.1028803783,3.80535389774,4.48108567639,0.981288807136,0.498194310902,0.285945210967,3.71460221492,5.0150098558,0.239251640767,1.41669259186,2.3993961907,0.629300207884,3.23356403014,2.98395060155,0.41927626494,0.0937056645378,1.22870761755,3.52027088418,1.15070362448,0.893341309449,1.38408828273,1.23560427807,2.62625063025,0.119287707964
1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0.0289783694,0.0289783694,0.0289783694,6.95342974451,2.75354046547,0.0289783694,4.19633945675,1.99295430506,0.921663952023,4.52541683073,3.44996679971,11.0543382057,0.0289783694,3.24003154414,0.150757905332,0.200038124677,0.687501080823,3.71891539036,1.77655022671,1.52433295104,6.30552906767,1.25669526299,0.283385616818,0.292416526118,0.0289783694,0.16142104155,0.0844163277818,0.0289783694,8.09547121354,0.0289783694,3.74380352168,0.388286187177,0.101488764955,8.45415925679,0.153411702555,0.711637038436,0.452908546086,0.554911886073,0.519527261595,7.56862286511,1.13912373221,0.0289783694,0.335530536177,11.7081933073,1.52052533648,2.63314204158,0.850900763727,0.591520439177,1.96996591312,0.0289783694
1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0.0289783694,0.558849791729,0.340101046663,1.94165254846,3.19598074637,1.86150757857,1.89106819008,0.473434356688,0.672930145542,2.51561538866,0.625488238621,2.82570671119,2.74373853757,0.0289783694,0.131828997308,1.84105572849,0.931011714525,1.92984145472,0.293512259962,1.7338001179,0.479814959521,0.0289783694,0.0289783694,0.162566004579,3.73118429691,1.09229863294,0.372487220471,0.514654337442,0.0289783694,6.59842205732,0.446732106758,0.730886528383,0.753941171471,0.401413120808,5.6922599249,0.913806648,1.64816275594,0.231533066758,9.8266720153,0.0289783694,2.49013228519,1.54236791755,2.01399234372,2.77320326793,7.45735129387,5.02926415097,0.471373124733,0.0289783694,0.0289783694,0.08544873035,29,0.313834049076,1.00225544225,1.81174345421,3.07868374796,6.01113686536,0.0289783694,3.09888823537,0.207544615024,0.203005995355,0.10166724521,7.27188542496,0.778577757293,0.447270118803,1.87510323372,0.743679408207,0.851373607572,1.77721869279,1.76870461286,0.648465595331,5.62049613845,5.09464755989,0.2476566556,5.03558074193,2.18165864936,1.15183126632,1.1283125835,6.25266309803,0.215113715555,4.93556964477,0.6669674178,1.36720827143,1.03283564352,1.11939298784,4.41622485966,0.223858488672,0.261969017238,0.987046001393,0.366098090897,0.222227509241,5.63553649364,0.459591001872,0.0289783694,3.02044590851,15.2020853426,1.63479177372,0.665450209714,1.66986087795,0.0289783694,1.44756822608,1.28067087851
