Year,ICFP # of papers,ICFP Topic 0,ICFP Topic 1,ICFP Topic 2,ICFP Topic 3,ICFP Topic 4,ICFP Topic 5,ICFP Topic 6,ICFP Topic 7,ICFP Topic 8,ICFP Topic 9,ICFP Topic 10,ICFP Topic 11,ICFP Topic 12,ICFP Topic 13,ICFP Topic 14,ICFP Topic 15,ICFP Topic 16,ICFP Topic 17,ICFP Topic 18,ICFP Topic 19,ICFP Topic 20,ICFP Topic 21,ICFP Topic 22,ICFP Topic 23,ICFP Topic 24,ICFP Topic 25,ICFP Topic 26,ICFP Topic 27,ICFP Topic 28,ICFP Topic 29,ICFP Topic 30,ICFP Topic 31,ICFP Topic 32,ICFP Topic 33,ICFP Topic 34,ICFP Topic 35,ICFP Topic 36,ICFP Topic 37,ICFP Topic 38,ICFP Topic 39,ICFP Topic 40,ICFP Topic 41,ICFP Topic 42,ICFP Topic 43,ICFP Topic 44,ICFP Topic 45,ICFP Topic 46,ICFP Topic 47,ICFP Topic 48,ICFP Topic 49,ICFP Topic 50,ICFP Topic 51,ICFP Topic 52,ICFP Topic 53,ICFP Topic 54,ICFP Topic 55,ICFP Topic 56,ICFP Topic 57,ICFP Topic 58,ICFP Topic 59,ICFP Topic 60,ICFP Topic 61,ICFP Topic 62,ICFP Topic 63,ICFP Topic 64,ICFP Topic 65,ICFP Topic 66,ICFP Topic 67,ICFP Topic 68,ICFP Topic 69,ICFP Topic 70,ICFP Topic 71,ICFP Topic 72,ICFP Topic 73,ICFP Topic 74,ICFP Topic 75,ICFP Topic 76,ICFP Topic 77,ICFP Topic 78,ICFP Topic 79,ICFP Topic 80,ICFP Topic 81,ICFP Topic 82,ICFP Topic 83,ICFP Topic 84,ICFP Topic 85,ICFP Topic 86,ICFP Topic 87,ICFP Topic 88,ICFP Topic 89,ICFP Topic 90,ICFP Topic 91,ICFP Topic 92,ICFP Topic 93,ICFP Topic 94,ICFP Topic 95,ICFP Topic 96,ICFP Topic 97,ICFP Topic 98,ICFP Topic 99,OOPSLA # of papers,OOPSLA Topic 0,OOPSLA Topic 1,OOPSLA Topic 2,OOPSLA Topic 3,OOPSLA Topic 4,OOPSLA Topic 5,OOPSLA Topic 6,OOPSLA Topic 7,OOPSLA Topic 8,OOPSLA Topic 9,OOPSLA Topic 10,OOPSLA Topic 11,OOPSLA Topic 12,OOPSLA Topic 13,OOPSLA Topic 14,OOPSLA Topic 15,OOPSLA Topic 16,OOPSLA Topic 17,OOPSLA Topic 18,OOPSLA Topic 19,OOPSLA Topic 20,OOPSLA Topic 21,OOPSLA Topic 22,OOPSLA Topic 23,OOPSLA Topic 24,OOPSLA Topic 25,OOPSLA Topic 26,OOPSLA Topic 27,OOPSLA Topic 28,OOPSLA Topic 29,OOPSLA Topic 30,OOPSLA Topic 31,OOPSLA Topic 32,OOPSLA Topic 33,OOPSLA Topic 34,OOPSLA Topic 35,OOPSLA Topic 36,OOPSLA Topic 37,OOPSLA Topic 38,OOPSLA Topic 39,OOPSLA Topic 40,OOPSLA Topic 41,OOPSLA Topic 42,OOPSLA Topic 43,OOPSLA Topic 44,OOPSLA Topic 45,OOPSLA Topic 46,OOPSLA Topic 47,OOPSLA Topic 48,OOPSLA Topic 49,OOPSLA Topic 50,OOPSLA Topic 51,OOPSLA Topic 52,OOPSLA Topic 53,OOPSLA Topic 54,OOPSLA Topic 55,OOPSLA Topic 56,OOPSLA Topic 57,OOPSLA Topic 58,OOPSLA Topic 59,OOPSLA Topic 60,OOPSLA Topic 61,OOPSLA Topic 62,OOPSLA Topic 63,OOPSLA Topic 64,OOPSLA Topic 65,OOPSLA Topic 66,OOPSLA Topic 67,OOPSLA Topic 68,OOPSLA Topic 69,OOPSLA Topic 70,OOPSLA Topic 71,OOPSLA Topic 72,OOPSLA Topic 73,OOPSLA Topic 74,OOPSLA Topic 75,OOPSLA Topic 76,OOPSLA Topic 77,OOPSLA Topic 78,OOPSLA Topic 79,OOPSLA Topic 80,OOPSLA Topic 81,OOPSLA Topic 82,OOPSLA Topic 83,OOPSLA Topic 84,OOPSLA Topic 85,OOPSLA Topic 86,OOPSLA Topic 87,OOPSLA Topic 88,OOPSLA Topic 89,OOPSLA Topic 90,OOPSLA Topic 91,OOPSLA Topic 92,OOPSLA Topic 93,OOPSLA Topic 94,OOPSLA Topic 95,OOPSLA Topic 96,OOPSLA Topic 97,OOPSLA Topic 98,OOPSLA Topic 99,PLDI # of papers,PLDI Topic 0,PLDI Topic 1,PLDI Topic 2,PLDI Topic 3,PLDI Topic 4,PLDI Topic 5,PLDI Topic 6,PLDI Topic 7,PLDI Topic 8,PLDI Topic 9,PLDI Topic 10,PLDI Topic 11,PLDI Topic 12,PLDI Topic 13,PLDI Topic 14,PLDI Topic 15,PLDI Topic 16,PLDI Topic 17,PLDI Topic 18,PLDI Topic 19,PLDI Topic 20,PLDI Topic 21,PLDI Topic 22,PLDI Topic 23,PLDI Topic 24,PLDI Topic 25,PLDI Topic 26,PLDI Topic 27,PLDI Topic 28,PLDI Topic 29,PLDI Topic 30,PLDI Topic 31,PLDI Topic 32,PLDI Topic 33,PLDI Topic 34,PLDI Topic 35,PLDI Topic 36,PLDI Topic 37,PLDI Topic 38,PLDI Topic 39,PLDI Topic 40,PLDI Topic 41,PLDI Topic 42,PLDI Topic 43,PLDI Topic 44,PLDI Topic 45,PLDI Topic 46,PLDI Topic 47,PLDI Topic 48,PLDI Topic 49,PLDI Topic 50,PLDI Topic 51,PLDI Topic 52,PLDI Topic 53,PLDI Topic 54,PLDI Topic 55,PLDI Topic 56,PLDI Topic 57,PLDI Topic 58,PLDI Topic 59,PLDI Topic 60,PLDI Topic 61,PLDI Topic 62,PLDI Topic 63,PLDI Topic 64,PLDI Topic 65,PLDI Topic 66,PLDI Topic 67,PLDI Topic 68,PLDI Topic 69,PLDI Topic 70,PLDI Topic 71,PLDI Topic 72,PLDI Topic 73,PLDI Topic 74,PLDI Topic 75,PLDI Topic 76,PLDI Topic 77,PLDI Topic 78,PLDI Topic 79,PLDI Topic 80,PLDI Topic 81,PLDI Topic 82,PLDI Topic 83,PLDI Topic 84,PLDI Topic 85,PLDI Topic 86,PLDI Topic 87,PLDI Topic 88,PLDI Topic 89,PLDI Topic 90,PLDI Topic 91,PLDI Topic 92,PLDI Topic 93,PLDI Topic 94,PLDI Topic 95,PLDI Topic 96,PLDI Topic 97,PLDI Topic 98,PLDI Topic 99,POPL # of papers,POPL Topic 0,POPL Topic 1,POPL Topic 2,POPL Topic 3,POPL Topic 4,POPL Topic 5,POPL Topic 6,POPL Topic 7,POPL Topic 8,POPL Topic 9,POPL Topic 10,POPL Topic 11,POPL Topic 12,POPL Topic 13,POPL Topic 14,POPL Topic 15,POPL Topic 16,POPL Topic 17,POPL Topic 18,POPL Topic 19,POPL Topic 20,POPL Topic 21,POPL Topic 22,POPL Topic 23,POPL Topic 24,POPL Topic 25,POPL Topic 26,POPL Topic 27,POPL Topic 28,POPL Topic 29,POPL Topic 30,POPL Topic 31,POPL Topic 32,POPL Topic 33,POPL Topic 34,POPL Topic 35,POPL Topic 36,POPL Topic 37,POPL Topic 38,POPL Topic 39,POPL Topic 40,POPL Topic 41,POPL Topic 42,POPL Topic 43,POPL Topic 44,POPL Topic 45,POPL Topic 46,POPL Topic 47,POPL Topic 48,POPL Topic 49,POPL Topic 50,POPL Topic 51,POPL Topic 52,POPL Topic 53,POPL Topic 54,POPL Topic 55,POPL Topic 56,POPL Topic 57,POPL Topic 58,POPL Topic 59,POPL Topic 60,POPL Topic 61,POPL Topic 62,POPL Topic 63,POPL Topic 64,POPL Topic 65,POPL Topic 66,POPL Topic 67,POPL Topic 68,POPL Topic 69,POPL Topic 70,POPL Topic 71,POPL Topic 72,POPL Topic 73,POPL Topic 74,POPL Topic 75,POPL Topic 76,POPL Topic 77,POPL Topic 78,POPL Topic 79,POPL Topic 80,POPL Topic 81,POPL Topic 82,POPL Topic 83,POPL Topic 84,POPL Topic 85,POPL Topic 86,POPL Topic 87,POPL Topic 88,POPL Topic 89,POPL Topic 90,POPL Topic 91,POPL Topic 92,POPL Topic 93,POPL Topic 94,POPL Topic 95,POPL Topic 96,POPL Topic 97,POPL Topic 98,POPL Topic 99
1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2.36916212159,0.298038898226,0.0449397647421,5.90947152619,1.02937707136,0.0449397647579,0.136344314516,1.99066942664,1.84753291336,0.206435276153,0.112842562505,2.37668482809,0.421710477084,1.42450469527,0.178383172953,0.128814274479,0.957982606395,1.37613797077,0.159474990726,0.660440152705,0.272943453179,1.52477026903,0.547739768042,0.206405987795,0.584343504389,4.82330567544,0.106158768995,0.0449397647474,1.03117164751,0.120102314937,3.96016213525,0.112971564121,0.248901927368,0.691067929363,1.90226619911,0.752868564189,4.61299178945,2.36681191646,0.130801021816,0.170996765205,0.0449397647316,0.0449397647211,2.36051231182,2.37987741005,1.1443596126,0.503942720811,2.141804278,0.492523804132,0.6188261428,0.162207821342,0.135257360505,0.850652715737,0.0449397647789,0.336458244653,0.183367089547,0.0449397647684,0.251463286574,3.95193164549,1.46752704374,1.21720885453,0.0449397647632,0.840115009784,0.168681704205,1.65912037103,0.221119590095,1.46392313437,1.19368369083,0.185838055753,0.659412174858,0.0449397647263,0.558093623389,0.733521024632,0.130801021816,0.674985252174,0.534292535137,5.67121901357,0.377355513616,0.0449397647368,0.0449397648053,0.752846306358,0.802526265558,1.24154261126,0.0449397647579,0.0449397647263,3.79082865945,0.384706491679,0.305351636916,1.28823571945,0.578460851832,4.63962912571,4.19906168128,0.0449397647316,0.276761240505,0.325247853574,0.695616318795,0.0449397647474,0.794438389679,0.0449397647263,2.72632042405,0.636706645979
1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0.413821880971,0.0449397647333,0.196121336073,2.11855989362,0.357391470238,0.684895772558,0.0972798257292,1.09004967113,0.469910995308,0.0965167146708,0.540571307515,0.06948537245,5.03863730411,1.03463222141,6.47732304746,1.1607745714,0.402489403221,0.973892491162,0.346535127315,1.57323946111,0.267367774567,0.942696934667,0.729189663744,0.830496655667,2.61719066083,0.751667561194,0.370663052021,0.121958052919,0.161466784237,1.36512042785,0.378453178227,0.220513915744,0.228331659431,0.368773374858,1.61308966594,0.375911397142,0.524000300379,0.378199890027,1.77812097906,0.578457501704,2.78465173884,0.04493976475,9.7140721452,1.16278137251,0.662953935148,0.637556352462,0.24640485341,6.18092514903,0.333829642138,0.284604861035,0.243865062952,0.651577728517,0.159340216854,1.39005816138,0.334285241921,0.24323685494,0.459298744992,0.0994303302667,1.48204559709,1.15249369324,0.333970552452,0.37612532666,0.499297745375,1.16219928335,2.33231846302,0.757945844048,5.67215566649,1.57736545431,0.836828752367,0.0449397647688,0.449817665208,0.437367743992,1.77812097906,0.9511320476,2.7519309102,4.2822950755,0.169993059106,0.0449397647313,1.35767440121,0.381189366023,3.90085970078,0.0716852499479,0.110088795467,0.131287149635,1.73572947203,0.459355014081,0.328004683867,1.67294922356,0.178058857912,0.79504421485,5.72210484723,0.167127034515,0.106399448292,0.281552740465,0.737952655019,1.28076064542,0.0769761202521,1.82577307164,3.45452168958,0.161382814333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1.1517631146,0.0449397647483,0.687440827034,1.24090955453,1.35708384215,0.93236381839,0.344342175817,1.59536134431,1.74335440787,1.19350255983,0.535428955862,0.206077431562,0.937938865448,3.04961963423,0.0449397647793,0.664074128276,0.205815274193,2.01186516846,0.61756955659,0.30903103761,0.383267613217,0.769554573552,1.46093676256,5.06019601759,0.674608532621,0.808431256621,0.287561564779,0.0449397647655,0.214357359007,0.0866888309276,1.42104211453,0.396447595448,0.571624962462,0.348048039569,0.0449397647724,0.244438166872,2.18572413104,0.0925095724172,0.0449397647483,3.9663758558,0.0957331636586,0.0449397647414,0.0449397647552,2.29415530022,0.324822642128,0.0973206076103,0.167015551348,0.587536149666,0.58607037459,0.446431901497,2.21528387891,0.503535142103,0.646584369652,0.474120053183,1.39452626753,0.883807274983,0.161804818076,1.66833292579,0.044939764731,0.656759657476,0.0449397647586,0.980768899748,0.713371174476,1.18423224751,0.0449397647517,1.14698273489,0.742834993448,0.724030144652,1.07139737638,0.670880660186,2.50574557054,0.450402734328,0.0449397647483,0.63475250669,3.15634709226,6.02654689208,0.756093732603,0.135760770821,2.13819589703,2.15576783565,0.044939764731,1.87161725272,1.66671281991,0.167616199007,5.60289678116,0.772303046172,0.346220835024,0.0832890288966,0.17932509729,0.651887177824,0.316129904276,0.268689713972,2.71522253194,0.3246850572,1.2235985192,0.0449397647655,3.64452497539,2.23185075309,3.25314845103,1.71259746572
1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0.432964092958,0.163245627721,0.0949298624583,0.504842029796,4.25644004083,0.688808912946,1.63074186602,0.666006762967,3.1469929823,0.316503953175,0.645220562438,0.544702173829,0.242914040825,1.10368475373,0.044939764775,0.388568575633,0.470749323379,2.01546361803,0.797258626021,0.714859176704,0.0449397647792,0.715664343758,5.08341467604,0.764485533758,0.117029604529,0.452271321796,0.620127658342,0.218612712471,4.75101519064,0.144845790842,0.180545328083,0.700220668604,0.494823137317,5.95103808501,0.26175060645,1.05880437115,0.0449397647792,0.512962921213,0.0449397647417,0.205354575613,0.0449397647375,0.251253223775,0.341864123867,1.65840690499,0.206568922133,0.0449397647292,0.103596294758,1.8057563946,0.691133383004,0.137230467925,2.63145648508,0.851890803679,0.315297914571,0.127048489654,2.84876374485,2.94543239027,0.39579244465,3.35920108666,3.18008478139,0.653663736283,0.226315282121,0.367395810721,1.01526327911,0.726689506317,0.0449397647625,2.66341682668,0.940672417029,0.603681303667,0.647466483354,0.0449397647333,1.15291586675,0.211856795412,0.0449397647417,0.88644715665,4.20050153442,2.6036524694,1.25148554433,0.21748844345,0.0449397647625,1.22982962315,0.713953991608,1.3486708966,0.0449397647583,0.105521115571,7.3004040256,0.540292433412,0.0917425988417,3.0406747444,0.164415807796,0.719204504854,0.408438336567,0.219658052942,0.769285842092,0.930886130892,1.68690400535,0.754372448308,2.01444953196,2.20547161057,1.03858646964,1.52265640207
1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1.29873308671,0.130433803423,0.0449397647682,1.68270009305,0.4247767887,0.616337960173,0.0449397647455,0.529336861745,0.201697195064,0.183092483423,0.727641110468,0.0449397647409,2.52680270414,1.5400238721,1.22504375846,0.277667827895,0.541539504664,1.10442375246,0.174661574791,0.253039983514,1.12074646239,0.19402032905,1.24752207625,2.31412827915,1.65487988271,3.98387913441,0.477496492177,0.0449397647773,5.22116646802,0.0449397647318,0.240836393318,0.200807299264,0.102524411795,4.49859163223,0.0449397647455,1.36656619466,1.85709014784,0.524398011195,1.42812777535,0.470654381291,0.0911023514364,0.0449397647455,2.83652055227,2.87630554899,0.04493976475,0.310270212409,0.0449397647455,2.37784946999,0.584297457164,0.0449397647273,0.479254152705,0.749942305627,0.0449397647636,0.102078797109,1.03808420113,0.334336497082,0.337986163223,0.0449397647636,0.588220999432,0.328383218032,0.0449397647818,0.649029780636,7.75204142618,0.924756375482,0.0936449575909,1.23856044168,0.107103991795,1.72059338195,0.671844530673,0.0449397647409,0.540552640441,1.62007221251,1.42812777535,0.822264506545,0.0449397647409,6.46489748259,0.578667459732,9.88501910772,0.136581999245,2.30918113104,0.304223582177,1.94411571031,0.0449397647545,3.02297612783,1.57980301836,0.559607021527,0.296845141027,2.24866781169,0.222891250655,0.213398963927,0.641371175218,0.115137391268,0.672148945795,0.456732106873,1.28112076427,0.04493976475,0.525893185736,2.19169982486,2.10545298872,4.2562293267
1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0.0945881091227,0.389969973586,0.0449397647591,7.04178785758,1.20472305102,0.827275480709,0.395015550082,1.05587142054,2.79268245623,0.10062283405,0.259342785036,0.143461070709,4.30103694779,2.25418879763,5.1082837106,1.06184342836,1.01875325366,0.752980898305,0.9058916625,1.3146246215,0.0449397648273,0.532283237495,0.431572247073,0.0449397647864,0.134913779755,0.997998911941,1.19237083472,0.337004423664,0.0962497680409,1.93926439582,1.49192965266,0.621042061123,0.04493976475,1.00669948185,0.774944893136,0.233074870532,0.389406221995,0.610448779541,0.1093371449,0.36640254215,0.0964723132045,0.0449397647591,4.96815255482,2.14688794224,0.164048074005,0.155625214655,2.03078567243,2.07452136854,0.3240688944,0.0449397647864,0.267103055527,0.855222536691,3.88953497611,1.4089949305,0.725736149841,0.0813409406545,0.245894054282,0.321502165582,2.90711761902,0.60674610365,0.204149905941,0.349824250545,0.644827143332,0.868252781645,0.306928407509,0.374675460036,3.94901443552,3.54889888904,0.965911212195,0.0449397647364,0.0449397647545,0.304816187477,0.1093371449,0.881169351459,0.923532714641,4.05158938504,0.166625947286,0.509125998041,0.117731197886,1.5135042905,0.439382992332,0.738506362905,0.190687810618,0.670753908932,2.34253467905,0.428791723141,3.58965094149,4.8838961716,0.940255401564,0.820712355527,0.5847038643,0.04493976475,0.0991147620864,0.455633043236,2.20379258343,0.4728694281,0.0974748443045,0.461961220505,4.33680641563,0.120797290477
1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0.705540330745,0.308201868876,1.18677722383,2.24461366216,0.741220867566,5.04657956889,0.0870691123483,4.01186912114,0.217183327676,0.52089618339,0.458735425697,0.0449397647517,4.08368675219,1.92037512989,0.0449397647759,0.699953119414,0.494298743093,0.733488210769,0.467202140683,1.65191293434,0.974812219448,1.89551064846,2.51142458369,1.04367032893,0.6820771145,0.850852491762,0.366130829117,0.190871659572,0.365839235059,0.443561191186,1.04019890117,0.181968581569,0.134895096483,1.33057251005,1.75722747019,1.38236146124,1.84050182073,0.194191726166,0.350162600317,0.654499144634,3.74006561566,0.0449397647414,8.81690542774,2.24088175707,0.62891833329,1.0878122552,0.15216421709,0.417480415952,0.394203996834,0.354118316414,2.16808766929,1.05435355739,0.231624404759,0.992576706893,0.706637942955,2.4208609301,0.356972980248,0.0923433039759,1.84278973694,0.838182750993,0.0898485088069,0.986805577759,0.3344590087,0.859985884576,2.10784671818,0.299320567676,0.542082316976,7.33735819238,1.39245173451,0.100700107003,0.0449397647621,0.6087286468,0.350162600317,0.367955618552,1.0586748017,7.4819502739,0.391980161686,0.0449397647345,0.0449397647759,4.90042157206,5.76195125174,0.473152664179,0.0449397647621,0.44360930911,1.84602218637,0.492372834786,0.534519055603,4.76385034116,0.0449397647517,0.74662912161,3.28652954183,0.241842060376,0.63976784289,0.820537710659,1.50935440999,4.91860058038,0.18809232391,0.143159177307,0.6947046054,1.49042773229
1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0.109942452793,0.0449397647889,2.00080135484,4.03779797454,0.180934960585,0.0449397647407,0.488337172504,0.776374680715,0.398352369589,0.252523117893,2.08289700413,0.218943020463,0.111028163689,1.0965071249,2.55427004976,0.669639420056,0.759904321607,0.636219449767,1.08921800172,0.869483272211,0.907819007478,3.35558674,1.04712954706,0.471362379504,0.39720673603,0.905799527126,0.181532862352,2.61881137028,1.44122013023,0.156721137667,1.01886457869,0.520271707285,0.301994922974,1.22939267846,1.29803012124,1.51726218171,1.63216306261,0.172931164211,0.0854500426333,0.275583649956,0.307964862459,0.0449397647481,0.433969310248,1.70085916806,0.0449397647593,0.866444568752,0.0449397647481,0.664300972648,0.470409750233,0.38246204163,2.32714532377,0.678701230596,1.8674377489,0.0895448526037,0.0449397647778,0.66640606567,0.228660541274,0.236378291467,0.2678257614,0.362440408204,0.451242436096,2.40678809477,0.72088529123,0.296089715567,0.442258568941,0.89741854347,0.0449397647444,0.474376991078,0.331188735244,0.553477206748,0.620934297485,2.0512539503,0.0854500426333,0.260825608263,0.0449397647593,3.82211751459,0.46972494693,6.49250365871,0.158089781067,1.69330427559,0.1795620791,2.21912737134,0.0449397647519,1.13729644675,1.67784307389,0.319676627107,0.0850274788148,0.335957070163,2.02925654579,2.43330609517,4.02098900315,0.0951510455704,1.3924573208,0.167475222881,0.986094651915,0.0449397647667,0.763302158304,2.88357244365,0.0449397647556,4.21894899999
