Year,PLDI # of papers,PLDI Topic 0,PLDI Topic 1,PLDI Topic 2,PLDI Topic 3,PLDI Topic 4,PLDI Topic 5,PLDI Topic 6,PLDI Topic 7,PLDI Topic 8,PLDI Topic 9,PLDI Topic 10,PLDI Topic 11,PLDI Topic 12,PLDI Topic 13,PLDI Topic 14,PLDI Topic 15,PLDI Topic 16,PLDI Topic 17,PLDI Topic 18,PLDI Topic 19,POPL # of papers,POPL Topic 0,POPL Topic 1,POPL Topic 2,POPL Topic 3,POPL Topic 4,POPL Topic 5,POPL Topic 6,POPL Topic 7,POPL Topic 8,POPL Topic 9,POPL Topic 10,POPL Topic 11,POPL Topic 12,POPL Topic 13,POPL Topic 14,POPL Topic 15,POPL Topic 16,POPL Topic 17,POPL Topic 18,POPL Topic 19
2015,0,,,,,,,,,,,,,,,,,,,,,54,4.00272967423,8.14525810599,8.03296457683,0.165004988924,1.90451432346,12.240056933,4.14714051978,0.487519192463,0.305889585819,5.2444176582,2.23790942207,0.844732772154,1.82808225568,5.04715173999,9.38659591261,0.525235828276,11.558463463,7.49328856568,6.63256977878,7.41572537206
2014,58,1.89747012268,3.5847787857,2.192886677,4.91720460966,0.685599043419,5.40342287649,6.97551878212,8.42964144021,1.74198965459,6.25646486566,1.54075653276,9.73519950288,9.10749888494,2.45285714565,10.4281027123,1.94561767261,1.69179917633,9.82167507725,11.5040176367,0.187155600328,54,1.42630849526,6.35979986159,8.06005391873,0.747862044639,1.87389853693,7.29477253072,2.76641275594,2.4568864539,1.13558937217,4.32692649181,8.61627282211,3.79740651521,2.23181608958,5.11725033998,5.2051239588,0.0988686820907,8.61385058962,12.0416545893,1.4179874437,7.87132399176
2011,54,4.39586689205,2.1764569043,0.679519704989,2.91925073042,8.94431308674,4.18269677851,4.25201226056,3.03466954347,2.59689387454,4.29657846549,4.05545089799,6.88501512271,9.1818467369,4.28194997795,5.77875311177,1.76744771864,4.0502558084,14.9671290956,21.1300005465,0.995069337343,51,4.17854076386,6.26242545635,2.0137621725,1.8898045986,1.37895026535,4.19043027172,9.07730110097,1.06764203535,2.11115016455,9.0422215918,5.65107041132,1.7668461104,3.76702673888,6.67707869555,2.74364905542,0.0871975367686,8.11891936323,10.5320125642,9.97920425601,2.21459267957
2010,41,5.40497223756,1.93416920744,2.07473332627,1.16667752965,3.08353766104,6.78127628334,6.43044208401,14.9242247453,4.06807374594,5.58884188512,0.788941300295,12.1341299328,6.70146777775,4.57647007899,11.5889574791,2.66817808838,4.78292048679,6.67075410491,16.082317885,0.790370791285,40,0.0267069779,4.5688308277,7.22293171698,0.0267069779,1.42628696461,14.4112602886,2.47579442747,0.5844270972,1.94097375419,2.7415208646,3.19198696959,0.225811140005,5.68776538702,11.0894203706,2.9838782007,2.181593135,12.8566831506,16.9151826933,9.44122636496,4.13515224894
2013,47,2.8751568836,2.25570662627,2.10027487499,3.06737864708,3.28831750251,3.21808204785,8.42055401581,7.62741750399,2.97532781013,3.90699700914,4.92394746183,5.29729856068,7.41144994381,3.05162718833,9.89693992929,2.60956167904,5.38229245534,4.61786835078,11.7258260507,1.71190225076,47,3.9818524619,3.99717710639,11.5345890488,0.938359403796,0.27282931893,4.39662418583,0.0785514238894,1.40684472509,0.379977937304,2.96161129575,7.84558888161,1.98406213254,5.40655384945,14.1323019978,5.59641337091,2.76658691436,3.61233978243,5.23870184478,5.16907924599,8.195796758
2012,47,1.02252415966,0.893923949006,1.01176768987,0.0267069779,8.61775642306,3.59749821186,8.05953295708,14.3922820914,1.8061920609,6.4676700409,0.353869866211,8.99322856506,6.76675532009,3.61875226571,7.62638510301,1.953210792,4.14180170517,6.90830218981,14.3102747885,0.838044826251,47,3.68742722769,8.26991734667,9.09380574529,2.6378570895,0.311405983243,8.34986726658,1.58739488409,0.207467572647,4.25154092777,2.51348131377,4.68177777113,1.14718975557,1.80939023634,5.70380163291,11.5490858892,0.90666396587,6.19801211257,5.94570771145,8.54128699478,4.71552621592
2005,28,0.54912725015,0.0267069779,0.0267069779,0.583421075704,14.4697110709,3.3693945202,2.95195404984,20.5139578996,6.03935346912,2.63637625193,0.0267069779,11.6447214725,2.7114698171,0.200328661954,15.3375953216,0.164141533196,6.70028868214,4.02007907425,14.4554235744,0.392389185325,30,1.49560110213,5.16361520155,2.64208520722,1.50482066883,0.59207406854,3.50475265551,5.97126938387,0.0267069779,8.10670238372,5.51830706654,6.43180813501,3.7003249516,2.63139448191,7.57103797003,2.97017788555,1.06066487379,11.3715631151,2.25940802288,2.21254228318,3.59928312303
1991,27,0.310333036374,0.0842151409444,0.1100292865,0.246655108163,0.950691882815,0.0267069779,0.178277129337,0.508188459381,0.0267069779,0.107475582993,0.117346963004,0.545225496419,0.746929545341,0.0267069779,0.0952385815111,0.588487304726,0.211892163085,0.0267069779,0.118169138233,0.0637123831111,30,0.59696828903,0.406879360663,0.795006160617,0.0600403112333,0.21497093888,0.0267069779,0.208148804857,0.056663615,0.126706976673,0.223428555607,0.272204455007,0.0669838397867,0.0267069779,0.11725400871,0.148531370823,0.163416843043,0.989538877937,0.0267069779,0.16331873352,0.343957482877
1990,28,15.5039038813,1.90748771885,0.0267069779,7.42944968378,4.24610384624,0.0267069779,5.62457561,4.70493084173,5.62042200453,1.3755532811,1.54707248492,3.82024753072,5.77565849017,0.0623980012786,2.09756998888,3.94480324946,4.27585186561,1.48878618609,1.09495327624,2.46095766126,30,4.21372564524,2.44439790767,11.9693046183,3.00183095446,3.58711807156,0.779722679503,0.63122419495,0.0267069779,4.1709966354,6.5517015903,2.31546040412,3.62410453468,0.341814592397,6.65809189579,1.08170615285,2.2267069779,8.28261092653,0.0267069779,0.0267069779,7.64016750929
1993,28,4.92628936404,0.0267069779,1.98458472455,3.92187000625,15.0201642042,1.65935280899,5.80180412298,4.70233407349,3.43605826345,3.04085713849,0.184099002414,4.59000897815,7.5906730363,1.02961240974,0.0267069779,2.58128218739,2.92501552028,0.437434845043,3.49823348473,1.29390857446,42,5.2566948884,3.4062586709,10.5031204658,2.97546338521,3.95587646863,0.170823748221,6.23895146624,0.0267069779,1.93715735474,3.1285098219,2.7683226016,0.63935606041,2.81864488025,1.0624854508,1.32542366175,1.23672224691,11.9084873596,0.481093941967,1.95878269792,3.59240026594
1992,29,4.68473184743,1.99973920582,0.0267069779,4.67294146263,14.3055990457,0.0267069779,6.50766422384,0.71511318511,4.27333586944,5.78914395153,0.876844972731,3.74561614677,15.4195699393,0.0267069779,0.0267069779,5.57404588422,0.117054206352,2.55690888382,0.486713882203,1.8747027325,30,3.10069127701,3.12183430874,3.09399541421,6.11477973908,3.89404397301,0.0267069779,0.419501807807,0.0267069779,4.96100825382,2.37846071136,1.73881232016,1.6267069779,1.36132617909,1.73841149836,0.3267069779,5.11683394706,14.648588405,0.609756353633,0.7017615459,10.8275059121
1995,27,5.31901479827,0.321476854578,0.190028182504,0.0267069779,23.8838237252,0.151376465511,7.30465094882,4.08051405829,6.51276494574,2.42757321539,0.0812940218889,3.58226253346,13.7285272341,0.0267069779,1.75124025236,4.01792628572,1.27035336882,0.0267069779,0.0267069779,0.0267069779,34,5.77344650422,10.2704880621,4.69471473974,5.92664608641,1.73355580794,1.11689928612,4.97765556989,0.589875557597,1.35150217336,3.04186384007,4.0816634307,1.35934698214,3.35781123761,1.82527053351,2.90609930596,0.760449742068,10.6641321903,2.44700821611,1.21292144029,5.64867120474
1994,29,7.71852524876,0.326295576079,1.24731910498,2.69963212168,19.0485814132,0.0911792063069,13.4951580213,7.38102411986,2.09904314933,0.0267069779,0.6040234977,1.78259331653,15.2578869669,0.0267069779,0.0267069779,1.88024611729,2.38368643798,2.66154878039,0.494092493017,1.93835546666,38,5.7291073936,4.20285773644,12.8138342601,3.31084712708,6.88702820431,2.43837349721,2.18430945201,0.336065307679,4.24113821859,3.50602891899,2.09075784897,0.924359110411,1.46337886463,2.40652331885,0.412322645568,1.46311080891,6.67305167454,0.0267069779,0.576195779771,4.29551083339
1979,0,,,,,,,,,,,,,,,,,,,,,26,13.5109758689,4.06943987925,3.36693059297,7.85563971436,0.637160174569,0.0267069779,2.71626500008,0.0267069779,1.77705680827,2.42059158177,5.57309743227,0.0267069779,1.66359467201,2.02477376602,1.76644671887,8.26888480932,1.91384239219,23.0341072815,0.0267069779,8.9438895694
1978,0,,,,,,,,,,,,,,,,,,,,,26,43.174355228,3.10761921827,1.68612614919,3.29865989338,6.25261321317,0.187231857654,0.164135368765,0.0267069779,0.586110128931,4.44323455314,3.2084925642,0.0267069779,5.85972899164,0.0267069779,0.545184415231,4.22002951213,3.57079654425,7.23194017261,0.351289662219,4.33570192072
1999,25,1.54689692463,0.0267069779,0.0267069779,5.74871490951,14.7699307552,0.0267069779,8.52238990205,20.1351669748,1.45313088239,0.185850082056,0.0267069779,6.91311311974,17.0026408381,0.0267069779,2.17354441997,3.9647714099,3.43335148578,0.722963815276,2.16143217112,0.0267069779,24,0.0267069779,0.130542999667,0.579799951533,0.485040311233,0.0267069779,0.764933356504,0.309290683179,0.220747803467,0.15175563115,0.131204289467,0.182419562613,0.1822650523,0.102416864604,0.0267069779,0.0267069779,0.404372966096,0.984133572833,0.203307979254,0.0267069779,0.110040311233
1976,0,,,,,,,,,,,,,,,,,,,,,19,10.3801317337,3.54275913204,0.823911878332,8.70517008504,1.84759328834,0.0267069779,0.135543970932,0.258714686447,0.0267069779,0.703746335011,0.0267069779,0.0267069779,3.58326189135,0.0267069779,6.25783698281,11.5608885236,0.122877483047,12.378394178,0.879437005084,2.9571796
1975,0,,,,,,,,,,,,,,,,,,,,,22,21.5874884776,8.1804769625,0.413957545186,4.45477356849,0.933674421091,2.8587524524,0.0267069779,0.0267069779,0.0267069779,1.59534640985,2.72531038558,0.747982700168,0.897917377823,0.0267069779,1.35088580108,4.16307061426,0.242385525932,6.6798764581,0.0267069779,4.29597869565
1996,27,4.05848301589,1.71577961994,1.33702681226,0.362515484578,9.08982262954,3.03343067537,12.4295809628,0.48144443217,3.33960358974,5.80013898751,0.91363302963,2.80020264065,26.6740564873,0.0267069779,2.87648770685,2.41321617609,2.10817188621,0.5057661992,2.82772850036,0.295899299463,33,0.203573307061,0.394272051961,0.286084221912,0.0918948442879,0.458171716427,0.292904665327,0.422382144976,0.0267069779,0.270027690176,0.243955239555,0.143495844791,0.0267069779,0.572161523355,0.225559668809,0.0267069779,0.380841694112,0.685363603064,0.0632497859758,0.0267069779,0.117616068809
1973,0,,,,,,,,,,,,,,,,,,,,,21,13.0854319891,1.32628074014,0.646061915652,11.1059018989,0.108400320595,0.152178177552,0.348560897476,0.0267069779,0.140357911338,0.832857214129,0.0267069779,0.0267069779,2.57239948193,0.0267069779,0.0267069779,16.4164891845,5.00758293576,0.607856127252,0.0267069779,6.3568722295
2002,27,5.50649772686,0.500526639252,0.145290623593,2.82871795096,9.06450758114,2.86428031018,2.99854014276,21.140369432,8.12222572991,6.46378005917,0.293737920422,10.8158519961,4.68874980029,3.44200831124,0.159542239789,4.6570351396,1.57822742823,1.10736624836,4.38943655946,0.0267069779,29,0.610429289586,5.17706458084,4.10953198772,1.23360352962,0.391638684672,5.49881505401,3.43513595736,6.14826756354,3.81549275109,1.01584392424,1.19976530654,6.29051696596,5.07936291287,7.31420383244,1.001517966,0.086732549131,6.47921309266,4.45220971429,3.4926662904,3.52971381185
1977,0,,,,,,,,,,,,,,,,,,,,,24,24.6363115859,3.0521783987,0.938282167642,2.79462759478,8.16207576825,0.0267069779,1.17205779306,0.402698537154,0.190628851425,0.469102541992,0.185675214029,0.485391402304,6.0325529078,0.456472213537,0.231933094392,17.9146468447,0.278925396525,13.543380018,0.0267069779,17.1587852719
2000,29,3.50392114451,0.0267069779,0.280277336321,2.63293636698,10.8381214842,1.64561015561,15.4011477857,5.24327669506,6.01937512404,6.66447845108,0.0968052447,7.56670148679,17.7452729234,1.6555888241,0.0267069779,0.0267069779,1.12419649536,3.31374802071,2.81155478433,0.876523542707,30,1.09461569573,7.66658726705,4.38610195955,4.44960354442,2.28602647613,14.109998756,4.80282129665,0.745397774427,2.86556053151,1.60295758411,1.49297908986,0.35106326371,2.79814595362,1.05018634849,1.66694081534,0.335784877163,12.4977776946,4.8682710897,0.10670612383,1.78994674935
2001,29,0.424885960997,0.0267069779,0.353039874479,2.16502701531,11.8983443223,0.554135608493,10.6960456113,12.6637528534,7.92156335859,1.35806445066,1.41353128951,12.8922706435,8.12302077005,4.34285392104,1.46146452472,1.37620342254,2.14611222668,3.03062511979,0.646314515303,0.14362536721,25,1.87420822225,2.25683286686,5.9546147248,3.88461869335,0.0267069779,5.70523717408,1.90346405907,5.1067069779,2.72692379584,5.03523559134,5.45234968929,1.70762633695,1.74553046366,3.0737146639,1.87034044182,1.3643702863,16.4224142191,5.69976665549,5.55715559037,1.04632212761
2006,35,0.259217774454,0.0267069779,0.842101555349,7.02630741654,7.23832722763,1.81624690177,5.19275983499,14.3996927922,11.2733958002,4.96590370967,0.0267069779,14.6214936963,8.2627832177,0.845086123051,0.852729118931,5.58452786109,1.94439932949,1.5375477047,15.5884602751,2.37260240591,35,0.99386568074,4.87188382848,2.86682967111,2.24370097042,1.08654450211,12.1001895301,1.52207409499,2.86467456067,4.77563724313,2.65723725517,7.58074043528,0.612613769269,2.79757082571,2.59945964409,14.8538314643,0.626226909314,9.98513970358,4.4916324283,8.2402763384,3.24972498846
2007,44,0.927694603582,0.0267069779,1.06897985852,3.25003064605,3.23140640083,3.05654953972,6.53292883033,17.4565776824,2.4756355622,5.27495377213,3.66924057919,14.321381416,6.77457983693,2.08034293351,3.93364392105,0.0619935207818,2.03214048856,9.48912420343,21.0761805125,0.589502817775,38,0.957869886895,4.46597063263,4.21572418041,4.11409866256,2.89512803053,6.19368006752,3.73853279612,2.9463618663,3.94462657937,3.89869231284,4.24317193863,3.73450554599,1.22121051752,3.27530716669,9.18856281334,1.70389547681,5.36868697694,8.02740462858,3.52135814095,4.85303554781
2004,25,5.2179647381,1.79351727471,0.820076413164,4.75911588348,10.6046142915,0.70564762892,15.262008433,17.0647541259,5.34496746741,2.29421895714,3.21259782003,6.06873552441,7.06665472656,4.79513705238,3.67602025773,2.54876441153,0.881612313484,0.0267069779,5.88431828265,0.0267069779,28,0.324871398064,3.42855196308,6.00043291028,0.911160725982,0.359829527857,8.04207620246,4.42288535604,0.564121641871,3.21334777035,1.68148354559,4.46758441644,1.39372513614,1.92653431183,3.48889544163,0.714051385936,3.28254610862,11.3019269421,7.49038385552,6.15998908239,6.5025989786
1998,30,0.0267069779,1.216390521,0.0267069779,2.71642582103,18.4241261117,2.08582984072,9.91805116247,6.20241287585,5.22483566763,2.23598334387,0.48796851943,12.5399198047,16.8190093507,3.42838806391,0.0267069779,1.95272546742,1.96684772402,0.627279394417,0.64778464421,0.0267069779,31,0.227072656213,0.171319010277,0.302701418235,0.0851240419032,0.382126701248,0.630622104858,0.613017078668,0.0267069779,0.0267069779,0.166484288194,0.0851319300194,0.0589650424161,0.0864415063742,0.419566798158,0.0267069779,0.349253160516,1.0142821457,0.0267069779,0.0912231069323,0.260109688906
2008,33,2.78153508108,0.325888979579,1.0142870042,1.83503216051,1.7004765267,6.2722226079,8.34765587389,13.5984355807,7.02441527202,3.61175899123,1.57473316375,11.8718467979,3.05157848391,4.3239864786,2.59333491717,1.7785317417,2.11428133794,10.577816014,21.5509764349,2.00958853457,37,4.91434732768,4.30026381565,15.5834162859,0.669162844851,0.229525548019,6.42358771227,5.63262428855,0.80015032933,8.09120681955,2.31190655993,6.10772115015,0.955372696981,1.00852419752,0.927045862808,15.270096617,2.04287840297,4.75168777931,6.39901283232,4.45282290964,3.60873152351
2009,40,3.7073189547,0.999103377357,1.40434842413,3.41266586167,0.502024694203,11.3377359931,5.35195439255,17.7196774594,7.62463885117,0.0267069779,0.599107044188,8.74811443923,6.38947807008,1.84379316321,6.47941575376,0.598697361613,1.86306862642,11.1374981949,21.7587984495,0.729993468903,38,0.571302394808,5.32607296449,8.26653177328,6.39195610388,0.703762231555,1.52234331099,3.45573974533,0.412834218497,2.50387466506,5.7237775305,7.87230967446,1.89582929861,4.84268854726,9.79158007941,4.15101466719,0.0267069779,5.91841814683,11.7795632256,10.3061624895,5.65061888115
