"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","Year"
"18","0.30205190102595","0.000301750150875075","0.0304767652383826","0.18135184067592","0.0606517803258902","0.0304767652383826","0.0304767652383826","0.151176825588413","0.0606517803258902","0.0304767652383826","0.0304767652383826","0.000301750150875075","0.000301750150875075","0.0908267954133977","1973"
"19","0.103294440631434","0.103294440631434","0.0689773507206589","0.103294440631434","0.103294440631434","0.13761153054221","0.000343170899107756","0.103294440631434","0.0346602608098833","0.0689773507206589","0.0689773507206589","0.0346602608098833","0.0346602608098833","0.0346602608098833","1973"
"20","0.0527690700104493","0.157262277951933","0.000522466039707419","0.0527690700104493","0.000522466039707419","0.0527690700104493","0.000522466039707419","0.418495297805643","0.000522466039707419","0.000522466039707419","0.0527690700104493","0.157262277951933","0.000522466039707419","0.0527690700104493","1973"
"21","0.00318471337579618","0.00318471337579618","0.00318471337579618","0.00318471337579618","0.00318471337579618","0.00318471337579618","0.321656050955414","0.321656050955414","0.321656050955414","0.00318471337579618","0.00318471337579618","0.00318471337579618","0.00318471337579618","0.00318471337579618","1973"
"22","0.000368459837877671","0.147752394988946","0.000368459837877671","0.000368459837877671","0.0740604274134119","0.110906411201179","0.295136330140015","0.0740604274134119","0.0372144436256448","0.0372144436256448","0.000368459837877671","0.000368459837877671","0.22144436256448","0.000368459837877671","1975"
"23","0.000522466039707419","0.157262277951933","0.000522466039707419","0.105015673981191","0.157262277951933","0.000522466039707419","0.105015673981191","0.0527690700104493","0.0527690700104493","0.0527690700104493","0.0527690700104493","0.0527690700104493","0.209508881922675","0.000522466039707419","1975"
"24","0.270260747004933","0.000117453605825699","0.0236081747709655","0.129316420014094","0.0470988959361052","0.0353535353535354","0.0118628141883956","0.0940803382663848","0.0236081747709655","0.105825698848955","0.199788583509514","0.000117453605825699","0.0470988959361052","0.0118628141883956","1975"
"25","0.268171384850803","0.076893649579189","0.000382555470543229","0.115149196633512","0.076893649579189","0.0386381025248661","0.000382555470543229","0.000382555470543229","0.000382555470543229","0.0386381025248661","0.344682478959449","0.000382555470543229","0.0386381025248661","0.000382555470543229","1975"
"26","0.193967902600996","0.000276701715550636","0.0279468732706143","0.0556170448256779","0.110957387935805","0.0556170448256779","0.0556170448256779","0.000276701715550636","0.000276701715550636","0.138627559490869","0.276978417266187","0.0279468732706143","0.0556170448256779","0.000276701715550636","1975"
"27","0.124766645924082","0.0936527691350342","0.000311138767890479","0.0314250155569384","0.0625388923459863","0.0314250155569384","0.0625388923459863","0.435905413814561","0.000311138767890479","0.0936527691350342","0.000311138767890479","0.0314250155569384","0.000311138767890479","0.0314250155569384","1975"
"28","0.0087719298245614","0.0087719298245614","0.0087719298245614","0.0087719298245614","0.0087719298245614","0.0087719298245614","0.0087719298245614","0.0087719298245614","0.0087719298245614","0.0087719298245614","0.0087719298245614","0.0087719298245614","0.0087719298245614","0.885964912280702","1975"
"29","0.115266589950134","0.0385500575373993","0.0193709244342156","0.057729190640583","0.172803989259685","0.0193709244342156","0.0960874568469505","0.057729190640583","0.115266589950134","0.0193709244342156","0.0769083237437668","0.057729190640583","0.0193709244342156","0.134445723053318","1975"
"30","0.00241545893719807","0.00241545893719807","0.00241545893719807","0.243961352657005","0.243961352657005","0.00241545893719807","0.00241545893719807","0.00241545893719807","0.00241545893719807","0.00241545893719807","0.243961352657005","0.00241545893719807","0.243961352657005","0.00241545893719807","1975"
"31","0.281297904956566","0.000255493101686254","0.000255493101686254","0.153551354113439","0.0513541134389371","0.0258048032703117","0.0513541134389371","0.000255493101686254","0.0769034236075626","0.102452733776188","0.128002043944813","0.000255493101686254","0.0769034236075626","0.0513541134389371","1975"
"32","0.0998672859986729","0.0666887856668879","0.0335102853351029","0.0335102853351029","0.0335102853351029","0.0335102853351029","0.0335102853351029","0.0335102853351029","0.0335102853351029","0.133045786330458","0.0666887856668879","0.00033178500331785","0.00033178500331785","0.398473788984738","1975"
"33","0.229430806582142","0.0810628540598867","0.000134879956838414","0.0540868626922039","0.108038845427569","0.0136228756406798","0.000134879956838414","0.0675748583760453","0.0136228756406798","0.0675748583760453","0.0405988670083626","0.0405988670083626","0.0405988670083626","0.242918802265983","1975"
"34","0.0456187895212285","0.181120144534779","0.226287262872629","0.0004516711833785","0.0456187895212285","0.0004516711833785","0.0004516711833785","0.271454381210479","0.0456187895212285","0.135953026196929","0.0004516711833785","0.0004516711833785","0.0456187895212285","0.0004516711833785","1975"
"35","0.069772832637923","0.0465924895688456","0.0234121464997682","0.208854891052388","0.0234121464997682","0.116133518776078","0.255215577190542","0.000231803430690774","0.000231803430690774","0.0234121464997682","0.069772832637923","0.000231803430690774","0.000231803430690774","0.162494204914233","1975"
"36","0.0881663737551259","0.0295840656121851","0.000292911540714704","0.176039835969537","0.0881663737551259","0.000292911540714704","0.0295840656121851","0.0295840656121851","0.000292911540714704","0.0588752196836555","0.117457527826596","0.000292911540714704","0.0295840656121851","0.35178676039836","1975"
"37","0.0999429712004562","0.0429141716566866","0.0286569717707442","0.057171371542629","0.0143997718848018","0.328058169375535","0.0143997718848018","0.0999429712004562","0.057171371542629","0.0429141716566866","0.0286569717707442","0.0286569717707442","0.000142571998859424","0.156971770744226","1975"
"38","0.0832872163807415","0.000276701715550636","0.0279468732706143","0.000276701715550636","0.0832872163807415","0.0832872163807415","0.0832872163807415","0.166297731045932","0.0279468732706143","0.110957387935805","0.138627559490869","0.000276701715550636","0.000276701715550636","0.193967902600996","1975"
"39","0.076893649579189","0.000382555470543229","0.000382555470543229","0.000382555470543229","0.0386381025248661","0.0386381025248661","0.22991583779648","0.306426931905126","0.191660290742158","0.0386381025248661","0.000382555470543229","0.000382555470543229","0.076893649579189","0.000382555470543229","1975"
"40","0.219259800340881","0.0609934258582907","0.000121743364986608","0.121865108351595","0.0244704163623083","0.0244704163623083","0.109690771852934","0.0731677623569515","0.170562454346238","0.170562454346238","0.000121743364986608","0.0244704163623083","0.000121743364986608","0.000121743364986608","1975"
"41","0.149453823237339","0.0998013902681231","0.000496524329692155","0.149453823237339","0.000496524329692155","0.000496524329692155","0.0501489572989076","0.149453823237339","0.000496524329692155","0.0501489572989076","0.0501489572989076","0.000496524329692155","0.298411122144985","0.000496524329692155","1975"
"42","0.22144436256448","0.0372144436256448","0.000368459837877671","0.0372144436256448","0.0372144436256448","0.0740604274134119","0.0740604274134119","0.000368459837877671","0.258290346352248","0.0740604274134119","0.000368459837877671","0.0740604274134119","0.110906411201179","0.000368459837877671","1975"
"43","0.205330990041008","0.0295840656121851","0.000292911540714704","0.117457527826596","0.117457527826596","0.0588752196836555","0.000292911540714704","0.0588752196836555","0.0295840656121851","0.000292911540714704","0.293204452255419","0.0295840656121851","0.000292911540714704","0.0588752196836555","1975"
"44","0.177447939743022","0.0666814355338946","0.0666814355338946","0.133141338059371","0.0666814355338946","0.000221533008418254","0.08883473637572","0.0445281346920691","0.0666814355338946","0.08883473637572","0.000221533008418254","0.000221533008418254","0.0445281346920691","0.155294638901196","1976"
"45","0.11100849649058","0.092537864794976","0.129479128186184","0.037125969708164","0.01865533801256","0.092537864794976","0.01865533801256","0.055596601403768","0.00018470631695604","0.11100849649058","0.074067233099372","0.00018470631695604","0.00018470631695604","0.258773550055412","1976"
"46","0.170393777345649","0.000243072435585805","0.121779290228488","0.0245503159941663","0.0974720466699076","0.0974720466699076","0.0245503159941663","0.000243072435585805","0.000243072435585805","0.0245503159941663","0.316237238697132","0.0245503159941663","0.0488575595527467","0.0488575595527467","1976"
"47","0.221058434399118","0.110804851157663","0.0556780595369349","0.000551267916207277","0.000551267916207277","0.000551267916207277","0.0556780595369349","0.000551267916207277","0.000551267916207277","0.000551267916207277","0.386438809261301","0.000551267916207277","0.0556780595369349","0.110804851157663","1976"
"48","0.13761153054221","0.103294440631434","0.0689773507206589","0.0346602608098833","0.0689773507206589","0.103294440631434","0.000343170899107756","0.0689773507206589","0.000343170899107756","0.274879890185312","0.000343170899107756","0.0346602608098833","0.0689773507206589","0.0346602608098833","1976"
"49","0.0271943995691976","0.0810446957458266","0.0541195476575121","0.215670436187399","0.0541195476575121","0.0810446957458266","0.0271943995691976","0.0271943995691976","0.0541195476575121","0.296445880452342","0.000269251480883145","0.000269251480883145","0.0271943995691976","0.0541195476575121","1976"
"50","0.000432152117545376","0.043647363872083","0.000432152117545376","0.130077787381158","0.043647363872083","0.043647363872083","0.173292999135696","0.000432152117545376","0.475799481417459","0.0868625756266206","0.000432152117545376","0.000432152117545376","0.000432152117545376","0.000432152117545376","1976"
"51","0.0488575595527467","0.0731648031113272","0.0488575595527467","0.291929995138551","0.0245503159941663","0.0731648031113272","0.000243072435585805","0.0974720466699076","0.0245503159941663","0.146086533787069","0.000243072435585805","0.0245503159941663","0.0245503159941663","0.121779290228488","1976"
"52","0.0251619332336821","0.174638764324863","0.0251619332336821","0.124813153961136","0.124813153961136","0.0999003487792725","0.000249128051818635","0.0999003487792725","0.0999003487792725","0.0251619332336821","0.0749875435974091","0.0251619332336821","0.0500747384155456","0.0500747384155456","1976"
"53","0.22446437468859","0.149725959142999","0.000249128051818635","0.0251619332336821","0.0500747384155456","0.0251619332336821","0.000249128051818635","0.0749875435974091","0.124813153961136","0.0749875435974091","0.0500747384155456","0.0500747384155456","0.124813153961136","0.0251619332336821","1976"
"54","0.151176825588413","0.000301750150875075","0.0606517803258902","0.000301750150875075","0.000301750150875075","0.151176825588413","0.0304767652383826","0.0908267954133977","0.000301750150875075","0.000301750150875075","0.483101991550996","0.000301750150875075","0.0304767652383826","0.000301750150875075","1976"
"55","0.0500747384155456","0.000249128051818635","0.000249128051818635","0.0749875435974091","0.000249128051818635","0.349028400597907","0.0251619332336821","0.0999003487792725","0.0251619332336821","0.0749875435974091","0.249377179870453","0.0251619332336821","0.0251619332336821","0.000249128051818635","1976"
"56","0.113097478359052","0.0378246142265713","0.000188182160331201","0.0378246142265713","0.0378246142265713","0.131915694392172","0.0190063981934513","0.113097478359052","0.000188182160331201","0.0566428302596914","0.376552502822732","0.000188182160331201","0.0378246142265713","0.0378246142265713","1976"
"57","0.10407145824678","0.249480681346074","0.00020772746157042","0.00020772746157042","0.0209804736186124","0.166389696717906","0.0209804736186124","0.124844204403822","0.0625259659326963","0.0625259659326963","0.0417532197756543","0.0417532197756543","0.0625259659326963","0.0417532197756543","1976"
"58","0.045536927956502","0.158812868146806","0.000226551880380607","0.000226551880380607","0.045536927956502","0.249433620299048","0.0681921159945627","0.113502492070684","0.0681921159945627","0.045536927956502","0.0908473040326235","0.000226551880380607","0.045536927956502","0.0681921159945627","1976"
"59","0.185486170516111","0.0429141716566866","0.000142571998859424","0.0856857713145138","0.0856857713145138","0.000142571998859424","0.142714570858283","0.0286569717707442","0.0286569717707442","0.185486170516111","0.0429141716566866","0.000142571998859424","0.128457370972341","0.0429141716566866","1976"
"60","0.130255743389684","0.0435630689206762","0.108582574772432","0.000216731686172518","0.0435630689206762","0.065236237537928","0.000216731686172518","0.32531426094495","0.0218899003034244","0.065236237537928","0.000216731686172518","0.0869094061551799","0.0869094061551799","0.0218899003034244","1976"
"61","0.166350261034646","0.000237304224015187","0.000237304224015187","0.213811105837684","0.0714285714285714","0.0239677266255339","0.0476981490270527","0.0951589938300902","0.0476981490270527","0.0951589938300902","0.0714285714285714","0.000237304224015187","0.0951589938300902","0.0714285714285714","1976"
"62","0.00162866449511401","0.00162866449511401","0.00162866449511401","0.164495114006515","0.00162866449511401","0.00162866449511401","0.327361563517915","0.327361563517915","0.00162866449511401","0.00162866449511401","0.00162866449511401","0.00162866449511401","0.164495114006515","0.00162866449511401","1976"
"63","0.151176825588413","0.000301750150875075","0.0304767652383826","0.0606517803258902","0.0606517803258902","0.151176825588413","0.0304767652383826","0.121001810500905","0.0606517803258902","0.18135184067592","0.151176825588413","0.000301750150875075","0.000301750150875075","0.000301750150875075","1977"
"64","0.0701785089254463","0.0526776338816941","0.0876793839691985","0.140182009100455","0.0701785089254463","0.0176758837941897","0.000175008750437522","0.000175008750437522","0.0701785089254463","0.175183759187959","0.0526776338816941","0.000175008750437522","0.0351767588379419","0.227686384319216","1977"
"65","0.133141338059371","0.0223748338502437","0.133141338059371","0.155294638901196","0.000221533008418254","0.133141338059371","0.000221533008418254","0.000221533008418254","0.0445281346920691","0.0445281346920691","0.110988037217545","0.000221533008418254","0.0223748338502437","0.199601240584847","1977"
"66","0.231176382883555","0.0075294468465782","0.0820784255255703","0.0298941404502758","0.0149843447144774","0.104443119129268","0.0671686297897719","7.45489786789921e-05","0.27590577009095","0.0820784255255703","0.0149843447144774","0.0149843447144774","7.45489786789921e-05","0.0746235276576711","1977"
"67","0.145266594124048","0.108995284729779","0.0727239753355096","0.000181356546971346","0.054588320638375","0.0727239753355096","0.000181356546971346","0.0364526659412405","0.054588320638375","0.326623141095394","0.0908596300326442","0.0183170112441059","0.000181356546971346","0.0183170112441059","1977"
"68","0.0501489572989076","0.000496524329692155","0.000496524329692155","0.0501489572989076","0.0501489572989076","0.000496524329692155","0.0998013902681231","0.149453823237339","0.0501489572989076","0.298411122144985","0.000496524329692155","0.000496524329692155","0.24875868917577","0.000496524329692155","1977"
"69","0.287257314738857","0.000136724090784796","0.0138091331692644","0.123188405797101","0.0684987694831829","0.000136724090784796","0.0138091331692644","0.0138091331692644","0.027481542247744","0.0548263604047033","0.355619360131255","0.000136724090784796","0.0138091331692644","0.027481542247744","1977"
"70","0.567945956530253","0.00988838848639123","9.7904836498923e-05","0.0392598394360681","0.0588408067358527","0.0882122576855297","0.0196788721362835","0.00988838848639123","9.7904836498923e-05","0.0392598394360681","0.0882122576855297","0.0294693557861758","0.0294693557861758","0.0196788721362835","1977"
"71","0.0974720466699076","0.0245503159941663","0.0245503159941663","0.0974720466699076","0.0245503159941663","0.0488575595527467","0.0245503159941663","0.170393777345649","0.146086533787069","0.0731648031113272","0.170393777345649","0.000243072435585805","0.0245503159941663","0.0731648031113272","1977"
"72","0.0907859078590786","0.0907859078590786","0.000451671183378501","0.135953026196929","0.135953026196929","0.000451671183378501","0.0456187895212286","0.0907859078590786","0.0456187895212286","0.000451671183378501","0.000451671183378501","0.000451671183378501","0.000451671183378501","0.361788617886179","1977"
"73","0.139808536098923","0.000199441563621859","0.0400877542879936","0.139808536098923","0.0799760670123654","0.000199441563621859","0.139808536098923","0.159752692461109","0.139808536098923","0.0201435979258077","0.0400877542879936","0.0201435979258077","0.0400877542879936","0.0400877542879936","1977"
"74","0.00318471337579618","0.00318471337579618","0.00318471337579618","0.00318471337579618","0.00318471337579618","0.00318471337579618","0.640127388535032","0.00318471337579618","0.00318471337579618","0.00318471337579618","0.00318471337579618","0.00318471337579618","0.321656050955414","0.00318471337579618","1977"
"75","0.243706350495371","0.0325645606626604","0.0163228845216826","0.138135455579016","0.0488062368036381","0.00820204645119376","0.056927074874127","0.0325645606626604","0.0731687510151048","0.056927074874127","0.186860484001949","0.0163228845216826","0.0731687510151048","0.0163228845216826","1977"
"76","0.076893649579189","0.115149196633512","0.000382555470543229","0.191660290742158","0.191660290742158","0.000382555470543229","0.0386381025248661","0.076893649579189","0.115149196633512","0.076893649579189","0.000382555470543229","0.076893649579189","0.000382555470543229","0.0386381025248661","1977"
"77","0.0833056202194879","0.00016627868307283","0.0500498836049218","0.166444961755903","0.133189225141337","0.0833056202194879","0.0666777519122048","0.0167941469903558","0.0500498836049218","0.199700698370469","0.0334220152976388","0.0167941469903558","0.0500498836049218","0.0500498836049218","1977"
"78","0.114114968696642","0.000284575981787137","0.0287421741605009","0.114114968696642","0.0571997723392146","0.0287421741605009","0.0856573705179283","0.000284575981787137","0.0287421741605009","0.199487763232783","0.284860557768924","0.000284575981787137","0.000284575981787137","0.0571997723392146","1977"
"79","0.113502492070684","0.0681921159945627","0.045536927956502","0.158812868146806","0.000226551880380607","0.453330312641595","0.000226551880380607","0.000226551880380607","0.000226551880380607","0.000226551880380607","0.0681921159945627","0.000226551880380607","0.0681921159945627","0.0228817399184413","1977"
"80","0.0264813843733613","0.0789197692711064","0.0264813843733613","0.105138961719979","0.000262191924488726","0.367330886208705","0.000262191924488726","0.0264813843733613","0.0264813843733613","0.0264813843733613","0.0264813843733613","0.0264813843733613","0.0264813843733613","0.236234923964342","1977"
"81","0.103294440631434","0.0689773507206589","0.000343170899107756","0.0689773507206589","0.000343170899107756","0.103294440631434","0.103294440631434","0.13761153054221","0.000343170899107756","0.103294440631434","0.000343170899107756","0.0346602608098833","0.000343170899107756","0.274879890185312","1977"
"82","0.156064858122856","0.0157468038665419","0.000155908949173683","0.156064858122856","0.0157468038665419","0.078110383536015","0.0313376987839102","0.0157468038665419","0.0157468038665419","0.171655753040225","0.12488306828812","0.0313376987839102","0.0313376987839102","0.156064858122856","1977"
"83","0.0907859078590786","0.0907859078590786","0.000451671183378501","0.0456187895212286","0.0907859078590786","0.181120144534779","0.181120144534779","0.0456187895212286","0.000451671183378501","0.0456187895212286","0.0456187895212286","0.0456187895212286","0.000451671183378501","0.135953026196929","1977"
"84","0.235101561188518","0.0252643948296122","0.00847742152089978","0.0420513681383247","0.0672318281013933","0.0420513681383247","0.016870908175256","0.0588383414470371","0.00847742152089978","0.125986234681887","0.125986234681887","8.39348665435622e-05","0.0336578814839684","0.209921101225449","1977"
"85","0.264861294583884","0.0667107001321004","0.000660501981505945","0.132760898282695","0.000660501981505945","0.000660501981505945","0.0667107001321004","0.000660501981505945","0.0667107001321004","0.000660501981505945","0.330911492734478","0.000660501981505945","0.0667107001321004","0.000660501981505945","1977"
"86","0.244045544324387","0.0581503427442779","0.0523411176948995","0.151097943534333","0.0407226675961427","0.185953293830603","0.017485767398629","0.0232949924480074","0.0058673172998722","0.0697687928430347","0.0755780178924132","0.0232949924480074","0.0232949924480074","0.0291042174973858","1977"
"87","0.243961352657005","0.00241545893719807","0.00241545893719807","0.00241545893719807","0.243961352657005","0.00241545893719807","0.00241545893719807","0.00241545893719807","0.00241545893719807","0.00241545893719807","0.243961352657005","0.00241545893719807","0.00241545893719807","0.243961352657005","1978"
"88","0.0998013902681231","0.000496524329692155","0.0501489572989076","0.000496524329692155","0.149453823237339","0.348063555114201","0.149453823237339","0.0501489572989076","0.000496524329692155","0.0501489572989076","0.0501489572989076","0.000496524329692155","0.000496524329692155","0.0501489572989076","1978"
"89","0.0346602608098833","0.000343170899107756","0.171928620452986","0.206245710363761","0.0346602608098833","0.0346602608098833","0.0689773507206589","0.0689773507206589","0.0689773507206589","0.0689773507206589","0.000343170899107756","0.171928620452986","0.0346602608098833","0.0346602608098833","1978"
"90","0.00318471337579618","0.00318471337579618","0.00318471337579618","0.00318471337579618","0.00318471337579618","0.00318471337579618","0.321656050955414","0.321656050955414","0.00318471337579618","0.00318471337579618","0.00318471337579618","0.00318471337579618","0.321656050955414","0.00318471337579618","1978"
"91","0.0625774473358117","0.248451053283767","0.000619578686493185","0.12453531598513","0.000619578686493185","0.000619578686493185","0.12453531598513","0.0625774473358117","0.186493184634449","0.000619578686493185","0.0625774473358117","0.000619578686493185","0.000619578686493185","0.12453531598513","1978"
"92","0.0132650380877331","0.0132650380877331","0.0657998423955871","0.289072760703966","0.0789335434725506","0.0132650380877331","0.0526661413186236","0.0263987391646966","0.30220646178093","0.0657998423955871","0.0789335434725506","0.000131337010769635","0.000131337010769635","0.000131337010769635","1978"
"93","0.149453823237339","0.000496524329692155","0.000496524329692155","0.149453823237339","0.0998013902681231","0.0501489572989077","0.149453823237339","0.000496524329692155","0.149453823237339","0.000496524329692155","0.0998013902681231","0.000496524329692155","0.000496524329692155","0.149453823237339","1978"
"94","0.199487763232783","0.0571997723392146","0.0287421741605009","0.0287421741605009","0.0287421741605009","0.114114968696642","0.0571997723392146","0.000284575981787137","0.000284575981787137","0.142572566875356","0.171030165054069","0.000284575981787137","0.0287421741605009","0.142572566875356","1978"
"95","0.0850860420650096","0.000106224771616741","0.0107287019332908","0.13819842787338","0.0425961334183131","0.0213511790949649","0.000106224771616741","0.0850860420650096","0.031973656256639","0.0532186105799873","0.000106224771616741","0.0107287019332908","0.350647971106862","0.170065859358402","1978"
"96","0.274967931097673","0.0550668865677112","0.027579256001466","0.137529778266447","0.0459043430456295","0.0367417995235477","0.00925416895730255","9.16254352208173e-05","9.16254352208173e-05","0.0733919736118746","0.0367417995235477","0.027579256001466","0.137529778266447","0.137529778266447","1978"
"97","0.0689773507206589","0.0689773507206589","0.171928620452986","0.000343170899107756","0.206245710363761","0.103294440631434","0.000343170899107756","0.171928620452986","0.000343170899107756","0.000343170899107756","0.000343170899107756","0.103294440631434","0.0689773507206589","0.0346602608098833","1978"
"98","0.0234121464997682","0.069772832637923","0.0234121464997682","0.162494204914233","0.000231803430690774","0.000231803430690774","0.0929531757070005","0.116133518776078","0.0929531757070005","0.0929531757070005","0.116133518776078","0.069772832637923","0.069772832637923","0.069772832637923","1978"
"99","0.179100664282064","0.0769034236075626","0.0258048032703117","0.255748594787941","0.102452733776188","0.179100664282064","0.000255493101686254","0.000255493101686254","0.000255493101686254","0.102452733776188","0.000255493101686254","0.0258048032703117","0.0258048032703117","0.0258048032703117","1978"
"100","0.0378246142265713","0.0754610462928114","0.0754610462928114","0.131915694392172","0.0378246142265713","0.0378246142265713","0.320097854723372","0.0754610462928114","0.0754610462928114","0.000188182160331201","0.0566428302596914","0.000188182160331201","0.0754610462928114","0.000188182160331201","1978"
"101","0.000249128051818635","0.0251619332336821","0.0251619332336821","0.199551569506726","0.0500747384155456","0.0251619332336821","0.0251619332336821","0.249377179870453","0.000249128051818635","0.0749875435974091","0.0251619332336821","0.000249128051818635","0.149725959142999","0.149725959142999","1978"
"102","0.00318471337579618","0.00318471337579618","0.00318471337579618","0.321656050955414","0.00318471337579618","0.321656050955414","0.00318471337579618","0.00318471337579618","0.00318471337579618","0.00318471337579618","0.00318471337579618","0.00318471337579618","0.321656050955414","0.00318471337579618","1978"
"103","0.15588052271313","0.0314250155569384","0.000311138767890479","0.0314250155569384","0.000311138767890479","0.467019290603609","0.0314250155569384","0.0625388923459863","0.0314250155569384","0.0625388923459863","0.0936527691350342","0.000311138767890479","0.0314250155569384","0.000311138767890479","1978"
"104","0.0731648031113272","0.0731648031113272","0.0731648031113272","0.0488575595527467","0.0974720466699076","0.0731648031113272","0.0245503159941663","0.0245503159941663","0.0974720466699076","0.121779290228488","0.21900826446281","0.000243072435585805","0.0488575595527467","0.0245503159941663","1978"
"105","0.000169090294217112","0.000169090294217112","0.0508961785593507","0.270713561041596","0.0678052079810619","0.101623266824484","0.0678052079810619","0.219986472776463","0.0678052079810619","0.0339871491376395","0.0170781197159283","0.0339871491376395","0.0339871491376395","0.0339871491376395","1978"
"106","0.000432152117545376","0.043647363872083","0.043647363872083","0.043647363872083","0.0868625756266206","0.0868625756266206","0.000432152117545376","0.130077787381158","0.043647363872083","0.000432152117545376","0.000432152117545376","0.346153846153846","0.043647363872083","0.130077787381158","1978"
"107","0.173602080624187","0.0869094061551799","0.0218899003034244","0.065236237537928","0.000216731686172518","0.0218899003034244","0.0435630689206762","0.0869094061551799","0.000216731686172518","0.0218899003034244","0.260294755093195","0.216948417858691","0.000216731686172518","0.000216731686172518","1978"
