Year,FPCA # of papers,FPCA Topic 0,FPCA Topic 1,FPCA Topic 2,FPCA Topic 3,FPCA Topic 4,FPCA Topic 5,FPCA Topic 6,FPCA Topic 7,FPCA Topic 8,FPCA Topic 9,FPCA Topic 10,FPCA Topic 11,FPCA Topic 12,FPCA Topic 13,FPCA Topic 14,FPCA Topic 15,FPCA Topic 16,FPCA Topic 17,FPCA Topic 18,FPCA Topic 19,FPCA Topic 20,FPCA Topic 21,FPCA Topic 22,FPCA Topic 23,FPCA Topic 24,FPCA Topic 25,FPCA Topic 26,FPCA Topic 27,FPCA Topic 28,FPCA Topic 29,FPCA Topic 30,FPCA Topic 31,FPCA Topic 32,FPCA Topic 33,FPCA Topic 34,FPCA Topic 35,FPCA Topic 36,FPCA Topic 37,FPCA Topic 38,FPCA Topic 39,FPCA Topic 40,FPCA Topic 41,FPCA Topic 42,FPCA Topic 43,FPCA Topic 44,FPCA Topic 45,FPCA Topic 46,FPCA Topic 47,FPCA Topic 48,FPCA Topic 49,ICFP # of papers,ICFP Topic 0,ICFP Topic 1,ICFP Topic 2,ICFP Topic 3,ICFP Topic 4,ICFP Topic 5,ICFP Topic 6,ICFP Topic 7,ICFP Topic 8,ICFP Topic 9,ICFP Topic 10,ICFP Topic 11,ICFP Topic 12,ICFP Topic 13,ICFP Topic 14,ICFP Topic 15,ICFP Topic 16,ICFP Topic 17,ICFP Topic 18,ICFP Topic 19,ICFP Topic 20,ICFP Topic 21,ICFP Topic 22,ICFP Topic 23,ICFP Topic 24,ICFP Topic 25,ICFP Topic 26,ICFP Topic 27,ICFP Topic 28,ICFP Topic 29,ICFP Topic 30,ICFP Topic 31,ICFP Topic 32,ICFP Topic 33,ICFP Topic 34,ICFP Topic 35,ICFP Topic 36,ICFP Topic 37,ICFP Topic 38,ICFP Topic 39,ICFP Topic 40,ICFP Topic 41,ICFP Topic 42,ICFP Topic 43,ICFP Topic 44,ICFP Topic 45,ICFP Topic 46,ICFP Topic 47,ICFP Topic 48,ICFP Topic 49,ICFPEE # of papers,ICFPEE Topic 0,ICFPEE Topic 1,ICFPEE Topic 2,ICFPEE Topic 3,ICFPEE Topic 4,ICFPEE Topic 5,ICFPEE Topic 6,ICFPEE Topic 7,ICFPEE Topic 8,ICFPEE Topic 9,ICFPEE Topic 10,ICFPEE Topic 11,ICFPEE Topic 12,ICFPEE Topic 13,ICFPEE Topic 14,ICFPEE Topic 15,ICFPEE Topic 16,ICFPEE Topic 17,ICFPEE Topic 18,ICFPEE Topic 19,ICFPEE Topic 20,ICFPEE Topic 21,ICFPEE Topic 22,ICFPEE Topic 23,ICFPEE Topic 24,ICFPEE Topic 25,ICFPEE Topic 26,ICFPEE Topic 27,ICFPEE Topic 28,ICFPEE Topic 29,ICFPEE Topic 30,ICFPEE Topic 31,ICFPEE Topic 32,ICFPEE Topic 33,ICFPEE Topic 34,ICFPEE Topic 35,ICFPEE Topic 36,ICFPEE Topic 37,ICFPEE Topic 38,ICFPEE Topic 39,ICFPEE Topic 40,ICFPEE Topic 41,ICFPEE Topic 42,ICFPEE Topic 43,ICFPEE Topic 44,ICFPEE Topic 45,ICFPEE Topic 46,ICFPEE Topic 47,ICFPEE Topic 48,ICFPEE Topic 49,LFP # of papers,LFP Topic 0,LFP Topic 1,LFP Topic 2,LFP Topic 3,LFP Topic 4,LFP Topic 5,LFP Topic 6,LFP Topic 7,LFP Topic 8,LFP Topic 9,LFP Topic 10,LFP Topic 11,LFP Topic 12,LFP Topic 13,LFP Topic 14,LFP Topic 15,LFP Topic 16,LFP Topic 17,LFP Topic 18,LFP Topic 19,LFP Topic 20,LFP Topic 21,LFP Topic 22,LFP Topic 23,LFP Topic 24,LFP Topic 25,LFP Topic 26,LFP Topic 27,LFP Topic 28,LFP Topic 29,LFP Topic 30,LFP Topic 31,LFP Topic 32,LFP Topic 33,LFP Topic 34,LFP Topic 35,LFP Topic 36,LFP Topic 37,LFP Topic 38,LFP Topic 39,LFP Topic 40,LFP Topic 41,LFP Topic 42,LFP Topic 43,LFP Topic 44,LFP Topic 45,LFP Topic 46,LFP Topic 47,LFP Topic 48,LFP Topic 49,OOPSLA # of papers,OOPSLA Topic 0,OOPSLA Topic 1,OOPSLA Topic 2,OOPSLA Topic 3,OOPSLA Topic 4,OOPSLA Topic 5,OOPSLA Topic 6,OOPSLA Topic 7,OOPSLA Topic 8,OOPSLA Topic 9,OOPSLA Topic 10,OOPSLA Topic 11,OOPSLA Topic 12,OOPSLA Topic 13,OOPSLA Topic 14,OOPSLA Topic 15,OOPSLA Topic 16,OOPSLA Topic 17,OOPSLA Topic 18,OOPSLA Topic 19,OOPSLA Topic 20,OOPSLA Topic 21,OOPSLA Topic 22,OOPSLA Topic 23,OOPSLA Topic 24,OOPSLA Topic 25,OOPSLA Topic 26,OOPSLA Topic 27,OOPSLA Topic 28,OOPSLA Topic 29,OOPSLA Topic 30,OOPSLA Topic 31,OOPSLA Topic 32,OOPSLA Topic 33,OOPSLA Topic 34,OOPSLA Topic 35,OOPSLA Topic 36,OOPSLA Topic 37,OOPSLA Topic 38,OOPSLA Topic 39,OOPSLA Topic 40,OOPSLA Topic 41,OOPSLA Topic 42,OOPSLA Topic 43,OOPSLA Topic 44,OOPSLA Topic 45,OOPSLA Topic 46,OOPSLA Topic 47,OOPSLA Topic 48,OOPSLA Topic 49,OOPSLA98ADDEND # of papers,OOPSLA98ADDEND Topic 0,OOPSLA98ADDEND Topic 1,OOPSLA98ADDEND Topic 2,OOPSLA98ADDEND Topic 3,OOPSLA98ADDEND Topic 4,OOPSLA98ADDEND Topic 5,OOPSLA98ADDEND Topic 6,OOPSLA98ADDEND Topic 7,OOPSLA98ADDEND Topic 8,OOPSLA98ADDEND Topic 9,OOPSLA98ADDEND Topic 10,OOPSLA98ADDEND Topic 11,OOPSLA98ADDEND Topic 12,OOPSLA98ADDEND Topic 13,OOPSLA98ADDEND Topic 14,OOPSLA98ADDEND Topic 15,OOPSLA98ADDEND Topic 16,OOPSLA98ADDEND Topic 17,OOPSLA98ADDEND Topic 18,OOPSLA98ADDEND Topic 19,OOPSLA98ADDEND Topic 20,OOPSLA98ADDEND Topic 21,OOPSLA98ADDEND Topic 22,OOPSLA98ADDEND Topic 23,OOPSLA98ADDEND Topic 24,OOPSLA98ADDEND Topic 25,OOPSLA98ADDEND Topic 26,OOPSLA98ADDEND Topic 27,OOPSLA98ADDEND Topic 28,OOPSLA98ADDEND Topic 29,OOPSLA98ADDEND Topic 30,OOPSLA98ADDEND Topic 31,OOPSLA98ADDEND Topic 32,OOPSLA98ADDEND Topic 33,OOPSLA98ADDEND Topic 34,OOPSLA98ADDEND Topic 35,OOPSLA98ADDEND Topic 36,OOPSLA98ADDEND Topic 37,OOPSLA98ADDEND Topic 38,OOPSLA98ADDEND Topic 39,OOPSLA98ADDEND Topic 40,OOPSLA98ADDEND Topic 41,OOPSLA98ADDEND Topic 42,OOPSLA98ADDEND Topic 43,OOPSLA98ADDEND Topic 44,OOPSLA98ADDEND Topic 45,OOPSLA98ADDEND Topic 46,OOPSLA98ADDEND Topic 47,OOPSLA98ADDEND Topic 48,OOPSLA98ADDEND Topic 49,OOPSLACOMPANION # of papers,OOPSLACOMPANION Topic 0,OOPSLACOMPANION Topic 1,OOPSLACOMPANION Topic 2,OOPSLACOMPANION Topic 3,OOPSLACOMPANION Topic 4,OOPSLACOMPANION Topic 5,OOPSLACOMPANION Topic 6,OOPSLACOMPANION Topic 7,OOPSLACOMPANION Topic 8,OOPSLACOMPANION Topic 9,OOPSLACOMPANION Topic 10,OOPSLACOMPANION Topic 11,OOPSLACOMPANION Topic 12,OOPSLACOMPANION Topic 13,OOPSLACOMPANION Topic 14,OOPSLACOMPANION Topic 15,OOPSLACOMPANION Topic 16,OOPSLACOMPANION Topic 17,OOPSLACOMPANION Topic 18,OOPSLACOMPANION Topic 19,OOPSLACOMPANION Topic 20,OOPSLACOMPANION Topic 21,OOPSLACOMPANION Topic 22,OOPSLACOMPANION Topic 23,OOPSLACOMPANION Topic 24,OOPSLACOMPANION Topic 25,OOPSLACOMPANION Topic 26,OOPSLACOMPANION Topic 27,OOPSLACOMPANION Topic 28,OOPSLACOMPANION Topic 29,OOPSLACOMPANION Topic 30,OOPSLACOMPANION Topic 31,OOPSLACOMPANION Topic 32,OOPSLACOMPANION Topic 33,OOPSLACOMPANION Topic 34,OOPSLACOMPANION Topic 35,OOPSLACOMPANION Topic 36,OOPSLACOMPANION Topic 37,OOPSLACOMPANION Topic 38,OOPSLACOMPANION Topic 39,OOPSLACOMPANION Topic 40,OOPSLACOMPANION Topic 41,OOPSLACOMPANION Topic 42,OOPSLACOMPANION Topic 43,OOPSLACOMPANION Topic 44,OOPSLACOMPANION Topic 45,OOPSLACOMPANION Topic 46,OOPSLACOMPANION Topic 47,OOPSLACOMPANION Topic 48,OOPSLACOMPANION Topic 49,OOPSLAECOOP # of papers,OOPSLAECOOP Topic 0,OOPSLAECOOP Topic 1,OOPSLAECOOP Topic 2,OOPSLAECOOP Topic 3,OOPSLAECOOP Topic 4,OOPSLAECOOP Topic 5,OOPSLAECOOP Topic 6,OOPSLAECOOP Topic 7,OOPSLAECOOP Topic 8,OOPSLAECOOP Topic 9,OOPSLAECOOP Topic 10,OOPSLAECOOP Topic 11,OOPSLAECOOP Topic 12,OOPSLAECOOP Topic 13,OOPSLAECOOP Topic 14,OOPSLAECOOP Topic 15,OOPSLAECOOP Topic 16,OOPSLAECOOP Topic 17,OOPSLAECOOP Topic 18,OOPSLAECOOP Topic 19,OOPSLAECOOP Topic 20,OOPSLAECOOP Topic 21,OOPSLAECOOP Topic 22,OOPSLAECOOP Topic 23,OOPSLAECOOP Topic 24,OOPSLAECOOP Topic 25,OOPSLAECOOP Topic 26,OOPSLAECOOP Topic 27,OOPSLAECOOP Topic 28,OOPSLAECOOP Topic 29,OOPSLAECOOP Topic 30,OOPSLAECOOP Topic 31,OOPSLAECOOP Topic 32,OOPSLAECOOP Topic 33,OOPSLAECOOP Topic 34,OOPSLAECOOP Topic 35,OOPSLAECOOP Topic 36,OOPSLAECOOP Topic 37,OOPSLAECOOP Topic 38,OOPSLAECOOP Topic 39,OOPSLAECOOP Topic 40,OOPSLAECOOP Topic 41,OOPSLAECOOP Topic 42,OOPSLAECOOP Topic 43,OOPSLAECOOP Topic 44,OOPSLAECOOP Topic 45,OOPSLAECOOP Topic 46,OOPSLAECOOP Topic 47,OOPSLAECOOP Topic 48,OOPSLAECOOP Topic 49,PLDI # of papers,PLDI Topic 0,PLDI Topic 1,PLDI Topic 2,PLDI Topic 3,PLDI Topic 4,PLDI Topic 5,PLDI Topic 6,PLDI Topic 7,PLDI Topic 8,PLDI Topic 9,PLDI Topic 10,PLDI Topic 11,PLDI Topic 12,PLDI Topic 13,PLDI Topic 14,PLDI Topic 15,PLDI Topic 16,PLDI Topic 17,PLDI Topic 18,PLDI Topic 19,PLDI Topic 20,PLDI Topic 21,PLDI Topic 22,PLDI Topic 23,PLDI Topic 24,PLDI Topic 25,PLDI Topic 26,PLDI Topic 27,PLDI Topic 28,PLDI Topic 29,PLDI Topic 30,PLDI Topic 31,PLDI Topic 32,PLDI Topic 33,PLDI Topic 34,PLDI Topic 35,PLDI Topic 36,PLDI Topic 37,PLDI Topic 38,PLDI Topic 39,PLDI Topic 40,PLDI Topic 41,PLDI Topic 42,PLDI Topic 43,PLDI Topic 44,PLDI Topic 45,PLDI Topic 46,PLDI Topic 47,PLDI Topic 48,PLDI Topic 49,POPL # of papers,POPL Topic 0,POPL Topic 1,POPL Topic 2,POPL Topic 3,POPL Topic 4,POPL Topic 5,POPL Topic 6,POPL Topic 7,POPL Topic 8,POPL Topic 9,POPL Topic 10,POPL Topic 11,POPL Topic 12,POPL Topic 13,POPL Topic 14,POPL Topic 15,POPL Topic 16,POPL Topic 17,POPL Topic 18,POPL Topic 19,POPL Topic 20,POPL Topic 21,POPL Topic 22,POPL Topic 23,POPL Topic 24,POPL Topic 25,POPL Topic 26,POPL Topic 27,POPL Topic 28,POPL Topic 29,POPL Topic 30,POPL Topic 31,POPL Topic 32,POPL Topic 33,POPL Topic 34,POPL Topic 35,POPL Topic 36,POPL Topic 37,POPL Topic 38,POPL Topic 39,POPL Topic 40,POPL Topic 41,POPL Topic 42,POPL Topic 43,POPL Topic 44,POPL Topic 45,POPL Topic 46,POPL Topic 47,POPL Topic 48,POPL Topic 49
2003,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,92.1614298175,0.0249259355,0.0249259355,407.015709308,0.0249259355,100.512960877,125.163300066,0.0249259355,170.287819986,51.5531542065,0.0249259355,33.5408614088,0.0249259355,64.0708394848,0.0249259355,4.1331941277,0.0249259355,12.0153495205,9.64487360326,0.0249259355,100.129206485,7.68188399794,0.0249259355,827.148925136,7.32216357073,22.1400454369,1.860928383,77.4572977099,0.0249259355,0.816208450707,526.150069657,143.666757522,0.0249259355,39.7121512853,16.6563696823,54.4118287658,0.0249259355,27.8990337729,68.2089644304,117.643725268,410.090691809,1.0587278407,170.618730127,0.0249259355,0.0249259355,0.185255051689,122.74001923,605.401031918,0.0249259355,55.9701960924,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,4.10368379791,9.83728153821,0.444384224766,0.997694725947,63.0479883893,3.21681684601,5.14445499377,0.444384224766,35.7945937406,2.99643722482,0.444384224766,13.7682931228,0.444384224766,6.99004898785,0.444384224766,4.24632693357,8.24293801775,10.2906534871,4.29071952284,0.444384224766,1.21176636992,12.8801829875,0.444384224766,8.40707730263,219.03619812,28.3776901552,0.0249259355,10.7982341622,0.444384224766,7.54700484098,0.183036779182,7.44397525689,0.444384224766,16.3699733626,0.0249259355,113.076900263,0.444384224766,2.0424554425,3.45005685789,117.584164532,0.0249259355,8.19731249981,7.04779039095,0.444384224766,0.444384224766,2.22253067597,328.653882304,0.774753241438,0.444384224766,318.507745788,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,4.80472622017,19.443397448,0.0249259355,5.67467790492,158.374368576,28.2247527176,19.6179354415,0.0249259355,0.0249259355,49.0750334985,0.0249259355,901.50201844,0.0249259355,168.842618985,0.0249259355,113.082316256,487.035917708,274.861733118,550.241771565,0.0249259355,23.1805268866,564.953798972,0.0249259355,23.9193116969,16.5109832215,0.0249259355,0.0249259355,220.132301894,0.0249259355,147.887645659,377.875445684,92.6582741514,0.0249259355,7.52083367089,0.0249259355,110.013736704,0.0249259355,0.0249259355,364.477213629,108.610444298,2.6974710429,408.02374966,6.12213227927,0.0249259355,0.0249259355,0.0249259355,18.4531379021,7.34584179075,0.0249259355,17.0014441211,25,1.80362815075,2.91917206244,0.0249259355,35.7542746501,15.7684210667,74.9888255294,55.127449514,0.0249259355,125.946720755,104.8672093,0.0249259355,141.829488873,0.0249259355,304.835413679,0.0249259355,34.2945791422,106.235337627,17.9415176221,105.793691458,0.0249259355,112.40154615,102.285071955,0.0249259355,224.483732387,12.7879892913,6.95937877896,24.1527598497,13.6982356693,0.0249259355,391.162953305,825.098110535,17.1185193841,0.0249259355,132.17698848,20.0057549407,178.770461862,0.0249259355,62.0724860581,257.355185053,18.0066850677,343.973792091,85.8878481472,115.001967408,0.0249259355,0.0249259355,1.91718921942,2.36637008354,243.207211391,0.0249259355,7.92629307643
1997,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,9.7683030608,44.9290692394,0.0249259355,50.2172328784,6.78612111081,50.8377727695,237.862038995,0.0249259355,1.25805343976,1.6316256817,0.0249259355,66.2250420522,0.0249259355,83.2278684622,0.0249259355,7.53908723096,77.3246899206,64.5594507118,32.6274432946,0.0249259355,12.3998871615,16.3532383931,0.0249259355,177.418210127,21.1980090999,24.9129598987,724.066028704,0.993833643086,0.0249259355,123.168150735,31.1198282502,60.0564911478,0.0249259355,34.8032017288,82.4552189045,6.52608917772,0.0249259355,135.075786077,73.4539143213,2.61751836827,38.4354801393,0.74905000179,135.477039638,0.0249259355,0.0249259355,35.5936239471,36.5402885646,146.859621036,0.0249259355,7.1883250341,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,39.5160643904,0.0249259355,0.0249259355,2.79173016003,72.2422199699,172.763585902,0.694027834187,0.0249259355,23.9199102383,62.8040839018,0.0249259355,1077.81610005,0.0249259355,658.905019215,0.0249259355,34.591969787,172.927944262,146.488445671,473.84532169,0.0249259355,8.51033603256,147.843867138,0.0249259355,6.6687177676,65.6159557167,67.7710283136,133.42055186,1.29368259105,0.0249259355,32.0568078935,4.08198027226,242.866652365,0.0249259355,35.3593693359,4.90114685212,52.8432320174,0.0249259355,58.2540608826,132.620706206,5.09042474641,11.0590392751,2.3806115316,216.845378114,0.0249259355,0.0249259355,0.0249259355,3.85034880231,50.0148144525,0.0249259355,4.34630476072,37,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355
1986,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,7.04612725655,1.98053479699,0.0249259355,8.8330671721,11.993132929,61.6367391239,142.913393812,0.0249259355,0.0249259355,16.4201132881,0.0249259355,81.2875263215,0.0249259355,72.3492199013,0.0249259355,15.5423296772,83.4780084524,167.9905824,23.0963573063,0.0249259355,1.75958587129,0.143906759534,0.0249259355,20.2386074214,39.5873670126,970.937282683,212.778629356,0.799074663166,0.0249259355,120.668020898,9.22895500112,332.1382314,0.0249259355,56.6623078039,0.0249259355,18.3602721462,0.0249259355,466.563173973,3.64574927347,0.0249259355,45.2887138539,0.445098151459,230.812397389,0.0249259355,0.0249259355,4.73548939936,21.7257381163,137.787362177,0.0249259355,3.72438601983,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355
1987,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355
1984,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,79.9082414727,11.715859534,0.0249259355,16.446747409,26.9226323168,42.3557685225,154.973065029,0.0249259355,2.27514179336,7.49926262239,0.0249259355,28.7674882097,0.0249259355,68.9019866434,0.0249259355,7.12845836851,39.5428997115,7.15841888005,23.4850155014,0.0249259355,0.236901610781,0.724418395811,0.0249259355,36.8904670312,45.5821136493,1177.3999304,7.71850611507,1.42904996202,0.0249259355,196.64565492,7.23772840503,177.145679038,0.0249259355,35.7074130609,26.8138699343,23.2828335787,0.0249259355,442.231299126,9.09427122262,2.19448645962,6.40057295272,1.40053220729,125.139944398,0.0249259355,0.0249259355,1.99420104714,25.8030030606,84.5555762021,0.0249259355,1.34795595524,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,371.964046862,72.5899385206,0.0249259355,6.73856423712,2.74226462663,278.771125499,93.8731262387,0.0249259355,12.8715476171,1.9023350763,0.0249259355,10.315738324,0.0249259355,147.92017114,0.0249259355,3.32187152102,129.906785654,4.28005015489,48.3671747663,0.0249259355,3.13794203323,33.1838131364,0.0249259355,9.61977921152,119.97817717,509.803615777,54.3876980686,0.0249259355,0.0249259355,14.3277135989,12.4674005754,92.2883128438,0.0249259355,77.8888049081,3.45270349078,43.9783327743,0.0249259355,561.913987053,37.3045284137,0.893423096747,29.2222648095,0.0249259355,70.0014674805,0.0249259355,0.0249259355,1.78996232309,9.82138581662,150.396321568,0.0249259355,12.2312833551
1985,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355,0.0249259355
