Year,FPCA # of papers,FPCA Topic 0,FPCA Topic 1,FPCA Topic 2,FPCA Topic 3,FPCA Topic 4,FPCA Topic 5,FPCA Topic 6,FPCA Topic 7,FPCA Topic 8,FPCA Topic 9,FPCA Topic 10,FPCA Topic 11,FPCA Topic 12,FPCA Topic 13,FPCA Topic 14,FPCA Topic 15,FPCA Topic 16,FPCA Topic 17,FPCA Topic 18,FPCA Topic 19,FPCA Topic 20,FPCA Topic 21,FPCA Topic 22,FPCA Topic 23,FPCA Topic 24,ICFP # of papers,ICFP Topic 0,ICFP Topic 1,ICFP Topic 2,ICFP Topic 3,ICFP Topic 4,ICFP Topic 5,ICFP Topic 6,ICFP Topic 7,ICFP Topic 8,ICFP Topic 9,ICFP Topic 10,ICFP Topic 11,ICFP Topic 12,ICFP Topic 13,ICFP Topic 14,ICFP Topic 15,ICFP Topic 16,ICFP Topic 17,ICFP Topic 18,ICFP Topic 19,ICFP Topic 20,ICFP Topic 21,ICFP Topic 22,ICFP Topic 23,ICFP Topic 24,ICFPEE # of papers,ICFPEE Topic 0,ICFPEE Topic 1,ICFPEE Topic 2,ICFPEE Topic 3,ICFPEE Topic 4,ICFPEE Topic 5,ICFPEE Topic 6,ICFPEE Topic 7,ICFPEE Topic 8,ICFPEE Topic 9,ICFPEE Topic 10,ICFPEE Topic 11,ICFPEE Topic 12,ICFPEE Topic 13,ICFPEE Topic 14,ICFPEE Topic 15,ICFPEE Topic 16,ICFPEE Topic 17,ICFPEE Topic 18,ICFPEE Topic 19,ICFPEE Topic 20,ICFPEE Topic 21,ICFPEE Topic 22,ICFPEE Topic 23,ICFPEE Topic 24,LFP # of papers,LFP Topic 0,LFP Topic 1,LFP Topic 2,LFP Topic 3,LFP Topic 4,LFP Topic 5,LFP Topic 6,LFP Topic 7,LFP Topic 8,LFP Topic 9,LFP Topic 10,LFP Topic 11,LFP Topic 12,LFP Topic 13,LFP Topic 14,LFP Topic 15,LFP Topic 16,LFP Topic 17,LFP Topic 18,LFP Topic 19,LFP Topic 20,LFP Topic 21,LFP Topic 22,LFP Topic 23,LFP Topic 24,OOPSLA # of papers,OOPSLA Topic 0,OOPSLA Topic 1,OOPSLA Topic 2,OOPSLA Topic 3,OOPSLA Topic 4,OOPSLA Topic 5,OOPSLA Topic 6,OOPSLA Topic 7,OOPSLA Topic 8,OOPSLA Topic 9,OOPSLA Topic 10,OOPSLA Topic 11,OOPSLA Topic 12,OOPSLA Topic 13,OOPSLA Topic 14,OOPSLA Topic 15,OOPSLA Topic 16,OOPSLA Topic 17,OOPSLA Topic 18,OOPSLA Topic 19,OOPSLA Topic 20,OOPSLA Topic 21,OOPSLA Topic 22,OOPSLA Topic 23,OOPSLA Topic 24,OOPSLA98ADDEND # of papers,OOPSLA98ADDEND Topic 0,OOPSLA98ADDEND Topic 1,OOPSLA98ADDEND Topic 2,OOPSLA98ADDEND Topic 3,OOPSLA98ADDEND Topic 4,OOPSLA98ADDEND Topic 5,OOPSLA98ADDEND Topic 6,OOPSLA98ADDEND Topic 7,OOPSLA98ADDEND Topic 8,OOPSLA98ADDEND Topic 9,OOPSLA98ADDEND Topic 10,OOPSLA98ADDEND Topic 11,OOPSLA98ADDEND Topic 12,OOPSLA98ADDEND Topic 13,OOPSLA98ADDEND Topic 14,OOPSLA98ADDEND Topic 15,OOPSLA98ADDEND Topic 16,OOPSLA98ADDEND Topic 17,OOPSLA98ADDEND Topic 18,OOPSLA98ADDEND Topic 19,OOPSLA98ADDEND Topic 20,OOPSLA98ADDEND Topic 21,OOPSLA98ADDEND Topic 22,OOPSLA98ADDEND Topic 23,OOPSLA98ADDEND Topic 24,OOPSLACOMPANION # of papers,OOPSLACOMPANION Topic 0,OOPSLACOMPANION Topic 1,OOPSLACOMPANION Topic 2,OOPSLACOMPANION Topic 3,OOPSLACOMPANION Topic 4,OOPSLACOMPANION Topic 5,OOPSLACOMPANION Topic 6,OOPSLACOMPANION Topic 7,OOPSLACOMPANION Topic 8,OOPSLACOMPANION Topic 9,OOPSLACOMPANION Topic 10,OOPSLACOMPANION Topic 11,OOPSLACOMPANION Topic 12,OOPSLACOMPANION Topic 13,OOPSLACOMPANION Topic 14,OOPSLACOMPANION Topic 15,OOPSLACOMPANION Topic 16,OOPSLACOMPANION Topic 17,OOPSLACOMPANION Topic 18,OOPSLACOMPANION Topic 19,OOPSLACOMPANION Topic 20,OOPSLACOMPANION Topic 21,OOPSLACOMPANION Topic 22,OOPSLACOMPANION Topic 23,OOPSLACOMPANION Topic 24,OOPSLAECOOP # of papers,OOPSLAECOOP Topic 0,OOPSLAECOOP Topic 1,OOPSLAECOOP Topic 2,OOPSLAECOOP Topic 3,OOPSLAECOOP Topic 4,OOPSLAECOOP Topic 5,OOPSLAECOOP Topic 6,OOPSLAECOOP Topic 7,OOPSLAECOOP Topic 8,OOPSLAECOOP Topic 9,OOPSLAECOOP Topic 10,OOPSLAECOOP Topic 11,OOPSLAECOOP Topic 12,OOPSLAECOOP Topic 13,OOPSLAECOOP Topic 14,OOPSLAECOOP Topic 15,OOPSLAECOOP Topic 16,OOPSLAECOOP Topic 17,OOPSLAECOOP Topic 18,OOPSLAECOOP Topic 19,OOPSLAECOOP Topic 20,OOPSLAECOOP Topic 21,OOPSLAECOOP Topic 22,OOPSLAECOOP Topic 23,OOPSLAECOOP Topic 24,PLDI # of papers,PLDI Topic 0,PLDI Topic 1,PLDI Topic 2,PLDI Topic 3,PLDI Topic 4,PLDI Topic 5,PLDI Topic 6,PLDI Topic 7,PLDI Topic 8,PLDI Topic 9,PLDI Topic 10,PLDI Topic 11,PLDI Topic 12,PLDI Topic 13,PLDI Topic 14,PLDI Topic 15,PLDI Topic 16,PLDI Topic 17,PLDI Topic 18,PLDI Topic 19,PLDI Topic 20,PLDI Topic 21,PLDI Topic 22,PLDI Topic 23,PLDI Topic 24,POPL # of papers,POPL Topic 0,POPL Topic 1,POPL Topic 2,POPL Topic 3,POPL Topic 4,POPL Topic 5,POPL Topic 6,POPL Topic 7,POPL Topic 8,POPL Topic 9,POPL Topic 10,POPL Topic 11,POPL Topic 12,POPL Topic 13,POPL Topic 14,POPL Topic 15,POPL Topic 16,POPL Topic 17,POPL Topic 18,POPL Topic 19,POPL Topic 20,POPL Topic 21,POPL Topic 22,POPL Topic 23,POPL Topic 24
1988,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,33,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,30,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,61,16.8458774902,27.2937585944,3.94810064521,0.712354153564,38.1691569329,26.8055439691,264.52688509,3.94810064521,0.425907752564,2.28257175227,3.94810064521,2.59885193817,3.94810064521,9.17635364171,3.94810064521,91.3984189369,4.86374863041,1.67914568231,19.1136314958,3.94810064521,0.669721482961,72.2839795992,3.94810064521,0.292083554287,248.290773529,33,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,28,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595
1989,31,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,46,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,31,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,30,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595
2014,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,55,668.540610087,309.402551822,0.472148340249,1096.48058079,15.5418185517,30.7129204056,112.54147658,0.472148340249,456.308095603,328.774770717,0.472148340249,38.2476508177,0.472148340249,94.6205270024,0.472148340249,221.640782196,195.970037366,191.389813794,132.265583471,0.472148340249,1676.4604348,72.9400111153,0.472148340249,123.587305054,33.0132545308
2011,0,,,,,,,,,,,,,,,,,,,,,,,,,,40,208.210637221,157.515208553,2.691403245,1695.37387312,142.543129314,119.526956352,243.948631275,2.691403245,765.430211127,158.789810637,2.691403245,10.2255331889,2.691403245,34.0912856412,2.691403245,32.5498247841,51.9551397895,122.010995028,6.95563148112,2.691403245,540.391979941,61.9665365266,2.691403245,664.120119518,36.5570277761,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,62,29.199001941,137.36261706,0.729518405145,364.473603703,285.668245323,25.6321818122,83.3283477927,0.729518405145,726.991004667,1170.17133574,0.729518405145,286.504344823,0.729518405145,120.290581148,0.729518405145,771.326276339,292.224085848,30.4471322722,99.0303793504,0.729518405145,308.046005793,728.030370846,0.729518405145,112.696764869,152.533123246,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,55,12.637181328,350.793876565,0.0340941595,213.866613873,235.022718793,49.2432722479,65.5611971946,0.0340941595,363.016306802,1156.96349464,0.0340941595,304.816055427,0.0340941595,273.663304957,0.0340941595,633.065754451,173.052558021,262.489618719,205.856626913,0.0340941595,935.155951808,200.699643202,0.0340941595,42.4843719186,62.3524207412,52,250.666940426,316.237572739,0.597750567658,723.126831644,125.574484027,102.485007404,35.6199636533,0.597750567658,254.671686764,124.249140081,0.597750567658,95.7453027716,0.597750567658,309.241102592,0.597750567658,577.139215388,147.22323537,170.560494323,228.744112997,0.597750567658,1583.33302278,233.398501493,0.597750567658,188.867740669,64.2452833555
2010,0,,,,,,,,,,,,,,,,,,,,,,,,,,36,257.351845664,35.0642294319,0.0340941595,1494.81633725,40.6999908142,103.770825438,124.328607293,0.0340941595,656.55338357,81.7741020455,0.0340941595,5.64271416404,0.0340941595,103.678152377,0.0340941595,50.0610442552,34.5019886912,440.38910611,54.7169728405,0.0340941595,436.441026272,37.0834794752,0.0340941595,546.290584561,159.643749066,34,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0,,,,,,,,,,,,,,,,,,,,,,,,,,63,54.9406258926,133.150574401,0.0670013967778,227.207503116,397.976257768,28.5873059455,157.50626312,0.0670013967778,581.44943074,549.425938687,0.0670013967778,149.749421958,0.0670013967778,136.434433134,0.0670013967778,500.774316754,221.484093762,147.496261262,43.9890821413,0.0670013967778,330.80349861,1155.931332,0.0670013967778,30.6034860292,754.444947463,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,42,21.7242802566,219.267370125,0.0340941595,291.810669927,436.203937572,2.87612316013,3.53889093805,0.0340941595,272.487543278,769.692587529,0.0340941595,412.694797074,0.0340941595,107.140349943,0.0340941595,778.73699727,297.749492535,354.343570891,301.242178537,0.0340941595,621.724702793,303.22768763,0.0340941595,147.889986506,33.2863384292,41,283.754486474,337.564821468,3.98382372002,1025.76125606,33.3635116731,115.193353131,27.9828269454,3.98382372002,320.273374093,81.0113863206,3.98382372002,230.188463261,3.98382372002,71.6737764297,3.98382372002,399.436304747,151.85539843,97.7656310249,50.9317639128,3.98382372002,1785.85823933,182.488513186,3.98382372002,289.232145315,31.8254581023
2013,0,,,,,,,,,,,,,,,,,,,,,,,,,,42,188.720833977,160.739704338,3.8179779553,1834.1012621,20.593210061,105.550069568,223.52952046,3.8179779553,315.026595407,115.201326709,3.8179779553,52.6124867622,3.8179779553,109.98744563,3.8179779553,186.732414301,74.7787812997,444.175353225,121.156305856,3.8179779553,571.244032517,32.3509358577,3.8179779553,290.715811854,84.7675612331,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,50,11.4109116299,439.38386969,0.0340941595,101.881354289,802.683862607,14.5549241321,38.8086862155,0.0340941595,479.758597735,1375.13708596,0.0340941595,190.084100832,0.0340941595,266.700428745,0.0340941595,787.589078112,180.208393097,244.419688367,32.9800872586,0.0340941595,499.002307535,819.104368719,0.0340941595,23.3347953875,178.931154559,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,48,25.8042530314,270.847828832,0.0340941595,189.036720246,285.421168426,22.2855897725,107.428263087,0.0340941595,357.90252679,603.971345106,0.0340941595,190.104251627,0.0340941595,314.171370415,0.0340941595,556.272513759,300.593115318,200.935534174,389.986335075,0.0340941595,1140.55107442,228.520765889,0.0340941595,125.131446274,83.1079259664,48,445.583877374,432.97762567,0.0340941595,1007.84059704,71.7127801844,54.9823805524,37.5930383392,0.0340941595,386.98998193,166.652300107,0.0340941595,16.7739630407,0.0340941595,154.662928444,0.0340941595,381.295653664,68.470938545,129.831007377,299.486400359,0.0340941595,1744.38884272,39.9096253248,0.0340941595,180.972933617,42.6554872501
2012,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,88.0668301142,24.5644653298,0.423747943403,1218.84564031,30.910255419,25.2820249773,21.2194438043,0.423747943403,193.454417553,110.859167075,0.423747943403,55.7593216884,0.423747943403,30.563222688,0.423747943403,34.2487022358,16.2478189206,524.019711849,39.1593781047,0.423747943403,512.439906349,32.6757809233,0.423747943403,418.14980228,43.5345144762,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,59,4.21291805883,350.670147806,0.485392510471,328.453393061,432.886857447,17.1386008548,141.116527515,0.485392510471,447.747552609,1263.84527065,0.485392510471,412.399576869,0.485392510471,149.172814225,0.485392510471,551.992605096,393.124470522,271.748767255,108.37827965,0.485392510471,629.817721287,587.751975488,0.485392510471,149.241654001,231.535135035,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,48,3.41776319441,393.636993181,0.910093323727,158.410431336,235.126157702,16.4966494988,24.8438969858,0.910093323727,346.609730075,1276.76772968,0.910093323727,228.879633257,0.910093323727,177.79896401,0.910093323727,771.731734122,230.356979435,374.090861505,455.029309348,0.910093323727,591.796498329,105.197715845,0.910093323727,17.6443079068,32.6046786405,48,370.219280029,422.837739652,0.30449666515,1081.97583516,28.2717620341,16.1215477518,110.303833053,0.30449666515,558.031090093,373.380011245,0.30449666515,35.6806553113,0.30449666515,74.6148624374,0.30449666515,314.515586089,301.172895436,63.1829406935,28.4525615303,0.30449666515,1349.85173569,191.478563169,0.30449666515,179.140363778,55.260447512
2005,0,,,,,,,,,,,,,,,,,,,,,,,,,,29,123.425661447,182.245507832,0.0340941595,2195.52232759,27.5618461082,41.9990223474,330.552998872,0.0340941595,193.191830633,37.8413852125,0.0340941595,32.7930088835,0.0340941595,122.752760611,0.0340941595,272.202095322,95.2237436327,237.906937313,30.2838198527,0.0340941595,267.092614227,141.348432448,0.0340941595,708.157290701,34.85723942,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,122,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,29,9.7726387413,218.395225772,0.0340941595,269.762262616,508.661371378,0.0340941595,6.34869134773,0.0340941595,415.479413218,281.932698974,0.0340941595,969.581709744,0.0340941595,246.231082819,0.0340941595,500.16657655,400.255639248,198.571044641,424.28486678,0.0340941595,206.461365182,375.565704132,0.0340941595,40.1426412738,115.139082089,31,302.329466499,478.654485173,0.0340941595,645.144903268,19.018483804,53.9341551709,44.5754727844,0.0340941595,284.448898923,250.0060581,0.0340941595,30.7466944992,0.0340941595,195.260423173,0.0340941595,356.353251061,397.731992263,6.57393012248,80.1126726155,0.0340941595,1288.31947695,392.826749706,0.0340941595,235.587114434,18.957208258
1991,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,29,115.551065914,2.35594155813,5.62548303859,16.8201339529,209.75340094,111.59564325,33.790156668,5.62548303859,23.6512155902,45.1448455074,5.62548303859,8.01825348224,5.62548303859,53.8588793614,5.62548303859,21.8507243946,71.8963639921,11.4378961349,35.0475123148,5.62548303859,5.26144105004,209.479827361,5.62548303859,6.97287923894,1051.26365408,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,24,16.5722780807,15.1028431979,1.38324254419,1.63137881697,38.2930623041,0.0340941595,169.919882244,1.38324254419,0.0340941595,1.6788239522,1.38324254419,1.00267162517,1.38324254419,2.89391985068,1.38324254419,41.1221088665,0.0340941595,1.07643921944,10.9989642491,1.38324254419,0.0340941595,33.5335002123,1.38324254419,0.0340941595,79.0066460946,28,155.334960008,52.5576315159,0.0340941595,111.633231934,259.196649782,205.202018201,335.328321606,0.0340941595,0.0340941595,25.1134409695,0.0340941595,714.512155594,0.0340941595,392.701648328,0.0340941595,24.9387561041,164.593720376,109.778513846,786.510167579,0.0340941595,8.06104684625,7.2114638996,0.0340941595,342.231581078,38.4600073298,31,1133.04797726,162.221882187,0.0340941595,228.033128753,1.35068969877,254.81340259,473.080487051,0.0340941595,4.73661638236,0.905239619623,0.0340941595,12.4650907491,0.0340941595,346.803660306,0.0340941595,5.88243854371,78.7037258028,3.58628906745,110.890203618,0.0340941595,9.4754835573,24.10631598,0.0340941595,516.525665872,32.0176558931
1990,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,32,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,33,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,29,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,12.9536183257,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.380907628821,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.540068112452,0.434196364124,31,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595,0.0340941595
1993,33,299.757319524,0.0340941595,0.0340941595,160.873361449,173.116312329,440.207320508,725.906750541,0.0340941595,0.68682920427,5.12537670348,0.0340941595,115.620736123,0.0340941595,87.4529254207,0.0340941595,19.2412608804,161.463476647,310.612939417,154.685280299,0.0340941595,6.79847956575,18.4759075004,0.0340941595,390.512716003,43.6486692014,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,40,27.532904298,12.9949307278,0.17950329473,0.639724228743,5.39117874612,63.6751696165,17.7287340941,0.17950329473,0.0340941595,2.25371457287,0.17950329473,4.39161595238,0.17950329473,8.47159265926,0.17950329473,4.68661272757,2.10661447115,2.51876228875,5.41495720021,0.17950329473,3.66631282845,157.96429994,0.17950329473,0.538525296493,1049.78608712,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,29,51.4121197741,32.4011630787,0.0340941595,69.5882090428,505.92811742,71.4546212295,209.568884537,0.0340941595,54.0144248663,8.51464895155,0.0340941595,674.236961183,0.0340941595,746.958129578,0.0340941595,21.5454525619,413.813525694,46.2689735089,680.63063321,0.0340941595,19.5376553928,44.7814232467,0.0340941595,98.2061282542,3.99400265232,43,630.094834364,3.7497823317,0.0340941595,273.825677749,70.5702052876,155.637567157,201.681039022,0.0340941595,0.0340941595,14.4082102583,0.0340941595,56.8100743357,0.0340941595,528.401467344,0.0340941595,17.3045557986,195.220386603,30.0806538313,240.263550444,0.0340941595,22.3029819012,107.307557004,0.0340941595,531.16615435,37.6386238605
1992,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,33,541.168511835,19.5251729384,0.0340941595,249.241758732,286.681433214,280.570496755,386.184468342,0.0340941595,14.0466302626,39.8577231703,0.0340941595,47.6570964946,0.0340941595,149.83886047,0.0340941595,42.8344594743,305.686370688,181.120705767,47.0649607066,0.0340941595,12.3820818998,46.2966957286,0.0340941595,772.51254096,23.307363796,120,2.33076004702,1.17057612182,0.161482036282,1.39270915853,8.53739569005,8.91460438075,5.36253382429,0.161482036282,0.85271749885,1.21118076042,0.161482036282,2.36237622028,0.161482036282,3.48655668966,0.161482036282,1.26453471841,2.55971342319,1.50979230149,1.79010718531,0.161482036282,1.33066490783,39.9132469931,0.161482036282,0.155303576744,476.810539569,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,30,91.0785252101,2.1962891012,0.0340941595,6.3022889195,124.61752814,296.99115775,233.826443787,0.0340941595,3.26000696296,96.5642547942,0.0340941595,753.439607748,0.0340941595,607.663083562,0.0340941595,61.2771947235,258.021156712,76.5965727054,673.423570073,0.0340941595,18.0829784168,18.8774564057,0.0340941595,71.465380867,24.3635323263,31,994.381832145,24.1867619045,0.0340941595,311.508545226,177.341843904,521.900331832,278.507837634,0.0340941595,8.40948741629,64.1691945168,0.0340941595,60.4181245862,0.0340941595,372.869162375,0.0340941595,50.0847219255,102.074206957,35.4993765608,19.3884394236,0.0340941595,56.4559077976,39.4423941393,0.0340941595,587.827154035,28.6322434609
