paper,semc/final-gamma.dat,0.0373292156,17.9942205809,42.4170995217,0.0373292156,32.5129720724,192.1705978411,328.8978295234,19.6000754262,494.0538523362,4036.1157150935,113.1199778505,89.2247849243,151.7617284444,0.0373292156,122.5502301268,215.5065487060,235.5681069320,0.0373292156,90.0661988540,0.0373292156
cite,semc/related/1410.2813v1-gamma.dat,0.0373292156,0.0373292156,133.1371510050,0.0373292156,86.2644891682,330.9212969591,1832.8163981963,49.1105072439,1075.8319631781,8545.5739007739,70.1629669043,214.0429072955,413.4589578804,0.0373292156,189.6401800725,426.4013051774,619.1128675497,48.5709419597,833.5141048693,0.0373292156
cite,semc/related/KoukoutosKuncak14CheckingDataStructurePropertiesOrdersMagnitudeFaster-gamma.dat,177.7547971132,543.6759238187,2.3777101189,0.0373292156,0.0373292156,36.0956728561,0.0373292156,23.9463272569,78.0882983924,103.4350815707,97.8364058001,54.8403353796,0.0373292156,27.6755017830,0.0373292156,67.2118574345,4.6917205984,21.8556476797,0.0373292156,0.0373292156
cite,semc/related/biermangordon-gamma.dat,0.0373292156,829.5190657809,21.1672591616,0.0373292156,6.8653228388,598.8820127125,927.7794162455,39.3043218601,446.7644789219,2353.6778549843,657.4277669153,55.8715294342,158.6372012052,0.0373292156,13.6130363613,52.1623414394,42.6476005594,10.9038092914,150.3353192077,77.0762597450
cite,semc/related/cmm-gamma.dat,0.0373292156,0.0373292156,38.2792674260,0.0373292156,35.7152913955,0.0373292156,528.9094527640,15.6130291977,358.7266945892,3747.3254641853,164.3138121723,45.8235676648,195.2708722459,0.0373292156,92.3143619511,50.1471994805,217.1611549160,5.8851118139,0.0373292156,0.0373292156
cite,semc/related/dls06-tf-gamma.dat,0.0373292156,10.5645987002,2.4098690185,0.0373292156,26.4334311415,190.4673400357,490.1670661731,19.2307800923,433.6766700062,2764.4987543056,508.2298915777,313.7875429815,69.1469348344,0.0373292156,21.5791594831,39.5716980578,172.5170985473,95.2869841619,0.0373292156,10.0294483320
cite,semc/related/esop2011_camera_ready-gamma.dat,0.0373292156,67.6151697824,22.3900632164,0.0373292156,16.9019080743,0.0373292156,683.6752038090,11.2442250223,185.2699524509,2675.9322784178,272.3670039878,82.4104926730,152.1712347908,0.0373292156,80.8071590762,14.8608050382,209.5081037522,0.0373292156,29.3690089263,0.0373292156
cite,semc/related/fb-tr2006-01-gamma.dat,0.0373292156,237.1416108816,39.8300141158,0.0373292156,7.3329648545,48.1435097838,396.9733395167,12.1474185499,1030.9919700155,1801.6542126675,94.7740019990,143.2594309121,141.8522551265,0.0373292156,31.9967697765,20.8471871410,461.1675351106,92.4989038854,64.2457893248,51.7776830034
cite,semc/related/ff-gamma.dat,0.0373292156,176.8326245928,16.3755043820,37.7595224451,53.7855642305,31.7175366930,217.7727554614,27.7123457254,588.7494791185,2484.6671732581,396.0904338906,363.1644814824,234.6588867237,9.7731806901,140.9101148566,22.3933614763,159.3031533655,95.9684782725,0.0373292156,0.0373292156
cite,semc/related/fgr-gamma.dat,325.1350651720,890.9566601417,64.5871440419,8.9037241374,25.2050846175,50.1340669644,39.4640422018,2.7271992815,473.8691211296,1181.2093621372,329.1746186273,202.3200714596,79.3189535757,40.3063190626,73.5528445794,448.9836437392,150.1893381022,187.8573288333,0.0373292156,60.8146672912
cite,semc/related/galactic-gamma.dat,468.0480115349,16.2532779847,17.5241212814,18.2950023802,33.2133335657,152.7777603649,48.8213288316,338.1143794090,1104.3194121080,367.3443217865,38.1986426314,103.2350133914,285.6934664169,6.4923214015,51.1144828922,516.8944649002,241.0775823074,41.1873216751,88.6743462317,6.4679932164
cite,semc/related/gronski-gamma.dat,0.0373292156,31.8642369925,0.0373292156,0.0373292156,1.6880706313,105.7268690454,121.5749817380,0.0373292156,34.6420914515,1489.2548241140,388.0543384689,62.6926651632,38.9246770935,32.0243842424,4.0622255213,19.9157154789,35.9795884554,28.7642733258,169.8950385055,8.5332872211
cite,semc/related/gthreesomes-gamma.dat,0.0373292156,3.1112837589,66.4549022286,0.0373292156,23.8590149656,0.0373292156,1639.5077226180,0.0373292156,261.2099722065,2204.4159553736,206.7704983839,80.7831122324,57.5464668934,3.7192374168,65.5289400940,56.3757638492,324.6360187851,34.7135877199,56.7097943249,65.2549965982
cite,semc/related/henglein-gamma.dat,0.0373292156,5.1643199550,99.3323271441,10.3080680234,0.0373292156,180.2352483316,3174.9416943552,0.0373292156,320.2654247201,1883.1336123750,360.6174458017,49.7328496088,210.2074305373,0.0373292156,22.9500798671,46.3083081422,196.3372740499,103.7366431827,115.7599536936,31.5665876610
cite,semc/related/hermanhosc-gamma.dat,165.4671725389,45.9217892327,69.1502474389,46.6906325910,55.6307096885,0.0373292156,184.2154394603,0.0373292156,299.2468745244,3499.3770613153,479.4117645654,103.9088483496,98.2356598628,0.0373292156,52.2932114071,90.0469471862,167.0247658729,88.5915427839,0.0373292156,4.3846006309
cite,semc/related/hermantfp-gamma.dat,130.1920077222,0.0373292156,71.2699962734,43.6543219740,27.5505367107,0.0373292156,134.4275267479,3.1552124699,212.0202828906,1881.6960593924,372.6856598420,91.2915834774,27.0994453730,0.0373292156,37.6786033185,62.0368447771,98.2274590165,52.5743982479,0.0373292156,0.0373292156
cite,semc/related/hybrid-gamma.dat,0.0373292156,0.0373292156,4.7826738909,0.0373292156,6.3609415205,734.6292829963,636.3352963160,11.3949049947,20.9191013767,2833.2263817752,844.5213035443,26.1504986495,167.9904556769,0.0373292156,44.3548406999,12.8106206339,126.3236926211,170.8300217997,155.9299217378,0.0373292156
