Paper,Type,Name,Distance
3,random3,Typecheckinginanimperfectworld-TerrenceC.Miller,1935.94621981
3,random3,Theinfluenceofproductionsonderivationsandparsing(ExtendedAbstract)-BentonL.Leong,2552.09935994
3,random3,Generalizedjust-in-timetracecompilationusingaparalleltaskfarminadynamicbinarytranslator-IgorBöhm,3824.57424483
3,random3,Typesarenotsets-JamesH.Morris,1961.76780003
3,random3,Analgebraofrelationsformachinecomputation-PatrickHall,2670.50328975
3,random3,Compilersupportforgarbagecollectioninastaticallytypedlanguage-AmerDiwan,2659.44140543
3,random3,FlowanalysisandoptimizationofLISP-likestructures-NeilD.Jones,2206.17443396
3,random3,Continuationsandtransducercomposition-OlinShivers,2532.36845813
3,random3,Typereconstructionwithfirst-classpolymorphicvalues-J.W.O'Toole,1353.0268505
3,random3,Speculativelinearizability-RachidGuerraoui,3928.079274
3,random3,Practicaldependencetesting-GinaGoff,5502.49179865
3,random3,Resugaring:liftingevaluationsequencesthroughsyntacticsugar-JustinPombrio,2360.00707708
3,random3,Registerallocationforsoftwarepipelinedloops-B.R.Rau,5755.2000561
3,random3,Modularset-basedanalysisfromcontracts-PhilippeMeunier,2377.08086946
3,random3,Thetransactionalmanifesto:softwareengineeringandnon-blockingsynchronization-MauriceHerlihy,2178.31852721
3,random3,Thechemicalabstractmachine-GerardBerry,3356.0996036
3,random3,ESP:path-sensitiveprogramverificationinpolynomialtime-ManuvirDas,3059.70335341
3,random4,Copyeliminationinfunctionallanguages-K.Gopinath,2646.89141969
3,random4,Nomadicpict:correctcommunicationinfrastructureformobilecomputation-AsisUnyapoth,3599.57687991
3,random4,Incrementalizedpointerandescapeanalysis-FrédéricVivien,3415.09807575
3,random4,Garbagecollectionformonitoringparametricproperties-DongyunJin,3867.12748797
3,random4,Region-basedhierarchicaloperationpartitioningformulticlusterprocessors-MichaelChu,4111.62759793
3,random4,Expressingandverifyingprobabilisticassertions-AdrianSampson,3251.76997031
3,random4,Hybridtop-downandbottom-upinterproceduralanalysis-XinZhang,3291.10504527
3,random4,Multipartyasynchronoussessiontypes-KoheiHonda,4540.26720604
3,random4,Efficientrecursivesubtyping-DexterKozen,2424.07674661
3,random4,Composingtreeattributions-JohnBoyland,3918.97348726
3,random4,LL(*):thefoundationoftheANTLRparsergenerator-TerenceParr,4843.5742503
3,random4,Interproceduralconditionalbranchelimination-RastislavBodík,2835.32116428
3,random4,Implementationofaninterpreterforabstractequations-ChristophM.Hoffmann,3214.36605174
3,random4,Looptransformations:convexity,5158.45687585
3,random4,Type-directedpartialevaluation-OlivierDanvy,5627.32867041
3,random4,Adoptionandfocus:practicallineartypesforimperativeprogramming-ManuelFahndrich,1587.97406244
3,random4,DoubleChecker:efficientsoundandpreciseatomicitychecking-SwarnenduBiswas,4991.12798548
3,random4,Largescalefileprocessing:POGOL-GloriaJ.Lambert,2784.41438684
3,random4,Type-directedcompletionofpartialexpressions-DanielPerelman,3553.35993878
3,random4,Partial-coherenceabstractionsforrelaxedmemorymodels-MichaelKuperstein,4430.20954006
3,random4,Causeclueclauses:errorlocalizationusingmaximumsatisfiability-ManuJose,3934.77563281
3,random4,Generalizedcommonsubexpressionsinveryhighlevellanguages-AmeliaC.Fong,2735.03819914
3,random4,Reducingsweeptimeforanearlyemptyheap-YooC.Chung,3628.37156907
3,random4,Effectivesignextensionelimination-MotohiroKawahito,2780.71108033
3,random4,Improvingbalancedschedulingwithcompileroptimizationsthatincreaseinstruction-levelparallelism-JackL.Lo,3545.9006498
3,random4,Combinationsofabstractdomainsforlogicprogramming-AgostinoCortesi,3305.87583051
3,random4,Verificationmoduloversions:towardsusableverification-FrancescoLogozzo,4639.99398091
3,random5,Compilerandruntimesupportforefficientsoftwaretransactionalmemory-Ali-RezaAdl-Tabatabai,5424.37892742
3,random5,Dynamichotdatastreamprefetchingforgeneral-purposeprograms-TrishulM.Chilimbi,4411.72663015
3,random5,LOCKSMITH:context-sensitivecorrelationanalysisforracedetection-PolyviosPratikakis,2299.95613951
3,random5,Bias-variancetradeoffsinprogramanalysis-RahulSharma,4607.03766826
3,random5,High-levellanguagefacilitiesforlow-levelservices-ChristopherW.Fraser,2803.7779371
3,random5,Automaticallypartitioningpacketprocessingapplicationsforpipelinedarchitectures-JinquanDai,2559.81654762
3,random5,Probabilisticrelationalreasoningfordifferentialprivacy-GillesBarthe,3867.28597283
3,random5,Amathematicalapproachtolanguagedesign-GeorgeT.Ligler,2740.60077532
3,random5,Aserializabilityviolationdetectorforshared-memoryserverprograms-MinXu,5483.48095268
3,random5,\Type-completeness\asalanguageprinciple-AlanDemers,2021.62789301
3,random5,Theevolutionofprograms:asystemforautomaticprogrammodification-NachumDershowitz,3875.36674995
3,random5,INC:alanguageforincrementalcomputations-D.Yellin,2361.72601368
3,random5,Ageneralframeworkforcertifyinggarbagecollectorsandtheirmutators-AndrewMcCreight,4486.64099572
3,random5,Formalcertificationofacompilerback-endor:programmingacompilerwithaproofassistant-XavierLeroy,5091.76050165
3,random5,Controlflowanalysisinscheme-O.Shivers,2665.453394
3,random5,Evensimpleprogramsarehardtoanalyze-NeilD.Jones,2624.07091322
3,random5,Understandinganddetectingreal-worldperformancebugs-GuoliangJin,4403.23798095
3,random5,Compile-timedynamicvoltagescalingsettings:opportunitiesandlimits-FenXie,5538.41273888
3,random5,Programlogicwithoutbindingisdecidable-V.R.Pratt,2285.00354979
3,random5,Prefetchinjectionbasedonhardwaremonitoringandobjectmetadata-Ali-RezaAdl-Tabatabai,4010.30164363
3,random5,Adventuresintimeandspace-NormanDanner,2476.31914315
3,random5,Usingfunctorcategoriestogenerateintermediatecode-JohnC.Reynolds,2865.22981392
3,random5,ModelcheckingforprogramminglanguagesusingVeriSoft-PatriceGodefroid,2180.77694347
3,random5,Implementingtypeclasses-JohnPeterson,2087.46868818
3,random5,Context-sensitivedomain-independentalgorithmcompositionandselection-TroyA.Johnson,3686.06240016
3,random5,Type-dependentparameterinference-GordonV.Cormack,1863.8838469
3,random5,Thesemanticapproachtoprogramslicing-G.A.Venkatesh,2778.97833219
4,random1,NominalsystemT-AndrewM.Pitts,3663.59689988
4,random1,Aframeworkforinterproceduraloptimizationinthepresenceofdynamicclassloading-VugranamC.Sreedhar,3144.24060152
4,random1,Decidingtypeequivalenceinalanguagewithsingletonkinds-ChristopherA.Stone,2918.44245463
4,random1,RockSalt:better,3686.4699137
4,random1,Arelationallyparametricmodelofdependenttypetheory-RobertAtkey,4369.46634789
4,random1,Minimizingregisterusagepenaltyatprocedurecalls-F.C.Chow,2614.03843992
4,random1,PracticaldynamicsoftwareupdatingforC-IulianNeamtiu,4243.34134012
4,random1,Determiningaverageprogramexecutiontimesandtheirvariance-V.Sarkar,1705.27541534
4,random1,Two-directionalrecordlayoutformultipleinheritance-WilliamPugh,1885.74914695
4,random1,SpecifyingC++concepts-GabrielDosReis,3952.21749792
4,random1,Atechniqueforsummarizingdataaccessanditsuseinparallelismenhancingtransformations-V.Balasundaram,2673.73910857
4,random1,DecentralizingSDNPolicies-OdedPadon,3776.15302554
4,random1,Resourceable,4521.25625748
4,random1,Incrementalalgorithmsfordispatchingindynamicallytypedlanguages-YoavZibin,2337.38736826
4,random1,Fullfunctionalverificationoflinkeddatastructures-KarenZee,5739.6823044
4,random1,Typesystemsfordistributeddatastructures-BenLiblit,3394.1797798
4,random1,Expressioncontinuityandtheformaldifferentiationofalgorithms-BobPaige,2036.16661764
4,random1,Atheoryofindirectionviaapproximation-AquinasHobor,3590.36330875
4,random1,Preference-directedgraphcoloring-AkiraKoseki,4537.24910497
4,random1,Terminationofprobabilisticconcurrentprograms:(extendedabstract)-SergiuHart,806.195308581
4,random1,Lightweightfusionbyfixedpointpromotion-AtsushiOhori,2644.75890355
4,random1,Composingprocesses-KoheiHonda,2810.56517231
4,random1,Abstraction-guidedsynthesisofsynchronization-MartinVechev,4342.99759635
4,random1,Practicalprogramverification:automaticprogramprovingforreal-timeembeddedsoftware-JohnNagle,2420.71814326
4,random1,Acomplexitytheoryofgrammarproblems-H.B.Hunt,1337.33665415
4,random1,Dependenceflowgraphs:analgebraicapproachtoprogramdependencies-KeshavPingali,2250.1434742
4,random1,Acomplete,4334.23191294
4,random1,PureversusimpureLisp-NicholasPippenger,1163.81299185
4,random1,OnCharacterizingtheDataAccessComplexityofPrograms-VenmugilElango,4186.59227675
4,random1,AcaseforanSC-preservingcompiler-DanielMarino,3375.63281789
4,random1,Systemsbiology,396.715356111
4,random1,Javawithoutthecoffeebreaks:anonintrusivemultiprocessorgarbagecollector-DavidF.Bacon,3656.60330539
4,random1,UnderstandingPOWERmultiprocessors-SusmitSarkar,4417.60540094
4,random1,Efficientdetectionofallpointerandarrayaccesserrors-ToddM.Austin,2789.38038657
4,random1,Modularverificationoflinearizabilitywithnon-fixedlinearizationpoints-HongjinLiang,2642.33194015
4,random1,Stackinspection:theoryandvariants-CédricFournet,3148.34056605
4,random2,Roleanalysis-ViktorKuncak,4761.4238992
4,random2,Demand-drivencomputationofinterproceduraldataflow-EvelynDuesterwald,4289.42702122
4,random2,Puttingpointeranalysistowork-RakeshGhiya,3320.3301244
4,random2,Fast:atransducer-basedlanguagefortreemanipulation-LorisD'Antoni,4001.94020437
4,random2,Schedulingtime-criticalinstructionsonRISCmachines-KrishnaPalem,2273.10459547
4,random2,Preciseandcompactmodularproceduresummariesforheapmanipulatingprograms-IsilDillig,2857.1426931
4,random2,Checkingracefreedomvialinearprogramming-TachioTerauchi,2056.88924444
4,random2,Atype-theoreticapproachtohigher-ordermoduleswithsharing-RobertHarper,3178.41615591
4,random2,Extendingthescopeofsyntacticabstraction-OscarWaddell,3617.33991289
4,random2,Garbagecollectionusingadynamicthreateningboundary-DavidA.Barrett,3396.95207176
4,random2,Abisimulationfordynamicsealing-EijiroSumii,2612.56456669
4,random2,Stratifiedtypeinferenceforgeneralizedalgebraicdatatypes-FrançoisPottier,5584.59581188
4,random2,Chameleon:adaptiveselectionofcollections-OhadShacham,2952.43210615
4,random2,Decisionsfor\type\inAPL-W.E.Gull,877.157266618
4,random2,DerivationofefficientDAGmarkingalgorithms-R.J.R.Back,1574.70147687
4,random2,Printingfloating-pointnumbersquicklyandaccurately-RobertG.Burger,2753.41422284
4,random2,Thefirst-ordertheoryofsubtypingconstraints-ZhendongSu,2515.17753996
4,random2,DART:directedautomatedrandomtesting-PatriceGodefroid,2881.79407299
4,random2,InferringtypesinSmalltalk-NorihisaSuzuki,1843.92666842
4,random2,Lightweightsemiformaltimecomplexityanalysisforpurelyfunctionaldatastructures-NilsAndersDanielsson,3359.1293646
4,random2,Compositionalanalysisofmodularlogicprograms-MichaelCodish,2706.9180282
4,random2,CheckingNFAequivalencewithbisimulationsuptocongruence-FilippoBonchi,3414.18977556
4,random2,Incrementalprogramtestingusingprogramdependencegraphs-SamuelBates,3109.50665171
4,random2,Second-orderunificationandtypeinferenceforChurch-stylepolymorphism-AleksySchubert,2164.03757952
4,random2,Probabilisticrelationalverificationforcryptographicimplementations-GillesBarthe,2932.69740137
4,random2,Dependencegraphsandcompileroptimizations-D.J.Kuck,2272.30951904
4,random2,DeepSpecificationsandCertifiedAbstractionLayers-RonghuiGu,5434.71743179
4,random2,Datatypes,1332.64028082
4,random2,Artemis:practicalruntimemonitoringofapplicationsforexecutionanomalies-LongFei,3499.3231314
4,random2,Alessdynamicmemoryallocationschemeforalgol-likelanguages-ThomasP.Murtagh,955.91440321
4,random2,Asynchronousanddeterministicobjects-DenisCaromel,2549.33184818
4,random2,DependentInformationFlowTypes-LuísaLourenço,3494.84997959
4,random2,Thetheoryandpracticeoffirst-classprompts-MattiasFelleisen,2025.20175101
4,random2,Astaticanalyzerforlargesafety-criticalsoftware-BrunoBlanchet,3510.95324258
4,random2,Algebraicreconstructionoftypesandeffects-PierreJouvelot,1742.46330466
4,random2,AnLRsubstringparserfornoncorrectingsyntaxerrorrecovery-G.V.Cormack,2732.06963694
4,random3,Efficientflow-sensitiveinterproceduralcomputationofpointer-inducedaliasesandsideeffects-Jong-DeokChoi,4851.91906578
4,random3,Dynamicenforcementofdeterminisminaparallelscriptinglanguage-LiLu,3854.96945847
4,random3,Modularreasoningaboutheappathsviaeffectivelypropositionalformulas-ShacharItzhaky,3987.46226926
4,random3,Probabilisticregisterallocation-ToddA.Proebsting,3078.58668028
4,random3,Avoidingexponentialexplosion:generatingcompactverificationconditions-CormacFlanagan,1646.27639946
4,random3,Systematicdesignofprogramanalysisframeworks-PatrickCousot,3190.29521609
4,random3,Completionsemanticsandinterpretergeneration-MartinC.Henson,1467.88383251
4,random3,Fastcodegenerationusingautomatically-generateddecisiontrees-AlanL.Wendt,1744.29513917
4,random3,Projectionmerging:reducingredundanciesininclusionconstraintgraphs-ZhendongSu,2273.11872246
4,random3,Registerpromotionbysparsepartialredundancyeliminationofloadsandstores-RaymondLo,4960.54799274
4,random3,Towardsfullyabstractsemanticsforlocalvariables-A.R.Meyer,1534.38060127
4,random3,Theimplicitcalculus:anewfoundationforgenericprogramming-BrunoC.d.S.Oliveira,3665.36676214
4,random3,Ageneralconstraint-centricschedulingframeworkforspatialarchitectures-TonyNowatzki,3318.32082315
4,random3,N-synchronousKahnnetworks:arelaxedmodelofsynchronyforreal-timesystems-AlbertCohen,3863.52336138
4,random3,Deadlock-freedom-by-design:multipartyasynchronousglobalprogramming-MarcoCarbone,4136.20259559
4,random3,Automaticrecognitionofinductionvariablesandrecurrencerelationsbyabstractinterpretation-ZahiraAmmarguellat,1283.86700491
4,random3,Atypes-as-setssemanticsformilner-stylepolymorphism-MitchellWand,1263.44320398
4,random3,Diderot:aparallelDSLforimageanalysisandvisualization-ChariseeChiw,3459.11524369
4,random3,Nestedinterpolants-MatthiasHeizmann,3256.50237788
4,random3,Adynamicschedulingmethodforirregularparallelprograms-StevenLucco,2622.13646733
4,random3,Classesandmixins-MatthewFlatt,4013.67116819
4,random3,AScalable,5061.74007992
4,random3,Observablesequentialityandfullabstraction-RobertCartwright,2561.65904019
4,random3,Spaceefficientconservativegarbagecollection-Hans-JuergenBoehm,2263.19404804
4,random3,Staticloadclassificationforimprovingthevaluepredictabilityofdata-cachemisses-MartinBurtscher,3750.8093109
4,random3,Equationallogicprogramming:anextensiontoequationalprogramming-Jia-HuaiYou,2033.27355661
4,random3,Onstrictnessanditsanalysis-T.-M.Kuo,2998.88552371
4,random3,CompilationanddelayedevaluationinAPL-LeoJ.Guibas,1722.79800214
4,random3,Structuralsemanticsforpolymorphicdatatypes(preliminaryreport)-DanielLeivant,1188.78008774
4,random3,Interactivetypeanalysisandextendedmessagesplitting;optimizingdynamically-typedobject-orientedprograms-CraigChambers,2751.37273047
4,random3,Eliminatingarrayboundcheckingthroughdependenttypes-HongweiXi,1801.53746939
4,random3,Codegenerationandreorganizationinthepresenceofpipelineconstraints-JohnL.Hennessy,1648.55724675
4,random3,Aparallel,3683.90015964
4,random3,Fullyautomaticandprecisedetectionofthreadsafetyviolations-MichaelPradel,3478.09597627
4,random3,Compositionalsolutionspacequantificationforprobabilisticsoftwareanalysis-MateusBorges,3741.27370995
4,random3,OptimalcodeselectioninDAGs-M.AntonErtl,1566.68955331
4,random4,PresentationoftheSIGPLANdistinguishedachievementawardtoSirCharlesAntonyRichardHoare,166.22827667
4,random4,Obtainingsequentialefficiencyforconcurrentobject-orientedlanguages-JohnPlevyak,1798.83124653
4,random4,Polymorphictypeddefunctionalization-FrançoisPottier,2912.13513659
4,random4,Inferenceofpolymorphicandconditionalstrictnessproperties-ThomasP.Jensen,2366.80065025
4,random4,Automaticinlineallocationofobjects-JulianDolby,2435.76575369
4,random4,Searchingfortype-errormessages-BenjaminS.Lerner,2745.59879765
4,random4,Systemsprogramminginconcurrentprolog-EhudShapiro,3835.6160542
4,random4,Usingnodemergingtoenhancegraphcoloring-StevenR.Vegdahl,1385.49376088
4,random4,Sound,3892.77664603
4,random4,Higher-orderfunctorswithtransparentsignatures-SandipK.Biswas,1740.6591025
4,random4,Escapeanalysisonlists-YoungGilPark,1912.02680528
4,random4,Automaticgenerationofefficientevaluatorsforattributegrammars-KenKennedy,3503.35273439
4,random4,AutomaticcompilationofMATLABprogramsforsynergisticexecutiononheterogeneousprocessors-AshwinPrasad,4371.26316387
4,random4,Programimprovementbysourcetosourcetransformation-DavidB.Loveman,2789.31943731
4,random4,Decidingchoreographyrealizability-SamikBasu,4241.98771681
4,random4,Alanguagewithdistributedscope-LucaCardelli,1866.11983159
4,random4,Afreshlookatcombinatorgraphreduction-P.J.Koopman,2021.96793125
4,random4,Puttingtypeannotationstowork-MartinOdersky,2745.3819904
4,random4,Practicalprogramanalysisusinggeneralpurposelogicprogrammingsystems—acasestudy-StevenDawson,2161.01492112
4,random4,Globalcodemotion/globalvaluenumbering-CliffClick,2743.29481634
4,random4,Correctnessofmonadicstate:animperativecall-by-needcalculus-ZenaM.Ariola,3171.25247925
4,random4,Atheoryofcontractsforwebservices-GiuseppeCastagna,3917.29778158
4,random4,Registerallocationviacliqueseparators-R.Gupta,3363.82201738
4,random4,Barrierinference-AlexanderAiken,1487.64558299
4,random4,Coarse-grainedtransactions-EricKoskinen,4140.6311111
4,random4,FromNetworkInterfacetoMultithreadedWebApplications:ACaseStudyinModularProgramVerification-AdamChlipala,3646.2302725
4,random4,Typesasmodels:modelcheckingmessage-passingprograms-SagarChaki,2860.55086587
4,random4,AdescriptionofpathexpressionsbyPetrinets-P.E.Lauer,2017.55083879
4,random4,Formalverificationofobjectlayoutforc++multipleinheritance-TahinaRamananandro,4936.46464978
4,random4,Interproceduralcompatibilityanalysisforstaticobjectpreallocation-OvidiuGheorghioiu,2040.13664304
4,random4,AnewalgorithmforpartialredundancyeliminationbasedonSSAform-FredChow,4281.79333835
4,random4,Divisionbyinvariantintegersusingmultiplication-TorbjörnGranlund,2461.84915708
4,random4,BEG:ageneratorforefficientbackends-H.Emmelmann,1656.36465349
4,random4,FormalizationofEXEL-L.Nolin,1138.50472593
4,random4,Atheoryofplatform-dependentlow-levelsoftware-MariusNita,3295.68566511
4,random4,Towardgeneraldiagnosisofstaticerrors-DanfengZhang,3062.3787557
4,random5,Associatingsynchronizationconstraintswithdatainanobject-orientedlanguage-MandanaVaziri,4203.31434735
4,random5,Provingcorrectnessofcompileroptimizationsbytemporallogic-DavidLacey,2140.80052722
4,random5,Jinn:synthesizingdynamicbugdetectorsforforeignlanguageinterfaces-ByeongcheolLee,5532.39239401
4,random5,Remoteattributeupdatingforlanguage-basededitors-ThomasW.Reps,2668.01467944
4,random5,Areallyabstractconcurrentmodelanditstemporallogic-HowardBarringer,1754.01800289
4,random5,Abstractconflictdrivenlearning-VijayD'Silva,3634.92800945
4,random5,Partialonlinecycleeliminationininclusionconstraintgraphs-ManuelFähndrich,1826.9872492
4,random5,Blameforall-AmalAhmed,4663.67637987
4,random5,AtheoremproverforBooleanBI-JonghyunPark,3767.59836459
4,random5,Debuggingofgloballyoptimizedprogramsusingdataflowanalysis-RolandWismüller,1986.93471396
4,random5,TheintensionalcontentofRice'stheorem-AndreaAsperti,2248.23488756
4,random5,Softtyping-RobertCartwright,3875.87073823
4,random5,Fissiletypeanalysis:modularcheckingofalmosteverywhereinvariants-DevinCoughlin,4459.24890953
4,random5,Simplifyingreductions-Gautam,3795.31859535
4,random5,Parallelizingcomplexscansandreductions-AllanL.Fisher,3316.21282824
4,random5,Thesemanticsoffutureanditsuseinprogramoptimization-CormacFlanagan,1976.12110245
4,random5,Connectingeffectsanduniquenesswithadoption-JohnTangBoyland,2130.90237057
4,random5,Subcubicalgorithmsforrecursivestatemachines-SwaratChaudhuri,3869.40954632
4,random5,Amark-and-sweepcollectorC++-DanielR.Edelson,2097.77257578
4,random5,Playinginthegreyareaofproofs-KrystofHoder,2978.26309927
4,random5,Unfold/foldtransformationsandloopoptimizationoflogicprograms-S.K.Debray,1601.91884308
4,random5,Areducedmultipipelinemachinedescriptionthatpreservesschedulingconstraints-AlexandreE.Eichenberger,4499.61866514
4,random5,Acompositionalapproachtosuperimposition-L.Bougé,2338.11584588
4,random5,Implementationofthetypedcall-by-valueλ-calculususingastackofregions-MadsTofte,2100.51637535
4,random5,Automaticinversiongeneratesdivide-and-conquerparallelprograms-KazutakaMorita,3345.49293845
4,random5,Simpleandeffectivelink-timeoptimizationofModula-3programs-MaryF.Fernández,2785.98633099
4,random5,Flow-sensitiveinterproceduralconstantpropagation-PaulR.Carini,2521.45726732
4,random5,Imperativeself-adjustingcomputation-UmutA.Acar,3426.04188069
4,random5,Carrierarrays:anidiom-preservingextensiontoAPL-P.GeoffreyLowney,3244.92621795
4,random5,DesignandimplementationofsparseglobalanalysesforC-likelanguages-HakjooOh,3164.11453693
4,random5,Staticanalysisofmulti-stagedprogramsviaunstagingtranslation-WontaeChoi,2835.41631416
4,random5,Proof-guidedunderapproximation-wideningformulti-processsystems-OrnaGrumberg,3452.44320882
4,random5,AutomaticpredicateabstractionofCprograms-ThomasBall,3040.27680773
4,random5,Analyticconstraintsolvingandintervalarithmetic-TimothyJ.Hickey,2395.28530723
4,random5,Theessenceoffunctionalprogramming-PhilipWadler,2693.37617957
4,random5,Finite-statecodegeneration-ChristopherW.Fraser,2952.62640062
